symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-21 08:00:00,2019-02-25 00:00:00,144.28,144.633,143.55472,145.73057,0.1515,35.3,48.67,48.35,10,time_exit,36.07439,0.48352,2.36077,2.41269,london,2019
GBPJPY,2019-02-26 16:00:00,2019-02-27 12:00:00,145.888,147.42335,145.12032,147.42335,0.1438,153.5,200.91,200.59,5,take_profit,40.31654,0.51178,3.41775,3.20829,new_york,2019
GBPJPY,2019-02-28 00:00:00,2019-03-01 16:00:00,147.697,147.854,146.91249,149.26603,0.1436,15.7,20.52,20.2,10,time_exit,51.8324,0.52301,5.36189,3.97614,,2019
GBPJPY,2019-03-14 12:00:00,2019-03-18 04:00:00,148.618,148.206,147.36588,151.12224,0.0901,-41.2,-33.78,-34.1,10,time_exit,26.80883,0.83475,2.60183,2.14529,london,2019
GBPJPY,2019-03-20 16:00:00,2019-03-21 08:00:00,146.586,145.76534,145.76534,148.22731,0.1371,-82.1,-102.39,-102.7,4,stop_loss,16.88412,0.5471,-1.28742,3.53337,new_york,2019
GBPJPY,2019-03-21 08:00:00,2019-03-21 12:00:00,146.018,145.12479,145.12479,147.80443,0.1247,-89.3,-101.36,-101.68,1,stop_loss,23.06724,0.59548,-1.89668,2.94201,london,2019
GBPJPY,2019-03-25 12:00:00,2019-03-27 04:00:00,145.459,145.811,144.42548,147.52605,0.1067,35.2,34.18,33.86,10,time_exit,45.50496,0.68902,-1.24823,1.39804,london,2019
GBPJPY,2019-03-27 08:00:00,2019-03-28 08:00:00,145.809,144.84355,144.84355,147.7399,0.1146,-96.5,-100.68,-101.0,6,stop_loss,28.71095,0.64363,-0.42773,1.08293,london,2019
GBPJPY,2019-04-01 04:00:00,2019-04-02 20:00:00,144.61,146.203,143.52975,146.77051,0.1014,159.3,146.99,146.67,10,time_exit,22.15064,0.72017,-1.25249,0.25523,,2019
GBPJPY,2019-04-04 16:00:00,2019-04-05 16:00:00,146.348,145.51795,145.51795,148.0081,0.1338,-83.0,-101.07,-101.38,6,stop_loss,17.00814,0.55337,0.80927,0.76817,new_york,2019
GBPJPY,2019-04-09 04:00:00,2019-04-09 16:00:00,145.52,144.88528,144.88528,146.78943,0.1733,-63.5,-100.1,-100.42,3,stop_loss,18.8071,0.42314,-0.67326,0.69742,,2019
GBPJPY,2019-04-10 12:00:00,2019-04-12 04:00:00,145.211,146.092,144.58349,146.46601,0.1735,88.1,139.1,138.78,10,time_exit,18.4771,0.41834,-1.03279,0.37425,london,2019
GBPJPY,2019-04-12 12:00:00,2019-04-16 04:00:00,146.308,146.549,145.73238,147.45925,0.1918,24.1,42.06,41.75,10,time_exit,13.60805,0.38375,1.68175,0.40854,london,2019
GBPJPY,2019-04-16 12:00:00,2019-04-17 00:00:00,146.512,145.98088,145.98088,147.57424,0.2087,-53.1,-100.87,-101.19,3,stop_loss,23.74498,0.35408,1.32745,1.14383,london,2019
GBPJPY,2019-04-19 16:00:00,2019-04-23 00:00:00,145.449,145.04786,145.04786,146.25127,0.2736,-40.1,-99.87,-100.19,8,stop_loss,26.64855,0.26742,-1.67145,0.85238,new_york,2019
GBPJPY,2019-04-24 04:00:00,2019-04-24 08:00:00,144.819,144.42782,144.42782,145.60135,0.2778,-39.1,-98.89,-99.21,1,stop_loss,34.61844,0.26078,-2.85366,-0.14473,,2019
GBPJPY,2019-04-26 16:00:00,2019-04-30 08:00:00,144.309,144.527,143.88038,145.16623,0.251,21.8,49.79,49.47,10,time_exit,33.9207,0.28574,-2.47729,-1.45008,new_york,2019
GBPJPY,2019-05-02 16:00:00,2019-05-03 12:00:00,145.446,144.93706,144.93706,146.46387,0.2124,-50.9,-98.37,-98.69,5,stop_loss,20.09026,0.33929,1.09966,-0.79391,new_york,2019
GBPJPY,2019-05-06 08:00:00,2019-05-07 12:00:00,145.422,144.73778,144.73778,146.79043,0.1564,-68.4,-97.38,-97.7,7,stop_loss,19.55701,0.45614,0.47972,-0.32717,london,2019
GBPJPY,2019-05-07 12:00:00,2019-05-07 16:00:00,144.785,144.16901,144.16901,146.01697,0.172,-61.6,-96.41,-96.73,1,stop_loss,19.20051,0.41066,-0.95056,-0.38853,london,2019
