symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,2019-02-26 20:00:00,2019-02-27 16:00:00,1325.71,1318.98096,1318.98096,1339.16809,1.4861,-67.3,-100.0,-100.4,5,stop_loss,19.97102,4.48603,-0.201,3.48911,new_york,2019
XAUUSD,2019-02-28 00:00:00,2019-03-01 04:00:00,1318.77,1312.4206,1312.4206,1331.4688,1.5591,-63.5,-98.99,-99.39,7,stop_loss,21.48819,4.23293,-1.53471,3.38198,,2019
XAUUSD,2019-03-01 12:00:00,2019-03-01 16:00:00,1307.97,1301.23013,1301.23013,1321.44975,1.4541,-67.4,-98.0,-98.4,1,stop_loss,22.74971,4.49325,-3.35894,2.39749,london,2019
XAUUSD,2019-03-05 00:00:00,2019-03-06 16:00:00,1286.66,1286.31,1278.6928,1302.5944,1.2177,-3.5,-4.26,-4.66,10,time_exit,43.02611,5.31147,-5.11089,0.59585,,2019
XAUUSD,2019-03-08 20:00:00,2019-03-11 16:00:00,1298.08,1291.09576,1291.09576,1312.04847,1.3884,-69.8,-96.97,-97.37,5,stop_loss,39.00719,4.65616,-0.08293,-1.59492,new_york,2019
XAUUSD,2019-03-15 00:00:00,2019-03-18 16:00:00,1296.29,1303.09,1290.5847,1307.70059,1.6826,68.0,114.42,114.02,10,time_exit,27.90565,3.80353,-0.94815,-1.29004,,2019
XAUUSD,2019-03-21 16:00:00,2019-03-21 20:00:00,1317.85,1310.67611,1310.67611,1332.19777,1.354,-71.7,-97.13,-97.53,1,stop_loss,21.8339,4.78259,2.71296,-0.03205,new_york,2019
XAUUSD,2019-03-22 04:00:00,2019-03-25 20:00:00,1308.55,1324.11096,1300.76952,1324.11096,1.2359,155.6,192.32,191.92,10,take_profit,20.41345,5.18699,0.65254,0.02278,,2019
XAUUSD,2019-03-26 20:00:00,2019-03-27 16:00:00,1316.03,1309.5395,1309.5395,1329.01101,1.5112,-64.9,-98.08,-98.48,5,stop_loss,17.63734,4.327,1.2624,0.88554,new_york,2019
XAUUSD,2019-03-28 20:00:00,2019-04-01 12:00:00,1290.72,1294.83,1283.02053,1306.11893,1.2611,41.1,51.83,51.43,10,time_exit,18.91362,5.13298,-3.76681,0.57713,new_york,2019
XAUUSD,2019-04-01 12:00:00,2019-04-03 04:00:00,1290.74,1293.14,1283.75147,1304.71705,1.3967,24.0,33.52,33.12,10,time_exit,26.86241,4.65902,-2.88341,-0.32194,london,2019
XAUUSD,2019-04-05 12:00:00,2019-04-08 12:00:00,1288.83,1301.70086,1282.39457,1301.70086,1.5219,128.7,195.88,195.48,6,take_profit,21.0792,4.29029,-1.57593,-1.58291,london,2019
XAUUSD,2019-04-08 20:00:00,2019-04-10 12:00:00,1297.85,1302.54,1291.13642,1311.27716,1.488,46.9,69.79,69.39,10,time_exit,20.37768,4.47572,0.50359,-1.39417,new_york,2019
XAUUSD,2019-04-18 16:00:00,2019-04-23 08:00:00,1273.73,1273.27,1268.19959,1284.79083,1.8189,-4.6,-8.37,-8.77,10,time_exit,45.47333,3.68694,-3.49607,-2.84046,new_york,2019
XAUUSD,2019-05-07 12:00:00,2019-05-09 04:00:00,1282.01,1282.49,1276.14253,1293.74494,1.7129,4.8,8.22,7.82,10,time_exit,15.78643,3.91165,0.71001,-2.11177,london,2019
XAUUSD,2019-05-16 00:00:00,2019-05-16 12:00:00,1296.34,1290.27749,1290.27749,1308.46501,1.6591,-60.6,-100.58,-100.98,3,stop_loss,20.57477,4.04167,1.72919,0.26615,,2019
XAUUSD,2019-05-21 12:00:00,2019-05-21 16:00:00,1275.31,1270.14344,1270.14344,1285.64312,1.9272,-51.7,-99.57,-99.97,1,stop_loss,33.42306,3.44437,-2.74185,-0.72704,london,2019
XAUUSD,2019-05-23 04:00:00,2019-05-23 12:00:00,1274.14,1283.62855,1269.39572,1283.62855,2.0777,94.9,197.14,196.74,2,take_profit,40.57585,3.16285,-2.24246,-1.50739,,2019
XAUUSD,2019-05-29 20:00:00,2019-05-30 04:00:00,1282.38,1277.4089,1277.4089,1292.32219,2.0225,-49.7,-100.54,-100.94,2,stop_loss,19.5655,3.31406,0.04405,-0.89589,new_york,2019
XAUUSD,2019-05-30 08:00:00,2019-05-30 16:00:00,1277.89,1287.45542,1273.10729,1287.45542,2.081,95.7,199.06,198.66,2,take_profit,16.96184,3.18847,-1.2505,-0.98419,london,2019
XAUUSD,2019-06-04 20:00:00,2019-06-05 12:00:00,1323.46,1339.40592,1315.48704,1339.40592,1.2733,159.5,203.04,202.64,4,take_profit,51.2052,5.31531,4.79617,1.63467,new_york,2019
XAUUSD,2019-06-11 00:00:00,2019-06-12 16:00:00,1328.29,1332.56,1319.59139,1345.68721,1.1903,42.7,50.83,50.43,10,time_exit,42.27654,5.79907,1.36521,3.64488,,2019
XAUUSD,2019-06-18 16:00:00,2019-06-19 04:00:00,1351.75,1342.90434,1342.90434,1369.44132,1.1763,-88.5,-104.05,-104.45,3,stop_loss,28.4778,5.89711,2.92656,4.12446,new_york,2019
XAUUSD,2019-06-20 16:00:00,2019-06-21 04:00:00,1383.2,1408.28399,1370.65801,1408.28399,0.8213,250.8,206.01,205.61,3,take_profit,38.2045,8.36133,4.68845,3.39911,new_york,2019
XAUUSD,2019-06-21 04:00:00,2019-06-24 20:00:00,1393.24,1418.45022,1380.63489,1418.45022,0.8335,252.1,210.13,209.73,10,take_profit,45.51745,8.40341,5.23839,3.73866,,2019
XAUUSD,2019-06-25 20:00:00,2019-06-26 04:00:00,1425.66,1409.46943,1409.46943,1458.04114,0.6618,-161.9,-107.15,-107.55,2,stop_loss,62.74883,10.79371,4.2659,4.44108,new_york,2019
XAUUSD,2019-07-02 04:00:00,2019-07-02 20:00:00,1386.05,1412.85802,1372.64599,1412.85802,0.7914,268.1,212.16,211.76,4,take_profit,31.74089,8.93601,-0.95293,5.16758,,2019
XAUUSD,2019-07-03 20:00:00,2019-07-05 12:00:00,1416.41,1401.04738,1401.04738,1447.13524,0.7043,-153.6,-108.2,-108.6,10,stop_loss,28.55161,10.24175,1.53225,4.51636,new_york,2019
XAUUSD,2019-07-10 04:00:00,2019-07-10 20:00:00,1392.97,1416.20285,1381.35358,1416.20285,0.9221,232.3,214.23,213.83,4,take_profit,24.04879,7.74428,-1.09515,4.61107,,2019
XAUUSD,2019-07-11 16:00:00,2019-07-11 20:00:00,1415.4,1402.95377,1402.95377,1440.29246,0.8778,-124.5,-109.25,-109.65,1,stop_loss,22.62375,8.29749,1.22951,4.26446,new_york,2019
XAUUSD,2019-07-17 16:00:00,2019-07-17 20:00:00,1406.04,1426.35578,1395.88211,1426.35578,1.0647,203.2,216.3,215.9,1,take_profit,14.30798,6.77193,-0.28194,4.37236,new_york,2019
XAUUSD,2019-07-18 16:00:00,2019-07-18 20:00:00,1417.46,1439.25696,1406.56152,1439.25696,1.0122,218.0,220.63,220.23,1,take_profit,15.73147,7.26565,0.86903,4.15795,new_york,2019
XAUUSD,2019-07-19 16:00:00,2019-07-19 20:00:00,1434.98,1422.0198,1422.0198,1460.9004,0.8682,-129.6,-112.52,-112.92,1,stop_loss,23.10681,8.64013,2.07965,3.78349,new_york,2019
XAUUSD,2019-07-24 20:00:00,2019-07-25 20:00:00,1422.44,1411.88054,1411.88054,1443.55893,1.0548,-105.6,-111.38,-111.78,6,stop_loss,12.40221,7.03964,0.3365,4.12416,new_york,2019
XAUUSD,2019-07-30 12:00:00,2019-07-31 20:00:00,1426.79,1418.50465,1418.50465,1443.3607,1.3309,-82.9,-110.27,-110.67,8,stop_loss,14.345,5.52357,1.09657,4.30832,london,2019
XAUUSD,2019-08-01 04:00:00,2019-08-01 20:00:00,1407.42,1427.55181,1397.35409,1427.55181,1.0845,201.3,218.33,217.93,4,take_profit,19.89521,6.7106,-2.17998,3.33776,,2019
XAUUSD,2019-08-05 20:00:00,2019-08-07 12:00:00,1465.84,1497.45012,1450.03494,1497.45012,0.7045,316.1,222.69,222.29,10,take_profit,31.20217,10.53671,3.32883,2.41541,new_york,2019
XAUUSD,2019-08-08 16:00:00,2019-08-12 08:00:00,1492.3,1502.92,1475.91168,1525.07665,0.693,106.2,73.6,73.2,10,time_exit,47.26536,10.92555,3.13233,3.70072,new_york,2019
XAUUSD,2019-08-13 04:00:00,2019-08-13 16:00:00,1510.78,1496.60688,1496.60688,1539.12625,0.8064,-141.7,-114.29,-114.69,3,stop_loss,38.95141,9.44875,3.44811,5.15966,,2019
XAUUSD,2019-08-19 00:00:00,2019-08-19 12:00:00,1512.22,1496.0015,1496.0015,1544.657,0.6977,-162.2,-113.16,-113.56,3,stop_loss,17.52042,10.81233,1.14078,4.91551,,2019
XAUUSD,2019-08-19 12:00:00,2019-08-21 04:00:00,1501.13,1503.24,1485.76466,1531.86068,0.729,21.1,15.38,14.98,10,time_exit,18.10471,10.24356,0.0381,5.08923,london,2019
XAUUSD,2019-08-21 08:00:00,2019-08-23 00:00:00,1503.24,1496.39,1491.55848,1526.60304,0.9602,-68.5,-65.77,-66.17,10,time_exit,17.77673,7.78768,0.27267,6.03579,london,2019
XAUUSD,2019-08-23 20:00:00,2019-08-26 00:00:00,1526.94,1550.45106,1515.18447,1550.45106,0.9485,235.1,223.0,222.6,1,take_profit,18.30298,7.83702,3.26756,5.18618,new_york,2019
XAUUSD,2019-08-26 16:00:00,2019-08-28 08:00:00,1527.27,1540.15,1512.82132,1556.16735,0.7871,128.8,101.38,100.98,10,time_exit,26.62688,9.63245,2.08425,4.45797,new_york,2019
XAUUSD,2019-08-30 04:00:00,2019-09-03 00:00:00,1524.72,1525.21,1511.1809,1551.79819,0.8475,4.9,4.15,3.75,10,time_exit,25.58527,9.02606,0.15748,5.05011,,2019
XAUUSD,2019-09-03 16:00:00,2019-09-04 20:00:00,1532.46,1556.34916,1520.51542,1556.34916,0.9609,238.9,229.55,229.15,7,take_profit,13.92083,7.96305,0.97746,5.09636,new_york,2019
XAUUSD,2019-09-06 00:00:00,2019-09-09 16:00:00,1517.19,1502.4635,1502.4635,1546.64301,0.7949,-147.3,-117.06,-117.46,10,stop_loss,21.53821,9.81767,-1.23576,4.03418,,2019
XAUUSD,2019-09-16 16:00:00,2019-09-18 08:00:00,1501.53,1501.72,1486.38289,1531.82421,0.7651,1.9,1.45,1.05,10,time_exit,22.80938,10.09807,-0.43631,1.1458,new_york,2019
XAUUSD,2019-09-18 08:00:00,2019-09-18 20:00:00,1502.39,1490.61558,1490.61558,1525.93884,0.9844,-117.7,-115.91,-116.31,3,stop_loss,19.99037,7.84961,-0.24544,1.1863,london,2019
XAUUSD,2019-09-20 08:00:00,2019-09-23 16:00:00,1504.49,1526.77446,1493.34777,1526.77446,1.0298,222.8,229.49,229.09,8,take_profit,16.267,7.42815,0.25533,0.94966,london,2019
