symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,2019-02-22 12:00:00,2019-02-26 04:00:00,1323.37,1328.59,1316.38244,1337.34513,1.4311,52.2,74.7,74.3,10,time_exit,28.80778,4.65838,-0.41471,3.64549,london,2019
XAUUSD,2019-02-27 08:00:00,2019-02-27 16:00:00,1327.69,1321.50175,1321.50175,1340.06649,1.628,-61.9,-100.74,-101.14,2,stop_loss,18.58008,4.1255,0.20728,3.71997,london,2019
XAUUSD,2019-02-28 00:00:00,2019-03-01 04:00:00,1318.77,1312.4206,1312.4206,1331.4688,1.5707,-63.5,-99.73,-100.13,7,stop_loss,21.48819,4.23293,-1.53471,3.38198,,2019
XAUUSD,2019-03-05 08:00:00,2019-03-07 00:00:00,1288.18,1287.87,1280.8004,1302.9392,1.3379,-3.1,-4.15,-4.55,10,time_exit,46.40351,4.91973,-4.79798,0.33002,london,2019
XAUUSD,2019-03-08 20:00:00,2019-03-11 16:00:00,1298.08,1291.09576,1291.09576,1312.04847,1.413,-69.8,-98.69,-99.09,5,stop_loss,39.00719,4.65616,-0.08293,-1.59492,new_york,2019
XAUUSD,2019-03-13 08:00:00,2019-03-14 12:00:00,1304.9,1298.95049,1298.95049,1316.79902,1.642,-59.5,-97.69,-98.09,7,stop_loss,25.64799,3.96634,1.68051,-1.65032,london,2019
XAUUSD,2019-03-19 12:00:00,2019-03-20 16:00:00,1305.91,1300.30416,1300.30416,1317.12168,1.7252,-56.1,-96.71,-97.11,7,stop_loss,20.72068,3.73723,1.27069,-0.85293,london,2019
XAUUSD,2019-03-22 20:00:00,2019-03-26 12:00:00,1312.07,1316.57,1304.59925,1327.0115,1.2816,45.0,57.67,57.27,10,time_exit,16.32753,4.9805,1.20424,0.14958,new_york,2019
XAUUSD,2019-04-01 12:00:00,2019-04-03 04:00:00,1290.74,1293.14,1283.75147,1304.71705,1.3782,24.0,33.08,32.68,10,time_exit,26.86241,4.65902,-2.88341,-0.32194,london,2019
XAUUSD,2019-04-04 00:00:00,2019-04-04 12:00:00,1290.3,1284.39745,1284.39745,1302.10509,1.6373,-59.0,-96.64,-97.04,3,stop_loss,19.93825,3.93503,-2.06242,-1.41892,,2019
XAUUSD,2019-04-05 12:00:00,2019-04-08 12:00:00,1288.83,1301.70086,1282.39457,1301.70086,1.4866,128.7,191.34,190.94,6,take_profit,21.0792,4.29029,-1.57593,-1.58291,london,2019
XAUUSD,2019-04-09 00:00:00,2019-04-10 16:00:00,1297.59,1309.96,1291.23703,1310.29593,1.536,123.7,190.0,189.6,10,time_exit,20.1124,4.23531,0.40922,-1.44618,,2019
XAUUSD,2019-04-15 12:00:00,2019-04-16 12:00:00,1286.53,1280.6319,1280.6319,1298.3262,1.6866,-59.0,-99.48,-99.88,6,stop_loss,28.658,3.93207,-2.55639,-1.11701,london,2019
XAUUSD,2019-04-18 16:00:00,2019-04-23 08:00:00,1273.73,1273.27,1268.19959,1284.79083,1.7807,-4.6,-8.19,-8.59,10,time_exit,45.47333,3.68694,-3.49607,-2.84046,new_york,2019
XAUUSD,2019-04-25 04:00:00,2019-04-26 16:00:00,1274.55,1285.5922,1269.0289,1285.5922,1.7821,110.4,196.78,196.38,9,take_profit,28.95495,3.68073,-1.31656,-3.62997,,2019
XAUUSD,2019-04-26 20:00:00,2019-04-29 08:00:00,1287.99,1281.71307,1281.71307,1300.54387,1.5988,-62.8,-100.36,-100.76,3,stop_loss,25.02702,4.18462,2.00818,-2.84858,new_york,2019
XAUUSD,2019-04-29 20:00:00,2019-05-01 12:00:00,1279.04,1280.64,1273.22321,1290.67357,1.708,16.0,27.33,26.93,10,time_exit,20.77263,3.87786,-0.33725,-2.75586,new_york,2019
XAUUSD,2019-05-03 00:00:00,2019-05-06 00:00:00,1270.7,1283.14442,1264.47779,1283.14442,1.601,124.4,199.24,198.84,6,take_profit,23.42854,4.14814,-2.02958,-2.39794,,2019
XAUUSD,2019-05-08 20:00:00,2019-05-10 12:00:00,1280.15,1288.38,1273.90821,1292.63357,1.6278,82.3,133.97,133.57,10,time_exit,14.26188,4.16119,-0.15249,-1.56296,new_york,2019
XAUUSD,2019-05-10 12:00:00,2019-05-13 16:00:00,1285.28,1296.8218,1279.5091,1296.8218,1.7838,115.4,205.88,205.48,7,take_profit,14.20109,3.84727,0.90695,-1.34059,london,2019
XAUUSD,2019-05-13 16:00:00,2019-05-15 08:00:00,1291.53,1298.85,1285.28305,1304.0239,1.6808,73.2,123.03,122.63,10,time_exit,17.59394,4.16463,2.03453,-0.93483,new_york,2019
XAUUSD,2019-05-16 00:00:00,2019-05-16 12:00:00,1296.34,1290.27749,1290.27749,1308.46501,1.7521,-60.6,-106.22,-106.62,3,stop_loss,20.57477,4.04167,1.72919,0.26615,,2019
XAUUSD,2019-05-21 16:00:00,2019-05-23 08:00:00,1271.97,1275.84,1266.56819,1282.77361,1.9467,38.7,75.34,74.94,10,time_exit,34.86341,3.6012,-3.4107,-0.79235,new_york,2019
XAUUSD,2019-05-23 08:00:00,2019-05-23 12:00:00,1273.11,1282.27009,1268.52996,1282.27009,2.3123,91.6,211.81,211.41,1,take_profit,40.76435,3.05336,-2.55588,-1.62376,london,2019
XAUUSD,2019-05-30 04:00:00,2019-05-31 00:00:00,1279.84,1289.43276,1275.04362,1289.43276,2.2521,95.9,216.04,215.64,5,take_profit,17.2617,3.19759,-0.69112,-0.95288,,2019
XAUUSD,2019-05-31 08:00:00,2019-05-31 16:00:00,1292.67,1303.58186,1287.21407,1303.58186,2.0194,109.1,220.35,219.95,2,take_profit,20.39282,3.63729,2.67905,-0.60057,london,2019
XAUUSD,2019-06-03 12:00:00,2019-06-03 20:00:00,1314.26,1327.0807,1307.84965,1327.0807,1.753,128.2,224.75,224.35,2,take_profit,37.16976,4.27357,6.0206,0.47989,london,2019
XAUUSD,2019-06-04 12:00:00,2019-06-05 12:00:00,1324.59,1339.25236,1317.25882,1339.25236,1.5634,146.6,229.23,228.83,6,take_profit,50.34653,4.88745,5.87843,1.48552,london,2019
XAUUSD,2019-06-10 04:00:00,2019-06-10 08:00:00,1335.55,1326.11274,1326.11274,1354.42451,1.2388,-94.4,-116.91,-117.31,1,stop_loss,53.89074,6.2915,2.73779,3.31837,,2019
XAUUSD,2019-06-12 16:00:00,2019-06-14 08:00:00,1334.19,1349.90516,1326.33242,1349.90516,1.4729,157.2,231.47,231.07,10,take_profit,26.77728,5.23839,2.11228,4.06896,new_york,2019
XAUUSD,2019-06-17 08:00:00,2019-06-19 00:00:00,1341.39,1345.24,1332.5033,1359.16339,1.3283,38.5,51.14,50.74,10,time_exit,33.91388,5.92446,1.6377,4.07302,london,2019
XAUUSD,2019-06-19 12:00:00,2019-06-19 20:00:00,1341.99,1359.56778,1333.20111,1359.56778,1.3489,175.8,237.11,236.71,2,take_profit,26.85559,5.85926,0.94242,4.19331,london,2019
XAUUSD,2019-06-21 04:00:00,2019-06-24 20:00:00,1393.24,1418.45022,1380.63489,1418.45022,0.9593,252.1,241.84,241.44,10,take_profit,45.51745,8.40341,5.23839,3.73866,,2019
XAUUSD,2019-06-25 12:00:00,2019-06-25 20:00:00,1430.91,1414.82745,1414.82745,1463.07511,0.7669,-160.8,-123.34,-123.74,2,stop_loss,60.93426,10.7217,5.13962,4.29059,london,2019
XAUUSD,2019-06-26 08:00:00,2019-06-28 00:00:00,1408.8,1414.38,1392.23189,1441.93622,0.7369,55.8,41.12,40.72,10,time_exit,58.58899,11.04541,2.27405,4.48254,london,2019
XAUUSD,2019-06-28 16:00:00,2019-07-01 00:00:00,1413.0,1399.40712,1399.40712,1440.18576,0.9012,-135.9,-122.5,-122.9,2,stop_loss,33.03972,9.06192,1.97265,5.63117,new_york,2019
XAUUSD,2019-07-01 00:00:00,2019-07-01 08:00:00,1398.45,1385.68925,1385.68925,1423.9715,0.9504,-127.6,-121.28,-121.68,2,stop_loss,29.61735,8.50717,1.55519,5.97611,,2019
XAUUSD,2019-07-01 20:00:00,2019-07-02 20:00:00,1386.5,1415.05747,1372.22127,1415.05747,0.8408,285.6,240.11,239.71,6,take_profit,30.82234,9.51916,-0.93012,5.01331,new_york,2019
XAUUSD,2019-07-04 16:00:00,2019-07-05 12:00:00,1413.92,1400.74677,1400.74677,1440.26646,0.9296,-131.7,-122.46,-122.86,5,stop_loss,24.43818,8.78215,1.18611,5.24153,new_york,2019
XAUUSD,2019-07-10 04:00:00,2019-07-10 20:00:00,1392.97,1416.20285,1381.35358,1416.20285,1.0436,232.3,242.46,242.06,4,take_profit,24.04879,7.74428,-1.09515,4.61107,,2019
XAUUSD,2019-07-12 16:00:00,2019-07-16 08:00:00,1406.03,1414.3,1394.36473,1429.36053,1.06,82.7,87.66,87.26,10,time_exit,16.18417,7.77684,0.05233,4.32647,new_york,2019
XAUUSD,2019-07-18 12:00:00,2019-07-18 20:00:00,1421.9,1443.38442,1411.15779,1443.38442,1.1592,214.8,249.05,248.65,2,take_profit,16.58565,7.16147,1.52926,4.23371,london,2019
