symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,2019-02-18 12:00:00,2019-02-20 04:00:00,110.543,110.874,110.25652,111.11596,0.3836,33.1,115.54,115.32,10,time_exit,23.05406,0.19099,1.17386,3.25074,london,2019
USDJPY,2019-02-20 12:00:00,2019-02-22 04:00:00,110.787,110.758,110.49657,111.36785,0.3827,-2.9,-10.1,-10.33,10,time_exit,20.37395,0.19362,1.71502,3.3437,london,2019
USDJPY,2019-03-01 12:00:00,2019-03-05 04:00:00,111.908,111.909,111.56342,112.59717,0.3223,0.1,0.29,0.07,10,time_exit,20.50698,0.22972,4.52718,3.00816,london,2019
USDJPY,2019-03-07 20:00:00,2019-03-08 04:00:00,111.625,111.34955,111.34955,112.1759,0.4031,-27.5,-101.04,-101.27,2,stop_loss,15.46244,0.18363,0.84259,4.99769,new_york,2019
USDJPY,2019-03-11 04:00:00,2019-03-12 20:00:00,110.887,111.347,110.54037,111.58026,0.3171,46.0,132.74,132.51,10,time_exit,29.0146,0.23109,-2.14171,3.38696,tokyo,2019
USDJPY,2019-03-13 08:00:00,2019-03-15 00:00:00,111.294,111.856,110.97264,111.93672,0.3466,56.2,177.26,177.03,10,time_exit,33.44137,0.21424,-0.22696,3.0829,tokyo,2019
USDJPY,2019-03-18 20:00:00,2019-03-20 12:00:00,111.385,111.464,111.09126,111.97248,0.3858,7.9,27.74,27.51,10,time_exit,16.04457,0.19583,-0.35902,3.12474,new_york,2019
USDJPY,2019-03-21 00:00:00,2019-03-21 08:00:00,110.683,110.32766,110.32766,111.39368,0.3198,-35.5,-103.41,-103.64,2,stop_loss,17.07679,0.23689,-3.05323,2.16872,tokyo,2019
USDJPY,2019-04-08 04:00:00,2019-04-09 12:00:00,111.506,111.23328,111.23328,112.05143,0.4125,-27.3,-102.37,-102.6,8,stop_loss,31.62352,0.18181,1.38408,1.7436,tokyo,2019
USDJPY,2019-04-12 04:00:00,2019-04-15 20:00:00,111.771,112.035,111.49657,112.31986,0.4058,26.4,97.49,97.26,10,time_exit,30.01433,0.18295,2.73897,1.42647,tokyo,2019
USDJPY,2019-04-16 12:00:00,2019-04-18 04:00:00,111.942,111.89,111.72614,112.37372,0.5209,-5.2,-24.65,-24.88,10,time_exit,33.73082,0.14391,2.6014,3.01783,london,2019
USDJPY,2019-04-18 08:00:00,2019-04-22 00:00:00,111.89,111.976,111.68767,112.29466,0.5544,8.6,43.39,43.16,10,time_exit,31.48157,0.13489,1.2529,3.68696,tokyo,2019
USDJPY,2019-04-22 12:00:00,2019-04-23 00:00:00,111.924,111.77112,111.77112,112.22977,0.7368,-15.3,-102.51,-102.73,3,stop_loss,16.92629,0.10192,1.13094,4.88595,london,2019
USDJPY,2019-04-25 20:00:00,2019-04-29 12:00:00,111.583,111.834,111.29399,112.16102,0.3858,25.1,88.12,87.89,10,time_exit,18.15123,0.19267,-1.38997,2.26164,new_york,2019
USDJPY,2019-05-01 04:00:00,2019-05-01 16:00:00,111.397,111.14017,111.14017,111.91067,0.4379,-25.7,-102.35,-102.57,3,stop_loss,17.86051,0.17122,-1.72403,1.44573,tokyo,2019
