symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,2019-02-18 20:00:00,2019-02-20 12:00:00,110.561,110.797,110.30061,111.08177,0.422,23.6,90.63,90.4,10,time_exit,21.87871,0.17359,1.28162,3.59,new_york,2019
USDJPY,2019-02-21 16:00:00,2019-02-25 08:00:00,110.64,110.69,110.34396,111.23209,0.3746,5.0,17.04,16.82,10,time_exit,16.41431,0.19736,0.60406,3.29895,new_york,2019
USDJPY,2019-02-26 12:00:00,2019-02-26 20:00:00,110.837,110.55211,110.55211,111.40677,0.3899,-28.5,-101.08,-101.31,2,stop_loss,17.92363,0.18992,0.94469,3.39273,london,2019
USDJPY,2019-03-08 12:00:00,2019-03-12 04:00:00,111.099,111.347,110.7916,111.71379,0.3577,24.8,80.73,80.5,10,time_exit,19.80939,0.20493,-1.68839,4.21431,london,2019
USDJPY,2019-03-13 12:00:00,2019-03-13 20:00:00,111.339,111.02913,111.02913,111.95874,0.3577,-31.0,-100.87,-101.09,2,stop_loss,33.44877,0.20658,-0.01685,3.16489,london,2019
USDJPY,2019-03-14 04:00:00,2019-03-15 00:00:00,111.216,111.83771,110.90514,111.83771,0.353,62.2,199.71,199.49,5,take_profit,33.56291,0.20724,-0.54262,2.98096,tokyo,2019
USDJPY,2019-03-19 00:00:00,2019-03-20 16:00:00,111.425,111.485,111.13939,111.99623,0.3919,6.0,21.4,21.17,10,time_exit,16.14883,0.19041,-0.15797,3.17683,tokyo,2019
USDJPY,2019-03-22 04:00:00,2019-03-22 12:00:00,110.754,110.39104,110.39104,111.47992,0.309,-36.3,-102.06,-102.29,2,stop_loss,25.78483,0.24197,-1.98309,1.41796,tokyo,2019
USDJPY,2019-03-26 00:00:00,2019-03-27 16:00:00,109.957,110.371,109.53482,110.80135,0.263,41.4,99.08,98.86,10,time_exit,38.81129,0.28145,-3.08779,0.07397,tokyo,2019
USDJPY,2019-04-01 04:00:00,2019-04-02 20:00:00,111.081,111.318,110.68224,111.87851,0.2812,23.7,60.65,60.42,10,time_exit,19.52794,0.26584,1.50606,-0.26964,tokyo,2019
USDJPY,2019-04-09 04:00:00,2019-04-09 12:00:00,111.4,111.13894,111.13894,111.92212,0.432,-26.1,-102.63,-102.85,2,stop_loss,22.78743,0.17404,0.62247,1.87141,tokyo,2019
USDJPY,2019-04-09 12:00:00,2019-04-09 16:00:00,111.331,111.07944,111.07944,111.83412,0.4438,-25.2,-101.59,-101.82,1,stop_loss,23.58137,0.16771,0.21617,1.92166,london,2019
USDJPY,2019-04-10 08:00:00,2019-04-10 16:00:00,111.122,110.8734,110.8734,111.6192,0.4446,-24.9,-100.58,-100.81,2,stop_loss,30.38046,0.16573,-0.85426,1.71685,tokyo,2019
