symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,2019-02-25 12:00:00,2019-02-27 04:00:00,1329.51,1327.69,1322.45197,1343.62605,1.4168,-18.2,-25.79,-26.19,10,time_exit,22.57941,4.70535,0.68129,3.55379,london,2019
XAUUSD,2019-03-04 12:00:00,2019-03-06 04:00:00,1288.04,1288.44,1279.78126,1304.55748,1.2077,4.0,4.83,4.43,10,time_exit,35.95472,5.50583,-5.30124,1.06949,london,2019
XAUUSD,2019-03-07 00:00:00,2019-03-08 16:00:00,1286.09,1299.61693,1279.32654,1299.61693,1.4753,135.3,199.56,199.16,10,take_profit,50.187,4.50898,-3.75658,-1.00615,,2019
XAUUSD,2019-03-12 00:00:00,2019-03-13 08:00:00,1293.71,1306.54754,1287.29123,1306.54754,1.5856,128.4,203.55,203.15,8,take_profit,28.00821,4.27918,-1.02876,-1.74252,,2019
XAUUSD,2019-03-13 16:00:00,2019-03-14 12:00:00,1307.2,1301.40004,1301.40004,1318.79992,1.7898,-58.0,-103.81,-104.21,5,stop_loss,28.44659,3.86664,2.14345,-1.53115,new_york,2019
XAUUSD,2019-03-18 20:00:00,2019-03-20 12:00:00,1303.08,1307.71,1297.30161,1314.63678,1.7784,46.3,82.34,81.94,10,time_exit,20.51669,3.85226,0.70025,-1.01423,new_york,2019
XAUUSD,2019-03-20 12:00:00,2019-03-20 20:00:00,1302.17,1312.90443,1296.80278,1312.90443,1.9299,107.3,207.16,206.76,2,take_profit,21.51164,3.57814,0.03026,-0.6575,london,2019
XAUUSD,2019-03-21 16:00:00,2019-03-21 20:00:00,1317.85,1310.67611,1310.67611,1332.19777,1.4727,-71.7,-105.65,-106.05,1,stop_loss,21.8339,4.78259,2.71296,-0.03205,new_york,2019
XAUUSD,2019-03-25 00:00:00,2019-03-26 16:00:00,1313.56,1316.03,1306.36037,1327.95925,1.4527,24.7,35.88,35.48,10,time_exit,15.47403,4.79975,1.4448,0.19767,,2019
XAUUSD,2019-04-03 12:00:00,2019-04-04 12:00:00,1292.45,1286.18413,1286.18413,1304.98173,1.6749,-62.7,-104.95,-105.35,6,stop_loss,21.52371,4.17724,-1.53402,-1.21098,london,2019
XAUUSD,2019-04-04 12:00:00,2019-04-04 16:00:00,1291.28,1285.7635,1285.7635,1302.313,1.8833,-55.2,-103.89,-104.29,1,stop_loss,17.45654,3.67767,-1.62912,-1.60886,london,2019
XAUUSD,2019-04-10 20:00:00,2019-04-11 08:00:00,1309.96,1303.95447,1303.95447,1321.97106,1.7126,-60.1,-102.85,-103.25,3,stop_loss,27.41314,4.00369,2.87127,-0.87298,new_york,2019
XAUUSD,2019-04-15 00:00:00,2019-04-15 12:00:00,1291.16,1285.06863,1285.06863,1303.34274,1.6715,-60.9,-101.82,-102.22,3,stop_loss,27.28007,4.06091,-1.76584,-0.9251,,2019
XAUUSD,2019-04-18 04:00:00,2019-04-22 20:00:00,1274.43,1274.87,1269.13492,1285.02016,1.9035,4.4,8.38,7.98,10,time_exit,45.5832,3.53005,-3.91728,-2.70822,,2019
XAUUSD,2019-04-25 16:00:00,2019-04-26 16:00:00,1277.23,1288.03917,1271.82541,1288.03917,1.8664,108.1,201.74,201.34,6,take_profit,24.05709,3.60306,-0.51418,-3.66068,new_york,2019
XAUUSD,2019-05-01 04:00:00,2019-05-01 20:00:00,1282.61,1277.37508,1277.37508,1293.07985,1.9654,-52.3,-102.89,-103.29,4,stop_loss,15.85233,3.48995,0.47508,-2.69917,,2019
XAUUSD,2019-05-08 00:00:00,2019-05-09 16:00:00,1284.08,1283.65,1278.14158,1295.95685,1.7152,-4.3,-7.38,-7.78,10,time_exit,14.05653,3.95895,1.19478,-1.95039,,2019
XAUUSD,2019-05-14 12:00:00,2019-05-16 04:00:00,1297.26,1296.45,1290.96249,1309.85502,1.6161,-8.1,-13.09,-13.49,10,time_exit,26.20045,4.19834,2.67392,-0.36422,london,2019
XAUUSD,2019-05-17 00:00:00,2019-05-17 16:00:00,1286.82,1280.60315,1280.60315,1299.25371,1.6349,-62.2,-101.64,-102.04,4,stop_loss,18.8424,4.14457,-0.81309,0.32716,,2019
XAUUSD,2019-05-22 16:00:00,2019-05-23 16:00:00,1275.69,1285.51871,1270.77564,1285.51871,2.0475,98.3,201.24,200.84,6,take_profit,40.84196,3.27624,-1.97058,-1.28725,new_york,2019
XAUUSD,2019-05-23 16:00:00,2019-05-27 08:00:00,1282.77,1286.1,1277.54711,1293.21579,1.965,33.3,65.43,65.03,10,time_exit,37.79241,3.48193,0.56703,-1.42066,new_york,2019
XAUUSD,2019-05-28 00:00:00,2019-05-28 12:00:00,1285.43,1281.31862,1281.31862,1293.65276,2.512,-41.1,-103.28,-103.68,3,stop_loss,26.483,2.74092,0.93029,-1.13793,,2019
XAUUSD,2019-05-29 00:00:00,2019-05-30 16:00:00,1279.35,1288.66898,1274.69051,1288.66898,2.1943,93.2,204.49,204.09,10,take_profit,24.24297,3.10633,-0.91476,-1.00829,,2019
XAUUSD,2019-05-30 16:00:00,2019-05-31 00:00:00,1281.29,1291.38687,1276.24157,1291.38687,2.0657,101.0,208.57,208.17,2,take_profit,16.57713,3.36562,-0.11711,-0.95853,new_york,2019
XAUUSD,2019-06-03 16:00:00,2019-06-04 08:00:00,1316.0,1328.9678,1309.5161,1328.9678,1.6405,129.7,212.74,212.34,4,take_profit,39.79529,4.3226,6.10786,0.65577,new_york,2019
XAUUSD,2019-06-06 20:00:00,2019-06-10 04:00:00,1339.2,1330.13553,1330.13553,1357.32894,1.1969,-90.6,-108.49,-108.89,8,stop_loss,54.25199,6.04298,4.64712,2.81014,new_york,2019
XAUUSD,2019-06-10 04:00:00,2019-06-10 08:00:00,1335.55,1326.11274,1326.11274,1354.42451,1.138,-94.4,-107.4,-107.8,1,stop_loss,53.89074,6.2915,2.73779,3.31837,,2019
XAUUSD,2019-06-14 08:00:00,2019-06-17 04:00:00,1344.91,1337.69235,1337.69235,1359.3453,1.4731,-72.2,-106.32,-106.72,5,stop_loss,31.20563,4.81177,3.50671,4.75032,london,2019
XAUUSD,2019-06-18 12:00:00,2019-06-19 20:00:00,1345.65,1362.24449,1337.35275,1362.24449,1.2686,165.9,210.52,210.12,8,take_profit,27.18838,5.5315,2.14276,4.34527,london,2019
XAUUSD,2019-06-21 00:00:00,2019-06-24 16:00:00,1387.29,1412.57716,1374.64642,1412.57716,0.8491,252.9,214.71,214.31,10,take_profit,43.18704,8.42905,4.86852,3.60407,,2019
XAUUSD,2019-06-26 08:00:00,2019-06-28 00:00:00,1408.8,1414.38,1392.23189,1441.93622,0.6609,55.8,36.88,36.48,10,time_exit,58.58899,11.04541,2.27405,4.48254,london,2019
XAUUSD,2019-06-28 12:00:00,2019-07-01 00:00:00,1415.16,1400.99921,1400.99921,1443.48159,0.7758,-141.6,-109.86,-110.26,3,stop_loss,33.99111,9.44053,2.19857,5.4014,london,2019
XAUUSD,2019-07-01 12:00:00,2019-07-02 20:00:00,1388.37,1417.14913,1373.98043,1417.14913,0.7558,287.8,217.51,217.11,8,take_profit,30.28337,9.59304,-0.77135,5.10735,london,2019
XAUUSD,2019-07-03 00:00:00,2019-07-04 16:00:00,1421.32,1415.34,1407.04966,1449.86068,0.7774,-59.8,-46.49,-46.89,10,time_exit,27.97387,9.51356,2.38133,4.69987,,2019
XAUUSD,2019-07-11 04:00:00,2019-07-11 12:00:00,1425.52,1413.08096,1413.08096,1450.39808,0.888,-124.4,-110.46,-110.86,2,stop_loss,22.69111,8.29269,2.69298,4.21269,,2019
XAUUSD,2019-07-12 12:00:00,2019-07-16 04:00:00,1409.06,1414.16,1397.35587,1432.46827,0.9343,51.0,47.65,47.25,10,time_exit,17.21068,7.80276,0.43877,4.35383,london,2019
