symbol,direction,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
EURUSD,1,2019-01-14 09:00:00,2019-01-14 12:00:00,1.14743,1.14562,1.14562,1.15105,0.5523,-18.1,-99.99,-99.99,3,stop_loss,27.44799,0.00121,-1.51652,1.75278,london,2019
EURUSD,1,2019-01-15 11:00:00,2019-01-15 12:00:00,1.14611,1.14442,1.14442,1.14948,0.5871,-16.9,-99.0,-99.0,1,stop_loss,18.53819,0.00112,-1.67731,0.73604,london,2019
EURUSD,1,2019-01-16 03:00:00,2019-01-16 13:00:00,1.14106,1.13872,1.13872,1.14573,0.4193,-23.4,-98.01,-98.01,10,stop_loss,32.33584,0.00156,-2.50459,-0.89842,,2019
EURUSD,1,2019-01-17 19:00:00,2019-01-18 05:00:00,1.13852,1.13939,1.13653,1.1425,0.4881,8.7,42.46,42.46,10,time_exit,29.18913,0.00133,-1.52357,-2.70037,new_york,2019
EURUSD,-1,2019-01-21 18:00:00,2019-01-22 04:00:00,1.13634,1.13702,1.13776,1.13349,0.6848,-6.8,-46.57,-46.57,10,time_exit,17.56173,0.00095,-1.82997,-3.93556,new_york,2019
EURUSD,-1,2019-01-22 09:00:00,2019-01-22 11:00:00,1.13541,1.13646,1.13646,1.13332,0.9265,-10.5,-96.99,-96.99,2,stop_loss,19.79421,0.0007,-2.81826,-5.30729,london,2019
EURUSD,-1,2019-01-24 13:00:00,2019-01-24 15:00:00,1.1344,1.1309,1.13615,1.1309,0.5486,35.0,192.04,192.04,2,take_profit,21.43911,0.00117,-2.3923,-1.89631,london,2019
EURUSD,-1,2019-01-28 03:00:00,2019-01-28 13:00:00,1.14115,1.14069,1.14314,1.13717,0.4917,4.6,22.62,22.62,10,time_exit,36.96937,0.00133,3.49838,-1.18535,,2019
EURUSD,-1,2019-01-28 21:00:00,2019-01-29 07:00:00,1.14349,1.14328,1.14532,1.13984,0.5377,2.1,11.29,11.29,10,time_exit,33.06387,0.00122,3.44246,0.49566,new_york,2019
EURUSD,1,2019-01-30 19:00:00,2019-01-30 21:00:00,1.14173,1.14515,1.14002,1.14515,0.5739,34.2,196.55,196.55,2,take_profit,23.98413,0.00114,-0.62431,1.86893,new_york,2019
EURUSD,1,2019-01-30 21:00:00,2019-01-30 22:00:00,1.14169,1.14508,1.13999,1.14508,0.5911,33.9,200.49,200.49,1,take_profit,24.95369,0.00113,-0.62223,1.81738,new_york,2019
EURUSD,-1,2019-01-30 22:00:00,2019-01-31 08:00:00,1.14922,1.15003,1.15171,1.14425,0.4114,-8.1,-33.32,-33.33,10,time_exit,26.88226,0.00166,3.95241,1.3481,,2019
EURUSD,1,2019-02-01 07:00:00,2019-02-01 13:00:00,1.14422,1.14728,1.14269,1.14728,0.6658,30.6,203.83,203.83,6,take_profit,30.56655,0.00102,-1.23691,3.12572,london,2019
EURUSD,-1,2019-02-05 06:00:00,2019-02-05 16:00:00,1.14329,1.14143,1.14444,1.14099,0.9044,18.6,168.22,168.22,10,time_exit,21.67995,0.00077,-1.63985,1.73008,,2019
EURUSD,-1,2019-02-05 23:00:00,2019-02-06 09:00:00,1.14127,1.13853,1.14264,1.13853,0.771,27.4,211.29,211.28,10,take_profit,33.48542,0.00091,-2.06242,0.16546,,2019
EURUSD,1,2019-02-06 10:00:00,2019-02-06 17:00:00,1.13892,1.13766,1.13766,1.14143,0.8583,-12.6,-107.75,-107.75,7,stop_loss,39.13386,0.00084,-3.70419,-0.80306,london,2019
EURUSD,1,2019-02-07 01:00:00,2019-02-07 09:00:00,1.13669,1.13541,1.13541,1.13925,0.8329,-12.8,-106.67,-106.68,8,stop_loss,47.69059,0.00085,-3.96481,-2.27359,,2019
EURUSD,-1,2019-02-07 23:00:00,2019-02-08 09:00:00,1.13424,1.13403,1.13579,1.13113,0.6799,2.1,14.28,14.28,10,time_exit,41.50988,0.00104,-2.81254,-3.39389,,2019
EURUSD,1,2019-02-11 21:00:00,2019-02-12 07:00:00,1.12707,1.12794,1.1254,1.13042,0.6318,8.7,54.97,54.96,10,time_exit,35.12081,0.00112,-4.67073,-4.6698,new_york,2019
EURUSD,1,2019-02-13 07:00:00,2019-02-13 09:00:00,1.13367,1.13226,1.13226,1.13649,0.7552,-14.1,-106.3,-106.3,2,stop_loss,34.09834,0.00094,2.55454,-4.40414,london,2019
EURUSD,1,2019-02-14 18:00:00,2019-02-15 04:00:00,1.12764,1.12883,1.12509,1.13274,0.4124,11.9,49.08,49.07,10,time_exit,20.81911,0.0017,-0.77772,-2.59914,new_york,2019
EURUSD,1,2019-02-15 04:00:00,2019-02-15 10:00:00,1.12874,1.12695,1.12695,1.13233,0.5896,-17.9,-105.73,-105.73,6,stop_loss,13.92305,0.0012,-0.30462,-3.26929,,2019
EURUSD,1,2019-02-19 09:00:00,2019-02-19 10:00:00,1.12961,1.13203,1.1284,1.13203,0.8658,24.2,209.32,209.32,1,take_profit,13.9902,0.00081,-0.75577,-1.92421,london,2019
