symbol,direction,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,cost_model_status,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,1,2019-09-26 08:00:00,2019-09-26 12:00:00,133.225,132.56307,132.56307,134.54886,0.1667,-66.2,-100.41,-100.47,1,stop_loss,OK,20.07206,0.44129,-1.28644,3.11888,london,2019
GBPJPY,1,2019-09-26 16:00:00,2019-09-30 08:00:00,132.833,133.021,132.12791,134.24318,0.1549,18.8,26.5,33.97,10,time_exit,OK,22.88207,0.47006,-1.8699,2.74255,new_york,2019
GBPJPY,1,2019-09-30 12:00:00,2019-10-01 16:00:00,133.021,132.3529,132.3529,134.3572,0.164,-66.8,-99.71,-97.77,7,stop_loss,OK,31.11516,0.4454,-0.82655,2.07926,london,2019
GBPJPY,1,2019-10-01 20:00:00,2019-10-02 08:00:00,132.66,131.93198,131.93198,134.11604,0.1491,-72.8,-98.78,-97.02,3,stop_loss,OK,23.0221,0.48535,-1.20802,1.54457,new_york,2019
GBPJPY,1,2019-10-02 08:00:00,2019-10-02 12:00:00,132.451,131.7514,131.7514,133.8502,0.1536,-70.0,-97.79,-97.84,1,stop_loss,OK,24.2968,0.4664,-1.51364,1.42298,london,2019
GBPJPY,1,2019-10-02 16:00:00,2019-10-04 08:00:00,131.777,131.659,131.01109,133.30881,0.1389,-11.8,-14.92,-8.21,10,time_exit,OK,27.49089,0.5106,-2.4846,1.11223,new_york,2019
GBPJPY,1,2019-10-04 16:00:00,2019-10-08 08:00:00,131.838,131.513,131.14361,133.22678,0.1531,-32.5,-45.28,-37.89,10,time_exit,OK,33.88523,0.46293,-1.64774,0.41163,new_york,2019
GBPJPY,1,2019-11-20 16:00:00,2019-11-22 08:00:00,140.046,139.729,139.51894,141.10012,0.2009,-31.7,-57.95,-48.26,10,time_exit,OK,20.22445,0.35137,-0.42828,4.68197,new_york,2019
GBPJPY,1,2019-12-03 00:00:00,2019-12-04 08:00:00,140.992,141.97719,140.4994,141.97719,0.2139,98.5,191.77,194.3,8,take_profit,OK,24.52508,0.3284,0.48072,4.4103,,2019
GBPJPY,1,2019-12-18 00:00:00,2019-12-19 12:00:00,143.731,142.62662,142.62662,145.93976,0.0973,-110.4,-97.79,-94.27,9,stop_loss,OK,21.77634,0.73625,-0.50903,3.55956,,2019
GBPJPY,1,2019-12-19 12:00:00,2019-12-19 16:00:00,143.581,142.73602,142.73602,145.27095,0.126,-84.5,-96.89,-96.93,1,stop_loss,OK,25.94312,0.56332,-0.58675,3.98127,london,2019
GBPJPY,1,2019-12-20 04:00:00,2019-12-23 12:00:00,142.362,141.49624,141.49624,144.09352,0.1217,-86.6,-95.88,-91.49,8,stop_loss,OK,29.12155,0.57717,-2.3101,3.45642,,2019
GBPJPY,1,2019-12-23 20:00:00,2019-12-26 12:00:00,141.471,142.324,140.67871,143.05558,0.1317,85.3,102.23,110.18,10,time_exit,OK,30.15585,0.52819,-3.27926,2.74925,new_york,2019
GBPJPY,1,2019-12-26 16:00:00,2019-12-27 12:00:00,142.324,143.54327,141.71437,143.54327,0.1732,121.9,192.17,194.22,5,take_profit,OK,28.05153,0.40642,-1.00392,2.38854,new_york,2019
GBPJPY,1,2020-01-03 16:00:00,2020-01-07 08:00:00,141.387,142.97813,140.59143,142.97813,0.1354,159.1,196.05,202.58,10,take_profit,OK,23.55638,0.53038,-2.68401,1.42032,new_york,2020
GBPJPY,1,2020-01-28 20:00:00,2020-01-30 12:00:00,141.86,142.641,141.17537,143.22926,0.1606,78.1,114.14,121.89,10,time_exit,OK,23.06244,0.45642,-2.4954,0.65034,new_york,2020
GBPJPY,1,2020-01-30 16:00:00,2020-02-03 08:00:00,142.642,141.99151,141.99151,143.94299,0.1711,-65.0,-101.28,-93.03,10,stop_loss,OK,23.93007,0.43366,-0.01305,0.03847,new_york,2020
GBPJPY,1,2020-02-24 16:00:00,2020-02-24 20:00:00,143.584,142.843,142.843,145.066,0.1488,-74.1,-100.34,-100.38,1,stop_loss,OK,28.08874,0.494,0.15622,1.29863,new_york,2020
GBPJPY,1,2020-02-25 00:00:00,2020-02-26 16:00:00,143.138,142.575,142.34713,144.71975,0.138,-56.3,-70.7,-69.07,10,time_exit,OK,29.33392,0.52725,-0.53998,1.13625,,2020
GBPJPY,1,2020-02-26 16:00:00,2020-02-27 08:00:00,142.888,142.13474,142.13474,144.39451,0.1439,-75.3,-98.64,-93.44,4,stop_loss,OK,25.8441,0.50217,-1.01359,0.978,new_york,2020
GBPJPY,1,2020-02-27 20:00:00,2020-02-28 00:00:00,141.951,141.17944,141.17944,143.49411,0.1392,-77.2,-97.73,-96.09,1,stop_loss,OK,33.28778,0.51437,-2.24256,0.47696,new_york,2020
GBPJPY,1,2020-06-12 08:00:00,2020-06-15 08:00:00,134.714,133.64858,133.64858,136.84484,0.0998,-106.5,-96.76,-93.16,6,stop_loss,OK,40.01963,0.71028,-1.81286,2.55419,london,2020
GBPJPY,1,2020-06-15 12:00:00,2020-06-17 04:00:00,134.579,134.659,133.43077,136.87547,0.0917,8.0,6.68,8.87,10,time_exit,OK,37.28376,0.76549,-1.41266,1.88526,london,2020
GBPJPY,1,2020-06-17 12:00:00,2020-06-18 04:00:00,134.91,133.80149,133.80149,137.12702,0.0951,-110.9,-95.93,-92.5,4,stop_loss,OK,24.77512,0.73901,-0.78701,1.56867,london,2020
GBPJPY,1,2020-06-18 08:00:00,2020-06-18 12:00:00,134.099,133.05924,133.05924,136.17853,0.1004,-104.0,-95.0,-95.03,1,stop_loss,OK,26.27383,0.69318,-1.70552,1.36926,london,2020
GBPJPY,1,2020-06-19 00:00:00,2020-06-22 00:00:00,132.904,131.85044,131.85044,135.01111,0.0981,-105.4,-94.05,-90.51,6,stop_loss,OK,31.64437,0.70237,-2.96712,0.95843,,2020
GBPJPY,1,2020-06-22 04:00:00,2020-06-23 00:00:00,131.894,133.70179,130.99011,133.70179,0.1132,180.8,186.22,187.56,5,take_profit,OK,37.62392,0.6026,-4.03651,0.28367,,2020
GBPJPY,1,2020-07-27 16:00:00,2020-07-29 08:00:00,135.502,136.035,134.82699,136.85203,0.1547,53.3,75.03,78.74,10,time_exit,OK,23.71037,0.45001,0.06327,1.80013,new_york,2020
GBPJPY,1,2020-08-18 00:00:00,2020-08-19 16:00:00,138.898,139.193,138.34986,139.99429,0.192,29.5,51.54,53.81,10,time_exit,OK,33.19064,0.36543,-0.09125,5.4351,,2020
GBPJPY,1,2020-08-20 04:00:00,2020-08-21 16:00:00,139.047,138.47579,138.47579,140.18941,0.1853,-57.1,-96.32,-94.13,9,stop_loss,OK,21.78751,0.3808,-0.046,4.79876,,2020
GBPJPY,1,2020-08-24 00:00:00,2020-08-25 12:00:00,138.364,139.67712,137.70744,139.67712,0.1596,131.3,190.71,192.6,9,take_profit,OK,20.99412,0.43771,-1.34174,3.76193,,2020
GBPJPY,1,2020-09-04 00:00:00,2020-09-04 16:00:00,140.903,140.18451,140.18451,142.33998,0.1488,-71.8,-97.29,-97.34,4,stop_loss,OK,30.0451,0.47899,0.42023,4.24211,,2020
GBPJPY,1,2020-09-04 20:00:00,2020-09-07 12:00:00,140.738,139.982,139.982,142.25,0.14,-75.6,-96.31,-91.26,4,stop_loss,OK,25.91924,0.504,-0.20212,3.86535,new_york,2020
GBPJPY,1,2020-09-07 20:00:00,2020-09-08 08:00:00,140.036,139.279,139.279,141.55,0.1385,-75.7,-95.41,-93.77,3,stop_loss,OK,25.06099,0.50467,-1.40134,3.49347,new_york,2020
GBPJPY,1,2020-09-08 20:00:00,2020-09-09 00:00:00,138.186,137.41171,137.41171,139.73459,0.1341,-77.4,-94.49,-92.9,1,stop_loss,OK,34.6858,0.5162,-4.27722,2.72204,new_york,2020
GBPJPY,1,2020-09-09 16:00:00,2020-09-10 16:00:00,137.434,136.5982,136.5982,139.10561,0.123,-83.6,-93.55,-89.11,6,stop_loss,OK,45.60194,0.5572,-4.33123,1.68274,new_york,2020
GBPJPY,1,2020-09-11 08:00:00,2020-09-15 00:00:00,136.1,135.688,135.13023,138.03954,0.105,-41.2,-39.37,-34.3,10,time_exit,OK,46.07832,0.64651,-4.3868,0.29516,london,2020
GBPJPY,1,2020-11-13 08:00:00,2020-11-17 00:00:00,137.668,138.119,136.91911,139.16578,0.1355,45.1,55.61,62.15,10,time_exit,OK,32.16068,0.49926,0.02311,1.6305,london,2020
GBPJPY,1,2020-11-17 00:00:00,2020-11-18 16:00:00,137.985,137.974,137.20959,139.53583,0.1317,-1.1,-1.32,0.24,10,time_exit,OK,25.31273,0.51694,0.47432,1.60499,,2020
GBPJPY,1,2020-11-30 12:00:00,2020-12-01 08:00:00,138.64,139.78638,138.06681,139.78638,0.1782,114.6,185.9,188.01,5,take_profit,OK,24.2087,0.38213,-0.22797,2.70759,london,2020
GBPJPY,1,2020-12-11 20:00:00,2020-12-14 08:00:00,137.441,139.2743,136.52435,139.2743,0.1137,183.3,189.69,193.79,3,take_profit,OK,26.34742,0.6111,-2.5616,1.05373,new_york,2020
GBPJPY,1,2020-12-14 08:00:00,2020-12-16 00:00:00,138.605,139.289,137.68175,140.4515,0.1152,68.4,71.71,74.47,10,time_exit,OK,25.76651,0.6155,-0.51084,0.91141,london,2020
GBPJPY,1,2020-12-21 08:00:00,2020-12-21 12:00:00,138.289,137.45468,137.45468,139.95765,0.1284,-83.4,-97.49,-97.53,1,stop_loss,OK,20.72177,0.55622,-1.79748,1.18193,london,2020
GBPJPY,1,2020-12-21 16:00:00,2020-12-23 08:00:00,137.86,138.803,136.91432,139.75136,0.1122,94.3,96.28,98.97,10,time_exit,OK,24.42923,0.63045,-2.05187,0.86071,new_york,2020
GBPJPY,1,2021-01-05 04:00:00,2021-01-06 20:00:00,139.939,140.236,139.25425,141.3085,0.1565,29.7,42.3,44.15,10,time_exit,OK,26.75982,0.4565,-0.21946,1.93406,,2021
GBPJPY,1,2021-01-15 20:00:00,2021-01-18 04:00:00,141.235,140.71323,140.71323,142.27855,0.2063,-52.2,-97.95,-90.5,2,stop_loss,OK,29.74475,0.34785,0.12838,3.56845,new_york,2021
GBPJPY,1,2021-01-18 16:00:00,2021-01-19 12:00:00,140.605,141.62741,140.0938,141.62741,0.2086,102.2,194.08,196.55,5,take_profit,OK,29.34177,0.3408,-1.48962,3.2967,new_york,2021
GBPJPY,1,2021-01-21 00:00:00,2021-01-22 16:00:00,141.362,142.009,140.82944,142.42713,0.2043,64.7,120.29,122.7,10,time_exit,OK,22.52452,0.35504,0.39083,3.09161,,2021
GBPJPY,1,2021-03-22 04:00:00,2021-03-23 12:00:00,150.609,149.90568,149.90568,152.01563,0.1566,-70.3,-100.23,-98.37,8,stop_loss,OK,23.30857,0.46888,-1.46038,5.87863,,2021
GBPJPY,1,2021-03-24 16:00:00,2021-03-26 08:00:00,149.093,150.54902,148.36499,150.54902,0.1498,145.6,198.48,205.71,10,take_profit,OK,45.58212,0.48534,-3.18824,3.93115,new_york,2021
GBPJPY,1,2021-03-26 08:00:00,2021-03-29 08:00:00,150.35,151.66693,149.69154,151.66693,0.1691,131.7,202.65,208.76,6,take_profit,OK,35.04661,0.43898,0.09941,3.40015,london,2021
GBPJPY,1,2021-04-07 04:00:00,2021-04-07 08:00:00,151.858,151.28171,151.28171,153.01058,0.1972,-57.6,-103.42,-103.48,1,stop_loss,OK,32.93352,0.38419,-0.78477,5.29089,,2021
GBPJPY,1,2021-04-07 12:00:00,2021-04-07 16:00:00,151.939,151.33328,151.33328,153.15043,0.1857,-60.6,-102.36,-102.42,1,stop_loss,OK,34.89473,0.40381,-0.48606,4.88972,london,2021
GBPJPY,1,2021-04-08 00:00:00,2021-04-08 08:00:00,150.912,150.25877,150.25877,152.21847,0.1705,-65.3,-101.35,-101.41,2,stop_loss,OK,38.11109,0.43549,-2.55132,4.17219,,2021
GBPJPY,1,2021-04-08 08:00:00,2021-04-08 12:00:00,150.897,150.27172,150.27172,152.14755,0.1763,-62.5,-100.31,-100.37,1,stop_loss,OK,39.48699,0.41685,-2.43852,4.11648,london,2021
GBPJPY,1,2021-04-09 04:00:00,2021-04-12 20:00:00,150.212,150.327,149.56544,151.50511,0.1688,11.5,17.66,23.76,10,time_exit,OK,45.46599,0.43104,-3.20921,3.2471,,2021
GBPJPY,1,2021-04-13 04:00:00,2021-04-13 12:00:00,150.546,149.87289,149.87289,151.89222,0.1626,-67.3,-99.6,-99.65,2,stop_loss,OK,42.87455,0.44874,-1.30583,2.04039,,2021
GBPJPY,1,2021-04-14 08:00:00,2021-04-16 00:00:00,150.017,149.748,149.34768,151.35564,0.1619,-26.9,-39.63,-31.82,10,time_exit,OK,41.40147,0.44621,-1.9141,1.49157,london,2021
GBPJPY,1,2021-04-16 00:00:00,2021-04-19 16:00:00,149.911,151.07645,149.32827,151.07645,0.1853,116.5,196.52,203.21,10,take_profit,OK,34.77516,0.38848,-1.87865,1.02163,,2021
GBPJPY,1,2021-04-23 04:00:00,2021-04-26 20:00:00,149.374,150.266,148.73223,150.65754,0.1717,89.2,139.37,145.57,10,time_exit,OK,22.4221,0.42785,-2.54115,0.46555,,2021
GBPJPY,1,2021-04-26 20:00:00,2021-04-28 12:00:00,150.154,151.107,149.51514,151.43171,0.175,95.3,151.77,155.96,10,time_exit,OK,20.24895,0.4259,-0.16547,0.0342,new_york,2021
GBPJPY,1,2021-05-07 00:00:00,2021-05-10 04:00:00,151.505,152.70602,150.90449,152.70602,0.1891,120.1,206.67,213.5,7,take_profit,OK,20.17217,0.40034,0.23832,1.8009,,2021
GBPJPY,1,2021-05-24 16:00:00,2021-05-26 08:00:00,154.029,154.111,153.56282,154.96136,0.2486,8.2,18.55,24.51,10,time_exit,OK,22.7819,0.31079,0.23057,5.20359,new_york,2021
GBPJPY,1,2021-05-26 08:00:00,2021-05-27 12:00:00,154.117,154.98201,153.68449,154.98201,0.2685,86.5,211.35,221.05,7,take_profit,OK,22.99762,0.28834,0.45256,5.14624,london,2021
GBPJPY,1,2021-06-08 20:00:00,2021-06-10 08:00:00,154.911,154.45241,154.45241,155.82817,0.2586,-45.9,-107.92,-95.44,9,stop_loss,OK,20.15198,0.30572,-0.47104,4.50066,new_york,2021
GBPJPY,1,2021-06-10 16:00:00,2021-06-14 00:00:00,155.133,154.61113,154.61113,156.17673,0.2252,-52.2,-106.95,-96.08,8,stop_loss,OK,20.85607,0.34791,0.48923,3.35216,new_york,2021
GBPJPY,1,2021-06-14 16:00:00,2021-06-16 08:00:00,154.851,155.05,154.33838,155.87624,0.2272,19.9,41.14,46.59,10,time_exit,OK,21.68913,0.34175,-0.24276,2.96523,new_york,2021
