symbol,seed,expectancy,pf,n_signals,signed,real_expectancy,real_pf
USDJPY,34,-3.393693693693694,0.9380284934030861,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,35,-3.508040540540538,0.9283635756536329,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,36,2.5596739130434774,1.0440956506172905,460,True,-0.9208837209302331,0.9821288018832499
USDJPY,37,-4.3516816143497765,0.9169451778691644,446,True,-0.9208837209302331,0.9821288018832499
USDJPY,38,-3.0064073226544625,0.9428091345191144,437,True,-0.9208837209302331,0.9821288018832499
USDJPY,39,-4.260665236051501,0.9170377148778631,466,True,-0.9208837209302331,0.9821288018832499
USDJPY,40,13.414187643020595,1.2143665052884018,437,True,-0.9208837209302331,0.9821288018832499
USDJPY,41,-5.352043956043954,0.9012692551265241,455,True,-0.9208837209302331,0.9821288018832499
USDJPY,42,-6.959999999999999,0.8536845628585995,461,True,-0.9208837209302331,0.9821288018832499
USDJPY,43,4.777568807339448,1.0912270866955571,436,True,-0.9208837209302331,0.9821288018832499
USDJPY,44,7.021803652968036,1.1233464505034039,438,True,-0.9208837209302331,0.9821288018832499
USDJPY,45,2.750431818181818,1.0487192668941754,440,True,-0.9208837209302331,0.9821288018832499
USDJPY,46,2.286150442477876,1.046130179120842,452,True,-0.9208837209302331,0.9821288018832499
USDJPY,47,-7.4100222222222225,0.8308210671153062,450,True,-0.9208837209302331,0.9821288018832499
USDJPY,48,-8.239537444933921,0.8416714952822063,454,True,-0.9208837209302331,0.9821288018832499
USDJPY,49,3.059887892376684,1.0520988064356653,446,True,-0.9208837209302331,0.9821288018832499
USDJPY,50,3.8311136363636358,1.0673304556186334,440,True,-0.9208837209302331,0.9821288018832499
USDJPY,51,4.000244988864142,1.0656224950073694,449,True,-0.9208837209302331,0.9821288018832499
USDJPY,52,-0.5334389140271493,0.9904910893788396,442,True,-0.9208837209302331,0.9821288018832499
USDJPY,53,-0.048276643990929624,0.9992249495616542,441,True,-0.9208837209302331,0.9821288018832499
USDJPY,54,5.792489082969431,1.108469187621815,458,True,-0.9208837209302331,0.9821288018832499
USDJPY,55,-0.28252771618625117,0.9952159217967289,451,True,-0.9208837209302331,0.9821288018832499
USDJPY,56,-5.008554778554777,0.8804594976970035,429,True,-0.9208837209302331,0.9821288018832499
USDJPY,57,-0.9828995433789939,0.9796984499973359,438,True,-0.9208837209302331,0.9821288018832499
USDJPY,58,-0.09267573696145255,0.9984230026307728,441,True,-0.9208837209302331,0.9821288018832499
USDJPY,59,-0.7953111111111119,0.9839301510042251,450,True,-0.9208837209302331,0.9821288018832499
USDJPY,60,-8.447337807606264,0.8290415176348078,447,True,-0.9208837209302331,0.9821288018832499
USDJPY,61,5.443348017621144,1.0894792182625548,454,True,-0.9208837209302331,0.9821288018832499
USDJPY,62,-3.1954424778761066,0.9373091286631235,452,True,-0.9208837209302331,0.9821288018832499
USDJPY,63,2.80874449339207,1.0511678764751438,454,True,-0.9208837209302331,0.9821288018832499
USDJPY,64,0.411134259259259,1.0081338268920501,432,True,-0.9208837209302331,0.9821288018832499
USDJPY,65,12.023544018058692,1.1802452775725771,443,True,-0.9208837209302331,0.9821288018832499
USDJPY,66,3.5108390022675726,1.0558449292199752,441,True,-0.9208837209302331,0.9821288018832499
USDJPY,67,-0.6722271714922048,0.9870753665041184,449,True,-0.9208837209302331,0.9821288018832499
USDJPY,68,12.852488789237665,1.2243792512380136,446,True,-0.9208837209302331,0.9821288018832499
USDJPY,69,-7.3467108167770405,0.8326568662747313,453,True,-0.9208837209302331,0.9821288018832499
USDJPY,70,1.5988888888888884,1.0312603594745828,450,True,-0.9208837209302331,0.9821288018832499
USDJPY,71,-5.031441048034936,0.8988572945950275,458,True,-0.9208837209302331,0.9821288018832499
USDJPY,72,-6.556004415011038,0.8592101676515276,453,True,-0.9208837209302331,0.9821288018832499
USDJPY,73,-7.444922737306844,0.8403251495168874,453,True,-0.9208837209302331,0.9821288018832499
USDJPY,74,-5.009203539823009,0.9027874084241811,452,True,-0.9208837209302331,0.9821288018832499
USDJPY,75,2.938458049886622,1.0498124144717622,441,True,-0.9208837209302331,0.9821288018832499
USDJPY,76,2.8195842450765873,1.0464749982507178,457,True,-0.9208837209302331,0.9821288018832499
USDJPY,77,1.6004464285714302,1.0310820183804403,448,True,-0.9208837209302331,0.9821288018832499
USDJPY,78,2.35641592920354,1.0414541610621235,452,True,-0.9208837209302331,0.9821288018832499
USDJPY,79,-3.024729729729729,0.9375866445513447,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,80,1.1707692307692323,1.0222420133134755,455,True,-0.9208837209302331,0.9821288018832499
USDJPY,81,2.211108597285068,1.0419417550726129,442,True,-0.9208837209302331,0.9821288018832499
USDJPY,82,-5.112,0.89536655100216,445,True,-0.9208837209302331,0.9821288018832499
USDJPY,83,-5.965109649122807,0.8802948521888376,456,True,-0.9208837209302331,0.9821288018832499
USDJPY,84,-1.5202428256070653,0.9672301436806906,453,True,-0.9208837209302331,0.9821288018832499
USDJPY,85,-6.602171945701359,0.8690650645440637,442,True,-0.9208837209302331,0.9821288018832499
USDJPY,86,-1.5317303370786515,0.9723686760135852,445,True,-0.9208837209302331,0.9821288018832499
USDJPY,87,-1.1093438914027147,0.979662466543424,442,True,-0.9208837209302331,0.9821288018832499
USDJPY,88,16.360444444444443,1.267841226346246,450,True,-0.9208837209302331,0.9821288018832499
USDJPY,89,7.576065217391304,1.137503210719047,460,True,-0.9208837209302331,0.9821288018832499
USDJPY,90,-9.580923423423426,0.8017540442094823,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,91,5.7252422907489,1.0993988861860842,454,True,-0.9208837209302331,0.9821288018832499
USDJPY,92,-3.362815315315314,0.9363766988272372,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,93,-2.743702882483371,0.9382092101189465,451,True,-0.9208837209302331,0.9821288018832499
USDJPY,94,-2.6128314606741583,0.9438293764954993,445,True,-0.9208837209302331,0.9821288018832499
USDJPY,95,2.5284684684684677,1.045089692195295,444,True,-0.9208837209302331,0.9821288018832499
USDJPY,96,-7.548165548098433,0.8531092115030052,447,True,-0.9208837209302331,0.9821288018832499
