symbol,direction,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,-1,2019-01-15 04:00:00,2019-01-15 07:00:00,108.409,108.58473,108.58473,108.05754,0.6253,-17.6,-100.0,-100.22,3,stop_loss,18.25568,0.11715,1.23092,-1.92849,tokyo,2019
USDJPY,-1,2019-01-15 07:00:00,2019-01-15 08:00:00,108.558,108.72165,108.72165,108.23069,0.6648,-16.4,-99.0,-99.23,1,stop_loss,22.48724,0.1091,2.41644,-1.80916,tokyo,2019
USDJPY,-1,2019-01-17 09:00:00,2019-01-17 17:00:00,108.825,109.0216,109.0216,108.43179,0.5478,-19.7,-98.01,-98.23,8,stop_loss,22.27946,0.13107,0.6764,1.13339,london,2019
USDJPY,-1,2019-01-21 04:00:00,2019-01-21 14:00:00,109.523,109.643,109.72246,109.12409,0.5345,-12.0,-58.37,-58.59,10,time_exit,31.32908,0.13297,1.45339,3.5598,tokyo,2019
USDJPY,1,2019-01-22 12:00:00,2019-01-22 17:00:00,109.466,109.33474,109.33474,109.72852,0.8074,-13.1,-96.44,-96.67,5,stop_loss,25.18296,0.08751,-0.3901,5.08481,london,2019
USDJPY,1,2019-01-23 13:00:00,2019-01-23 16:00:00,109.631,109.95593,109.46853,109.95593,0.6457,32.5,190.93,190.7,3,take_profit,28.90128,0.10831,1.13355,3.30497,london,2019
USDJPY,-1,2019-01-24 04:00:00,2019-01-24 08:00:00,109.486,109.67365,109.67365,109.1107,0.5703,-18.8,-97.38,-97.61,4,stop_loss,15.27654,0.1251,-0.45848,2.63514,tokyo,2019
USDJPY,1,2019-01-24 08:00:00,2019-01-24 16:00:00,109.615,109.44453,109.44453,109.95595,0.6214,-17.0,-96.4,-96.63,8,stop_loss,12.45747,0.11365,0.61147,2.80116,tokyo,2019
USDJPY,-1,2019-01-25 01:00:00,2019-01-25 03:00:00,109.565,109.74587,109.74587,109.20327,0.5798,-18.1,-95.43,-95.66,2,stop_loss,15.13013,0.12058,-0.28687,2.52715,tokyo,2019
USDJPY,1,2019-01-28 04:00:00,2019-01-28 14:00:00,109.42,109.487,109.20371,109.85258,0.48,6.7,29.27,29.04,10,time_exit,19.18225,0.14419,-1.49535,1.73191,tokyo,2019
USDJPY,1,2019-01-31 02:00:00,2019-01-31 05:00:00,108.977,108.77996,108.77996,109.37108,0.5285,-19.7,-94.76,-94.99,3,stop_loss,25.0152,0.13136,-2.77934,-0.14385,tokyo,2019
USDJPY,1,2019-01-31 14:00:00,2019-02-01 00:00:00,108.641,108.836,108.44785,109.02729,0.5338,19.5,94.72,94.5,10,time_exit,39.36312,0.12876,-3.70007,-1.3673,london,2019
USDJPY,-1,2019-02-01 07:00:00,2019-02-01 15:00:00,108.861,109.03856,109.03856,108.50589,0.5865,-17.8,-94.76,-94.99,8,stop_loss,21.5843,0.11837,-0.94916,-2.07567,tokyo,2019
USDJPY,1,2019-02-05 15:00:00,2019-02-06 01:00:00,109.953,109.944,109.81926,110.22047,0.7709,-0.9,-6.31,-6.54,10,time_exit,32.93758,0.08916,2.57939,3.39562,london,2019
USDJPY,-1,2019-02-06 03:00:00,2019-02-06 04:00:00,109.842,109.98396,109.98396,109.55807,0.7257,-14.2,-93.75,-93.98,1,stop_loss,17.96016,0.09464,0.38516,3.42011,tokyo,2019
