symbol,direction,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
EURUSD,1,2019-01-16 07:00:00,2019-01-16 13:00:00,1.14103,1.13892,1.13892,1.14524,0.4745,-21.1,-99.99,-99.99,6,stop_loss,31.22558,0.0014,-2.31272,-1.31466,london,2019
EURUSD,-1,2019-01-17 03:00:00,2019-01-17 13:00:00,1.1398,1.13997,1.14162,1.13617,0.5447,-1.7,-9.26,-9.26,10,time_exit,22.32053,0.00121,-1.66146,-2.61841,,2019
EURUSD,1,2019-01-18 07:00:00,2019-01-18 16:00:00,1.13937,1.13792,1.13792,1.14226,0.6837,-14.5,-98.9,-98.91,9,stop_loss,24.27425,0.00096,-0.64794,-3.68435,london,2019
EURUSD,1,2019-01-21 05:00:00,2019-01-21 14:00:00,1.13767,1.13628,1.13628,1.14045,0.7035,-13.9,-97.92,-97.92,9,stop_loss,26.73008,0.00093,-1.09331,-4.05047,,2019
EURUSD,1,2019-01-23 06:00:00,2019-01-23 12:00:00,1.1364,1.13525,1.13525,1.13871,0.84,-11.5,-96.93,-96.94,6,stop_loss,18.76808,0.00077,-0.3115,-4.52975,,2019
EURUSD,1,2019-01-23 18:00:00,2019-01-24 04:00:00,1.13792,1.13862,1.13632,1.14112,0.5993,7.0,41.95,41.95,10,time_exit,16.09643,0.00107,1.26251,-2.93931,new_york,2019
EURUSD,-1,2019-01-24 12:00:00,2019-01-24 15:00:00,1.13469,1.13125,1.13641,1.13125,0.5597,34.4,192.79,192.78,3,take_profit,19.23625,0.00115,-2.26922,-1.87177,london,2019
EURUSD,-1,2019-01-25 01:00:00,2019-01-25 07:00:00,1.13015,1.13275,1.13275,1.12495,0.3783,-26.0,-98.33,-98.33,6,stop_loss,30.70681,0.00173,-2.96045,-1.91707,,2019
EURUSD,-1,2019-01-25 18:00:00,2019-01-28 04:00:00,1.13974,1.14138,1.14216,1.13491,0.4028,-16.4,-66.06,-66.06,10,time_exit,23.17266,0.00161,3.20976,-2.01004,new_york,2019
EURUSD,-1,2019-01-29 17:00:00,2019-01-30 03:00:00,1.14258,1.14411,1.14411,1.13952,0.632,-15.3,-96.67,-96.67,10,stop_loss,28.20505,0.00102,1.11679,1.87785,new_york,2019
EURUSD,-1,2019-01-31 20:00:00,2019-02-01 06:00:00,1.145,1.14422,1.14733,1.14033,0.4102,7.8,32.0,31.99,10,time_exit,33.55633,0.00156,-0.67225,2.5757,new_york,2019
EURUSD,-1,2019-02-01 16:00:00,2019-02-04 02:00:00,1.14738,1.14556,1.14915,1.14385,0.5439,18.2,98.99,98.99,10,time_exit,26.48697,0.00118,1.50217,2.56233,new_york,2019
EURUSD,1,2019-02-04 06:00:00,2019-02-04 16:00:00,1.14485,1.14338,1.14338,1.1478,0.6581,-14.7,-97.01,-97.02,10,stop_loss,14.23115,0.00098,-0.91218,2.75238,,2019
EURUSD,-1,2019-02-05 01:00:00,2019-02-05 11:00:00,1.14352,1.14195,1.14485,1.14086,0.7227,15.7,113.46,113.46,10,time_exit,20.8845,0.00089,-1.39188,1.75226,,2019
EURUSD,-1,2019-02-05 15:00:00,2019-02-05 16:00:00,1.14206,1.14331,1.14331,1.13957,0.78,-12.5,-97.18,-97.19,1,stop_loss,33.89695,0.00083,-2.19683,0.88467,london,2019
EURUSD,-1,2019-02-06 01:00:00,2019-02-06 11:00:00,1.14045,1.13884,1.1418,1.13775,0.7128,16.1,114.76,114.76,10,time_exit,34.21285,0.0009,-2.79595,-0.00695,,2019
EURUSD,1,2019-02-07 11:00:00,2019-02-07 12:00:00,1.13555,1.13441,1.13441,1.13782,0.8565,-11.4,-97.35,-97.36,1,stop_loss,50.26601,0.00076,-4.21199,-3.56309,london,2019
EURUSD,1,2019-02-11 04:00:00,2019-02-11 10:00:00,1.13273,1.13158,1.13158,1.13503,0.8392,-11.5,-96.39,-96.39,6,stop_loss,32.54413,0.00077,-2.18718,-5.75748,,2019
EURUSD,1,2019-02-12 20:00:00,2019-02-13 06:00:00,1.13197,1.13367,1.13021,1.13549,0.542,17.0,92.14,92.14,10,time_exit,25.58456,0.00117,1.55203,-4.68987,new_york,2019
EURUSD,-1,2019-02-14 13:00:00,2019-02-14 15:00:00,1.12717,1.12914,1.12914,1.12322,0.4884,-19.7,-96.35,-96.35,2,stop_loss,24.3878,0.00132,-1.48674,-3.44073,london,2019
EURUSD,1,2019-02-14 16:00:00,2019-02-14 17:00:00,1.13025,1.12788,1.12788,1.13499,0.4022,-23.7,-95.38,-95.39,1,stop_loss,22.20551,0.00158,0.79485,-2.8386,new_york,2019
EURUSD,1,2019-02-15 09:00:00,2019-02-15 10:00:00,1.12893,1.12749,1.12749,1.13181,0.655,-14.4,-94.43,-94.43,1,stop_loss,10.97071,0.00096,-0.10111,-3.91921,london,2019
EURUSD,-1,2019-02-18 08:00:00,2019-02-18 12:00:00,1.13084,1.13256,1.13256,1.12739,0.542,-17.2,-93.47,-93.48,4,stop_loss,19.58596,0.00115,1.49489,-2.49987,london,2019
EURUSD,-1,2019-02-18 17:00:00,2019-02-19 03:00:00,1.13221,1.13041,1.13389,1.12885,0.5505,18.0,99.09,99.09,10,time_exit,19.97807,0.00112,1.98937,-1.7851,new_york,2019
EURUSD,1,2019-02-19 11:00:00,2019-02-19 12:00:00,1.13218,1.13072,1.13072,1.1351,0.6402,-14.6,-93.54,-93.54,1,stop_loss,14.23935,0.00097,1.95484,-1.50924,london,2019
EURUSD,1,2019-02-19 15:00:00,2019-02-19 17:00:00,1.12874,1.13254,1.12684,1.13254,0.4868,38.0,185.21,185.21,2,take_profit,15.44045,0.00127,-1.12603,-1.18282,london,2019
EURUSD,-1,2019-02-20 22:00:00,2019-02-21 08:00:00,1.13514,1.13305,1.13725,1.13093,0.4483,20.9,93.69,93.69,10,time_exit,20.76125,0.0014,1.32739,0.62681,,2019
EURUSD,-1,2019-02-21 12:00:00,2019-02-21 13:00:00,1.13274,1.13495,1.13495,1.12832,0.4313,-22.1,-95.4,-95.4,1,stop_loss,13.60632,0.00147,-0.57339,0.6732,london,2019
EURUSD,-1,2019-02-25 09:00:00,2019-02-25 12:00:00,1.13484,1.1362,1.1362,1.13212,0.6936,-13.6,-94.43,-94.43,3,stop_loss,9.01797,0.00091,0.95658,0.94007,london,2019
EURUSD,1,2019-02-25 13:00:00,2019-02-25 15:00:00,1.13639,1.13485,1.13485,1.13946,0.6086,-15.4,-93.49,-93.49,2,stop_loss,12.50727,0.00102,2.15924,0.94942,london,2019
EURUSD,-1,2019-02-25 16:00:00,2019-02-26 02:00:00,1.13546,1.13612,1.13698,1.13243,0.6107,-6.6,-40.31,-40.31,10,time_exit,14.02157,0.00101,1.07847,1.0737,new_york,2019
EURUSD,1,2019-02-26 07:00:00,2019-02-26 17:00:00,1.13585,1.13588,1.13451,1.13853,0.6876,0.3,2.06,2.06,10,time_exit,8.60336,0.00089,0.94595,1.54428,london,2019
EURUSD,-1,2019-02-26 19:00:00,2019-02-26 21:00:00,1.13732,1.13912,1.13912,1.13372,0.5126,-18.0,-92.18,-92.18,2,stop_loss,9.3408,0.0012,1.54844,1.29441,new_york,2019
EURUSD,1,2019-03-01 19:00:00,2019-03-01 21:00:00,1.13749,1.13555,1.13555,1.14137,0.4698,-19.4,-91.25,-91.25,2,stop_loss,17.75574,0.00129,-0.1506,1.30259,new_york,2019
EURUSD,-1,2019-03-04 02:00:00,2019-03-04 10:00:00,1.13749,1.1339,1.13929,1.1339,0.5026,35.9,180.66,180.66,8,take_profit,13.99503,0.0012,0.0403,1.16723,,2019
EURUSD,-1,2019-03-04 15:00:00,2019-03-05 01:00:00,1.13342,1.13365,1.13503,1.1302,0.5732,-2.3,-13.18,-13.19,10,time_exit,20.95366,0.00107,-2.93342,0.55653,london,2019
EURUSD,-1,2019-03-06 02:00:00,2019-03-06 12:00:00,1.1306,1.13032,1.13222,1.12736,0.5674,2.8,15.89,15.89,10,time_exit,24.58557,0.00108,-2.31113,-1.64904,,2019
EURUSD,-1,2019-03-07 09:00:00,2019-03-07 11:00:00,1.13025,1.13137,1.13137,1.12802,0.8256,-11.2,-92.17,-92.17,2,stop_loss,21.86787,0.00074,-1.45355,-3.21797,london,2019
EURUSD,1,2019-03-08 03:00:00,2019-03-08 13:00:00,1.11912,1.12149,1.11698,1.12339,0.4272,23.7,101.25,101.24,10,time_exit,50.47875,0.00142,-5.68125,-3.45162,,2019
EURUSD,1,2019-03-11 03:00:00,2019-03-11 13:00:00,1.12318,1.12434,1.12173,1.12607,0.6382,11.6,74.03,74.03,10,time_exit,24.83951,0.00096,-1.14881,-5.94667,,2019
EURUSD,1,2019-03-11 20:00:00,2019-03-12 01:00:00,1.12335,1.12681,1.12162,1.12681,0.5377,34.6,186.02,186.02,5,take_profit,19.13942,0.00115,-0.61099,-4.31486,new_york,2019
EURUSD,-1,2019-03-12 08:00:00,2019-03-12 10:00:00,1.12514,1.12667,1.12667,1.12208,0.6205,-15.3,-94.87,-94.87,2,stop_loss,28.59688,0.00102,0.55525,-3.96441,london,2019
EURUSD,1,2019-03-12 18:00:00,2019-03-13 04:00:00,1.12714,1.12874,1.12517,1.13108,0.4768,16.0,76.29,76.29,10,time_exit,29.07987,0.00131,1.35272,-2.35361,new_york,2019
EURUSD,1,2019-03-13 04:00:00,2019-03-13 14:00:00,1.1288,1.13022,1.12707,1.13226,0.5473,14.2,77.72,77.71,10,time_exit,27.29015,0.00115,1.96261,-1.70138,,2019
EURUSD,1,2019-03-13 23:00:00,2019-03-14 09:00:00,1.13337,1.13141,1.13141,1.13728,0.4879,-19.6,-95.46,-95.46,10,stop_loss,31.458,0.0013,3.77964,-0.2358,,2019
