symbol,direction,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,-1,2019-01-17 09:00:00,2019-01-17 10:00:00,1292.63,1294.93039,1294.93039,1288.02922,4.3471,-23.0,-100.0,-100.4,1,stop_loss,13.1438,1.53359,0.61669,1.29291,london,2019
XAUUSD,-1,2019-01-17 18:00:00,2019-01-17 20:00:00,1290.45,1293.13262,1293.13262,1285.08476,3.6903,-26.8,-99.0,-99.4,2,stop_loss,16.2899,1.78841,-0.88245,1.14254,new_york,2019
XAUUSD,-1,2019-01-17 23:00:00,2019-01-18 10:00:00,1291.81,1288.67,1294.61516,1286.19968,3.4936,31.4,109.7,109.3,10,time_exit,17.56581,1.87011,-0.0814,1.01734,,2019
XAUUSD,1,2019-01-18 16:00:00,2019-01-21 03:00:00,1283.27,1282.95,1280.27487,1289.26027,3.3085,-3.2,-10.59,-10.99,10,time_exit,37.81157,1.99676,-3.60005,0.26632,new_york,2019
XAUUSD,1,2019-01-21 17:00:00,2019-01-22 07:00:00,1279.9,1279.21,1277.18303,1285.33393,3.6432,-6.9,-25.14,-25.54,10,time_exit,38.88321,1.81131,-2.62028,-1.92085,new_york,2019
XAUUSD,1,2019-01-23 03:00:00,2019-01-23 13:00:00,1284.55,1285.49,1282.18152,1289.28696,4.1685,9.4,39.18,38.78,10,time_exit,17.42894,1.57899,0.91899,-2.17535,,2019
XAUUSD,-1,2019-01-25 06:00:00,2019-01-25 09:00:00,1281.85,1284.39614,1284.39614,1276.75772,3.8929,-25.5,-99.12,-99.52,3,stop_loss,13.29236,1.69743,-0.05608,-1.72663,,2019
XAUUSD,1,2019-01-25 15:00:00,2019-01-25 16:00:00,1284.19,1288.83877,1281.86561,1288.83877,4.2214,46.5,196.24,195.84,1,take_profit,22.06241,1.54959,1.10624,-1.48561,london,2019
XAUUSD,-1,2019-01-28 07:00:00,2019-01-28 17:00:00,1303.19,1302.57,1306.52239,1296.52521,3.0033,6.2,18.62,18.22,10,time_exit,57.13471,2.2216,5.83231,1.54784,london,2019
XAUUSD,1,2019-01-29 05:00:00,2019-01-29 14:00:00,1304.24,1309.55636,1301.58182,1309.55636,3.7719,53.2,200.53,200.13,9,take_profit,53.70976,1.77212,3.96819,4.22182,,2019
XAUUSD,1,2019-01-31 06:00:00,2019-01-31 15:00:00,1319.28,1326.29082,1315.77459,1326.29082,2.9173,70.1,204.53,204.13,9,take_profit,37.67865,2.33694,3.42037,5.58383,,2019
XAUUSD,1,2019-02-01 20:00:00,2019-02-04 05:00:00,1317.65,1314.004,1314.004,1324.94199,2.8608,-36.5,-104.3,-104.7,8,stop_loss,22.21893,2.43066,-0.13753,5.31866,new_york,2019
XAUUSD,1,2019-02-06 04:00:00,2019-02-06 14:00:00,1313.49,1313.29,1311.04892,1318.37215,4.23,-2.0,-8.46,-8.86,10,time_exit,18.49494,1.62738,-0.56822,3.5332,,2019
XAUUSD,1,2019-02-07 03:00:00,2019-02-07 04:00:00,1306.78,1304.20343,1304.20343,1311.93315,4.0042,-25.8,-103.17,-103.57,1,stop_loss,30.43399,1.71772,-3.32138,1.87782,,2019
XAUUSD,1,2019-02-07 21:00:00,2019-02-08 08:00:00,1310.69,1308.7,1307.67419,1316.72162,3.3866,-19.9,-67.39,-67.79,10,time_exit,24.93443,2.01054,0.42021,0.47007,new_york,2019
XAUUSD,-1,2019-02-08 13:00:00,2019-02-08 15:00:00,1311.23,1313.56361,1313.56361,1306.56278,4.3476,-23.3,-101.46,-101.86,2,stop_loss,13.47018,1.55574,0.92127,0.50869,london,2019
XAUUSD,1,2019-02-12 02:00:00,2019-02-12 09:00:00,1307.79,1312.77307,1305.29846,1312.77307,4.0312,49.8,200.88,200.48,7,take_profit,19.57055,1.66102,-1.21227,0.20544,,2019
