symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-26 20:00:00,2019-02-28 12:00:00,146.722,147.593,145.85701,148.45197,0.127,87.1,100.66,100.34,10,time_exit,42.61043,0.57666,4.30386,2.95013,new_york,2019
GBPJPY,2019-03-08 04:00:00,2019-03-08 08:00:00,145.915,145.21266,145.21266,147.31969,0.158,-70.2,-100.98,-101.3,1,stop_loss,22.98807,0.46823,-1.5762,5.19109,,2019
GBPJPY,2019-03-11 04:00:00,2019-03-11 16:00:00,143.793,145.4845,142.94725,145.4845,0.1299,169.2,199.95,199.63,3,take_profit,36.76455,0.56383,-4.35946,3.53735,,2019
GBPJPY,2019-03-11 20:00:00,2019-03-12 12:00:00,146.07,145.09857,145.09857,148.01286,0.1154,-97.1,-102.01,-102.33,4,stop_loss,36.22604,0.64762,0.00666,2.75003,new_york,2019
GBPJPY,2019-03-15 16:00:00,2019-03-19 08:00:00,147.775,147.581,146.58849,150.14802,0.0935,-19.4,-16.51,-16.82,10,time_exit,28.74276,0.79101,1.19831,2.45847,new_york,2019
GBPJPY,2019-03-19 08:00:00,2019-03-20 12:00:00,147.723,146.82427,146.82427,149.52047,0.1232,-89.9,-100.76,-101.08,7,stop_loss,20.95531,0.59916,0.9285,3.33657,london,2019
GBPJPY,2019-03-21 16:00:00,2019-03-25 08:00:00,145.124,145.465,144.16388,147.04424,0.1142,34.1,35.44,35.12,10,time_exit,27.83202,0.64008,-2.93315,2.51341,new_york,2019
GBPJPY,2019-03-28 16:00:00,2019-03-29 16:00:00,144.992,143.98443,143.98443,147.00714,0.1092,-100.8,-100.12,-100.44,6,stop_loss,22.15277,0.67171,-1.41098,0.79782,new_york,2019
GBPJPY,2019-04-02 00:00:00,2019-04-03 16:00:00,145.842,146.8,144.83654,147.85291,0.1083,95.8,94.41,94.1,10,time_exit,21.98244,0.6703,0.58625,0.27312,,2019
GBPJPY,2019-04-04 04:00:00,2019-04-04 16:00:00,146.899,145.99074,145.99074,148.71552,0.1211,-90.8,-100.09,-100.41,3,stop_loss,18.56201,0.60551,1.79022,0.61653,,2019
GBPJPY,2019-04-08 08:00:00,2019-04-09 16:00:00,145.547,144.83234,144.83234,146.97632,0.1523,-71.5,-99.05,-99.37,8,stop_loss,16.62628,0.47644,-0.66354,0.7482,london,2019
GBPJPY,2019-04-22 08:00:00,2019-04-23 00:00:00,145.434,145.06912,145.06912,146.16377,0.2954,-36.5,-98.09,-98.4,4,stop_loss,28.77723,0.24326,-1.60872,0.68688,london,2019
GBPJPY,2019-05-07 08:00:00,2019-05-07 12:00:00,145.216,144.62405,144.62405,146.39989,0.1802,-59.2,-97.07,-97.39,1,stop_loss,18.7958,0.39463,0.06263,-0.37794,london,2019
GBPJPY,2019-05-10 08:00:00,2019-05-13 16:00:00,142.687,142.02175,142.02175,144.0175,0.1588,-66.5,-96.13,-96.45,8,stop_loss,44.23713,0.4435,-3.42247,-1.82463,london,2019
GBPJPY,2019-05-14 04:00:00,2019-05-15 12:00:00,141.879,141.14776,141.14776,143.34148,0.143,-73.1,-95.16,-95.47,8,stop_loss,48.72118,0.48749,-3.4383,-2.43938,,2019
GBPJPY,2019-05-17 04:00:00,2019-05-17 12:00:00,140.584,139.97567,139.97567,141.80067,0.1702,-60.8,-94.22,-94.54,2,stop_loss,62.54377,0.40556,-4.05372,-4.70191,,2019
GBPJPY,2019-05-21 00:00:00,2019-05-21 16:00:00,140.014,141.19739,139.42231,141.19739,0.1732,118.3,186.52,186.2,4,take_profit,63.14649,0.39446,-3.67454,-5.69521,,2019
GBPJPY,2019-05-22 12:00:00,2019-05-23 08:00:00,139.823,139.08765,139.08765,141.2937,0.1421,-73.5,-95.09,-95.41,5,stop_loss,41.48981,0.49023,-2.65124,-4.69126,london,2019
GBPJPY,2019-05-24 00:00:00,2019-05-27 16:00:00,138.705,138.899,138.02737,140.06026,0.1527,19.4,26.96,26.64,10,time_exit,36.02278,0.45175,-4.05348,-5.54237,,2019
GBPJPY,2019-05-31 04:00:00,2019-05-31 12:00:00,137.782,137.1686,137.1686,139.0088,0.1692,-61.3,-94.45,-94.76,2,stop_loss,25.59692,0.40893,-3.246,-6.76478,,2019
GBPJPY,2019-06-03 00:00:00,2019-06-04 16:00:00,136.748,137.312,136.10321,138.03757,0.1593,56.4,81.76,81.44,10,time_exit,35.73126,0.42986,-4.56215,-6.75237,,2019
GBPJPY,2019-06-06 12:00:00,2019-06-10 04:00:00,137.175,138.104,136.65586,138.21329,0.1996,92.9,168.74,168.42,10,time_exit,24.53547,0.3461,-1.97425,-8.47141,london,2019
GBPJPY,2019-06-11 04:00:00,2019-06-12 20:00:00,137.644,137.678,137.14587,138.64025,0.2117,3.4,6.55,6.23,10,time_exit,22.85655,0.33208,-0.45335,-7.65164,,2019
GBPJPY,2019-06-13 08:00:00,2019-06-14 08:00:00,137.542,137.07345,137.07345,138.47909,0.2252,-46.9,-96.02,-96.34,6,stop_loss,24.01256,0.31236,-0.93989,-7.06397,london,2019
GBPJPY,2019-06-17 08:00:00,2019-06-17 16:00:00,136.781,136.31692,136.31692,137.70915,0.2251,-46.4,-95.06,-95.38,2,stop_loss,24.24866,0.30938,-2.47549,-6.98854,london,2019
