symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-20 04:00:00,2019-02-20 12:00:00,144.962,144.24888,144.24888,146.38825,0.1541,-71.3,-100.0,-100.32,2,stop_loss,31.49273,0.47542,4.77203,1.90642,,2019
GBPJPY,2019-02-20 12:00:00,2019-02-22 04:00:00,144.458,144.36,143.75858,145.85683,0.1555,-9.8,-13.87,-14.19,10,time_exit,34.77742,0.46628,3.47118,2.13796,london,2019
GBPJPY,2019-02-25 04:00:00,2019-02-26 08:00:00,144.633,146.044,143.9275,146.044,0.154,141.1,197.74,197.42,7,take_profit,30.13653,0.47033,2.21138,2.9043,,2019
GBPJPY,2019-02-27 04:00:00,2019-02-28 16:00:00,146.538,148.11963,145.74719,148.11963,0.1401,158.2,201.64,201.32,9,take_profit,46.46529,0.52721,4.02409,3.41124,,2019
GBPJPY,2019-03-04 04:00:00,2019-03-04 12:00:00,148.244,147.53702,147.53702,149.65797,0.1599,-70.7,-102.87,-103.19,2,stop_loss,51.25745,0.47132,4.52963,5.64375,,2019
GBPJPY,2019-03-06 12:00:00,2019-03-07 16:00:00,147.071,146.34978,146.34978,148.51344,0.1551,-72.1,-101.79,-102.11,7,stop_loss,25.45768,0.48081,0.92136,5.55155,london,2019
GBPJPY,2019-03-12 08:00:00,2019-03-12 12:00:00,147.034,146.00844,146.00844,149.08513,0.108,-102.6,-100.79,-101.11,1,stop_loss,33.40469,0.68371,1.28125,2.62795,london,2019
GBPJPY,2019-03-13 20:00:00,2019-03-15 12:00:00,147.001,147.775,145.85244,149.29812,0.0955,77.4,67.26,66.95,10,time_exit,23.46344,0.76571,1.09764,2.14864,new_york,2019
GBPJPY,2019-03-28 20:00:00,2019-04-01 12:00:00,144.43,145.503,143.3954,146.4992,0.1067,107.3,104.19,103.87,10,time_exit,22.90249,0.68973,-2.10308,0.70518,new_york,2019
GBPJPY,2019-04-03 20:00:00,2019-04-04 16:00:00,146.801,145.84582,145.84582,148.71135,0.1168,-95.5,-101.52,-101.84,5,stop_loss,18.83675,0.63678,1.67509,0.50087,new_york,2019
GBPJPY,2019-04-08 04:00:00,2019-04-09 20:00:00,145.489,145.069,144.74625,146.9745,0.1486,-42.0,-56.79,-57.11,10,time_exit,16.10406,0.49517,-0.78164,0.74678,,2019
GBPJPY,2019-04-11 12:00:00,2019-04-12 12:00:00,145.32,146.59153,144.68424,146.59153,0.1727,127.2,199.83,199.51,6,take_profit,13.31272,0.42384,-0.63938,0.25872,london,2019
GBPJPY,2019-04-12 20:00:00,2019-04-16 12:00:00,146.616,146.285,145.98358,147.88085,0.177,-33.1,-53.31,-53.63,10,time_exit,17.79035,0.42162,2.05849,0.51139,new_york,2019
GBPJPY,2019-04-16 16:00:00,2019-04-18 08:00:00,146.288,145.74296,145.74296,147.37808,0.2044,-54.5,-101.38,-101.7,10,stop_loss,22.17633,0.36336,0.6426,1.1231,new_york,2019
GBPJPY,2019-04-18 12:00:00,2019-04-22 04:00:00,145.671,145.434,145.18023,146.65254,0.2247,-23.7,-48.46,-48.78,10,time_exit,18.38887,0.32718,-1.141,1.08939,london,2019
GBPJPY,2019-04-23 16:00:00,2019-04-23 20:00:00,145.098,144.71453,144.71453,145.86494,0.2861,-38.3,-99.84,-100.16,1,stop_loss,34.37581,0.25565,-2.23358,0.15389,new_york,2019
GBPJPY,2019-04-26 08:00:00,2019-04-30 00:00:00,144.122,144.495,143.67894,145.00811,0.2452,37.3,83.23,82.91,10,time_exit,34.86475,0.29537,-3.2435,-1.26921,london,2019
GBPJPY,2019-05-01 12:00:00,2019-05-02 00:00:00,145.554,145.11369,145.11369,146.43461,0.2488,-44.0,-99.69,-100.01,3,stop_loss,22.15117,0.29354,2.14676,-1.37553,london,2019
GBPJPY,2019-05-03 08:00:00,2019-05-03 12:00:00,145.309,144.83822,144.83822,146.25055,0.2303,-47.1,-98.66,-98.98,1,stop_loss,18.4996,0.31385,0.65647,-0.75176,london,2019
GBPJPY,2019-05-06 12:00:00,2019-05-07 12:00:00,145.119,144.44648,144.44648,146.46405,0.1596,-67.3,-97.67,-97.99,6,stop_loss,19.28453,0.44835,-0.18039,-0.33504,london,2019
GBPJPY,2019-05-14 12:00:00,2019-05-15 08:00:00,142.009,141.29993,141.29993,143.42713,0.1499,-70.9,-96.72,-97.04,5,stop_loss,49.01709,0.47271,-3.02695,-2.64694,london,2019
GBPJPY,2019-05-16 08:00:00,2019-05-17 12:00:00,140.668,139.98792,139.98792,142.02817,0.1547,-68.0,-95.74,-96.06,7,stop_loss,58.11954,0.45339,-4.25956,-3.79233,london,2019
GBPJPY,2019-05-24 20:00:00,2019-05-28 08:00:00,139.05,138.34083,138.34083,140.46834,0.1469,-70.9,-94.8,-95.12,9,stop_loss,33.70481,0.47278,-2.55811,-5.51007,new_york,2019
GBPJPY,2019-05-30 08:00:00,2019-05-31 00:00:00,138.583,137.95242,137.95242,139.84417,0.1635,-63.1,-93.82,-94.14,4,stop_loss,25.15059,0.42039,-1.71028,-6.56455,london,2019
GBPJPY,2019-06-03 04:00:00,2019-06-04 20:00:00,136.958,137.344,136.3267,138.2206,0.1617,38.6,56.8,56.48,10,time_exit,37.62115,0.42087,-4.06595,-6.95183,,2019
GBPJPY,2019-06-06 00:00:00,2019-06-06 08:00:00,137.57,137.03184,137.03184,138.64632,0.1908,-53.8,-93.44,-93.76,2,stop_loss,28.87985,0.35877,-1.09852,-8.26837,,2019
GBPJPY,2019-06-12 08:00:00,2019-06-13 04:00:00,138.013,137.56043,137.56043,138.91813,0.2246,-45.3,-92.5,-92.82,5,stop_loss,28.64146,0.30171,0.52818,-7.71273,london,2019
GBPJPY,2019-06-21 04:00:00,2019-06-24 20:00:00,136.435,136.688,135.82461,137.65577,0.1649,25.3,37.96,37.65,10,time_exit,19.39693,0.40692,-1.0003,-5.34733,,2019
GBPJPY,2019-06-26 08:00:00,2019-06-28 00:00:00,136.231,136.492,135.64846,137.39609,0.1735,26.1,41.21,40.89,10,time_exit,18.23452,0.38836,-1.01402,-5.01984,london,2019
GBPJPY,2019-06-28 16:00:00,2019-07-02 08:00:00,136.914,136.545,136.3436,138.05479,0.178,-36.9,-59.77,-60.09,10,time_exit,13.05836,0.38026,0.70451,-4.41708,new_york,2019
GBPJPY,2019-07-03 04:00:00,2019-07-04 20:00:00,135.603,135.597,134.98568,136.83763,0.1634,-0.6,-0.89,-1.21,10,time_exit,18.40924,0.41154,-2.60635,-3.48751,,2019
GBPJPY,2019-07-11 20:00:00,2019-07-15 12:00:00,135.804,135.30147,135.30147,136.80906,0.2006,-50.3,-91.73,-92.05,10,stop_loss,19.99714,0.33502,-0.31837,-4.20261,new_york,2019
GBPJPY,2019-07-19 12:00:00,2019-07-23 04:00:00,134.728,134.731,134.23992,135.70417,0.2045,0.3,0.56,0.24,10,time_exit,27.77983,0.32539,-1.01376,-4.79017,london,2019
GBPJPY,2019-07-29 16:00:00,2019-07-30 04:00:00,133.049,132.48012,132.48012,134.18676,0.1755,-56.9,-90.85,-91.17,3,stop_loss,21.31071,0.37925,-4.53568,-3.32472,new_york,2019
GBPJPY,2019-08-02 12:00:00,2019-08-05 04:00:00,129.574,128.79438,128.79438,131.13323,0.1268,-78.0,-89.96,-90.28,4,stop_loss,47.84964,0.51974,-6.29805,-4.42459,london,2019
GBPJPY,2019-08-06 08:00:00,2019-08-07 12:00:00,129.731,128.77435,128.77435,131.6443,0.1023,-95.7,-89.06,-89.38,7,stop_loss,49.27461,0.63777,-2.81135,-4.70129,london,2019
GBPJPY,2019-08-07 16:00:00,2019-08-09 08:00:00,128.411,128.326,127.46924,130.29453,0.1028,-8.5,-7.95,-8.27,10,time_exit,38.19599,0.62784,-3.95156,-5.13528,new_york,2019
GBPJPY,2019-08-12 20:00:00,2019-08-13 16:00:00,127.214,128.91428,126.36386,128.91428,0.1138,170.0,176.08,175.76,5,take_profit,46.55048,0.56676,-3.70509,-6.62096,new_york,2019
GBPJPY,2019-08-15 20:00:00,2019-08-19 12:00:00,128.525,129.142,127.58007,130.41486,0.1044,61.7,58.62,58.3,10,time_exit,25.71717,0.62995,-0.15287,-5.7089,new_york,2019
GBPJPY,2019-08-22 08:00:00,2019-08-22 12:00:00,128.992,130.24061,128.36769,130.24061,0.1591,124.9,180.78,180.46,1,take_profit,20.09635,0.4162,0.05565,-6.04549,london,2019
GBPJPY,2019-08-26 16:00:00,2019-08-28 08:00:00,129.871,128.90651,128.90651,131.79997,0.105,-96.4,-92.16,-92.48,10,stop_loss,19.49656,0.64299,0.83819,-3.01563,new_york,2019
GBPJPY,2019-08-28 20:00:00,2019-08-30 12:00:00,129.644,129.438,128.74015,131.45169,0.111,-20.6,-20.81,-21.13,10,time_exit,15.41,0.60256,0.32992,-2.69548,new_york,2019
GBPJPY,2019-09-10 08:00:00,2019-09-12 00:00:00,132.534,133.247,131.77408,134.05385,0.1317,71.3,85.45,85.13,10,time_exit,30.61394,0.50662,3.98199,-0.37545,london,2019
GBPJPY,2019-09-18 08:00:00,2019-09-19 04:00:00,135.099,134.41392,134.41392,136.46916,0.1474,-68.5,-91.89,-92.21,5,stop_loss,20.31395,0.45672,4.04554,3.47632,london,2019
GBPJPY,2019-09-23 04:00:00,2019-09-23 08:00:00,134.39,133.638,133.638,135.89399,0.133,-75.2,-91.01,-91.33,1,stop_loss,14.86458,0.50133,0.67586,3.75806,,2019
GBPJPY,2019-09-25 04:00:00,2019-09-25 16:00:00,133.616,132.89263,132.89263,135.06275,0.1368,-72.3,-90.05,-90.37,3,stop_loss,17.39398,0.48225,-0.713,3.33124,,2019
GBPJPY,2019-09-26 20:00:00,2019-09-30 12:00:00,132.986,132.909,132.27556,134.40688,0.1379,-7.7,-9.66,-9.98,10,time_exit,23.94777,0.47363,-1.47267,2.64995,new_york,2019
GBPJPY,2019-10-01 04:00:00,2019-10-01 16:00:00,132.805,132.18666,132.18666,134.04169,0.1583,-61.8,-89.07,-89.39,3,stop_loss,26.59634,0.41223,-1.23272,2.02292,,2019
GBPJPY,2019-10-15 12:00:00,2019-10-15 16:00:00,137.066,139.29222,135.95289,139.29222,0.087,222.6,176.25,175.93,1,take_profit,45.02711,0.74207,4.17443,1.56733,london,2019
GBPJPY,2019-10-16 12:00:00,2019-10-17 12:00:00,138.511,140.99807,137.26747,140.99807,0.0795,248.7,179.93,179.61,6,take_profit,48.31655,0.82902,4.32892,2.17201,london,2019
GBPJPY,2019-10-17 20:00:00,2019-10-21 12:00:00,139.437,140.997,137.94961,142.41179,0.0678,156.0,96.25,95.93,10,time_exit,46.1311,0.9916,3.3227,2.55917,new_york,2019
GBPJPY,2019-10-24 16:00:00,2019-10-25 12:00:00,140.259,139.30363,139.30363,142.16975,0.1066,-95.5,-92.68,-93.0,5,stop_loss,19.57426,0.63692,2.1064,5.73147,new_york,2019
