symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,2019-02-19 04:00:00,2019-02-19 16:00:00,1324.78,1335.50437,1319.41781,1335.50437,1.8649,107.2,200.0,199.6,3,take_profit,16.13329,3.57479,2.78241,3.43771,,2019
XAUUSD,2019-02-22 12:00:00,2019-02-26 04:00:00,1323.37,1328.59,1316.38244,1337.34513,1.4597,52.2,76.2,75.8,10,time_exit,28.80778,4.65838,-0.41471,3.64549,london,2019
XAUUSD,2019-02-26 04:00:00,2019-02-27 16:00:00,1327.76,1320.89801,1320.89801,1341.48397,1.4974,-68.6,-102.75,-103.15,9,stop_loss,21.35001,4.57466,0.26135,3.55351,,2019
XAUUSD,2019-02-28 16:00:00,2019-02-28 20:00:00,1320.96,1314.28158,1314.28158,1334.31685,1.5232,-66.8,-101.73,-102.13,1,stop_loss,20.85101,4.45228,-1.00504,2.95415,new_york,2019
XAUUSD,2019-03-01 16:00:00,2019-03-01 20:00:00,1305.75,1298.81976,1298.81976,1319.61048,1.4531,-69.3,-100.7,-101.1,1,stop_loss,24.17475,4.62016,-3.60023,2.19877,new_york,2019
XAUUSD,2019-03-05 16:00:00,2019-03-07 08:00:00,1285.9,1286.27,1278.55792,1300.58416,1.3578,3.7,5.02,4.62,10,time_exit,49.18945,4.89472,-4.87189,0.01599,new_york,2019
XAUUSD,2019-03-13 12:00:00,2019-03-14 12:00:00,1306.63,1300.75081,1300.75081,1318.38838,1.6964,-58.8,-99.73,-100.13,6,stop_loss,26.90283,3.91946,2.058,-1.59075,london,2019
XAUUSD,2019-03-15 12:00:00,2019-03-19 04:00:00,1302.74,1307.74,1296.65286,1314.91428,1.622,50.0,81.1,80.7,10,time_exit,24.64092,4.05809,0.76672,-1.18883,london,2019
XAUUSD,2019-03-19 04:00:00,2019-03-20 16:00:00,1304.93,1299.2958,1299.2958,1316.1984,1.7667,-56.3,-99.54,-99.94,9,stop_loss,20.11357,3.75613,1.12592,-0.96055,,2019
XAUUSD,2019-03-20 16:00:00,2019-03-20 20:00:00,1307.71,1302.04151,1302.04151,1319.04698,1.7384,-56.7,-98.54,-98.94,1,stop_loss,21.01716,3.77899,1.43604,-0.57262,new_york,2019
XAUUSD,2019-03-21 20:00:00,2019-03-25 12:00:00,1306.02,1319.42,1297.79211,1322.47579,1.1856,134.0,158.87,158.47,10,time_exit,21.32493,5.48526,0.20581,-0.02139,new_york,2019
XAUUSD,2019-03-28 20:00:00,2019-04-01 12:00:00,1290.72,1294.83,1283.02053,1306.11893,1.2876,41.1,52.92,52.52,10,time_exit,18.91362,5.13298,-3.76681,0.57713,new_york,2019
XAUUSD,2019-04-04 16:00:00,2019-04-08 04:00:00,1284.92,1297.01635,1278.87182,1297.01635,1.6478,121.0,199.32,198.92,9,take_profit,18.69079,4.03212,-2.94311,-1.54248,new_york,2019
XAUUSD,2019-04-08 04:00:00,2019-04-09 20:00:00,1293.91,1304.06,1287.56529,1306.59942,1.6022,101.5,162.62,162.22,10,time_exit,23.33904,4.22981,-0.26946,-1.63458,,2019
XAUUSD,2019-04-10 20:00:00,2019-04-11 08:00:00,1309.96,1303.95447,1303.95447,1321.97106,1.7197,-60.1,-103.28,-103.68,3,stop_loss,27.41314,4.00369,2.87127,-0.87298,new_york,2019
XAUUSD,2019-04-15 16:00:00,2019-04-16 12:00:00,1285.15,1279.11283,1279.11283,1297.22433,1.6935,-60.4,-102.24,-102.64,5,stop_loss,29.77492,4.02478,-2.729,-1.16355,new_york,2019
XAUUSD,2019-04-16 16:00:00,2019-04-18 04:00:00,1279.18,1273.06549,1273.06549,1291.40902,1.6553,-61.1,-101.21,-101.61,9,stop_loss,35.11657,4.07634,-3.59349,-1.49543,new_york,2019
XAUUSD,2019-04-18 12:00:00,2019-04-23 04:00:00,1275.92,1274.56,1270.53302,1286.69397,1.86,-13.6,-25.3,-25.7,10,time_exit,46.3413,3.59132,-3.13142,-2.83497,london,2019
XAUUSD,2019-05-01 00:00:00,2019-05-01 20:00:00,1283.16,1277.66662,1277.66662,1294.14676,1.8193,-54.9,-99.94,-100.34,5,stop_loss,16.36023,3.66225,0.69784,-2.61196,,2019
XAUUSD,2019-05-02 00:00:00,2019-05-02 12:00:00,1276.52,1270.02752,1270.02752,1289.50496,1.5238,-64.9,-98.93,-99.33,3,stop_loss,14.53671,4.32832,-0.95195,-2.10477,,2019
XAUUSD,2019-05-14 00:00:00,2019-05-15 08:00:00,1300.13,1293.53932,1293.53932,1313.31137,1.4861,-65.9,-97.94,-98.34,8,stop_loss,21.8613,4.39379,3.50946,-0.64832,,2019
XAUUSD,2019-05-17 00:00:00,2019-05-17 16:00:00,1286.82,1280.60315,1280.60315,1299.25371,1.5596,-62.2,-96.96,-97.36,4,stop_loss,18.8424,4.14457,-0.81309,0.32716,,2019
XAUUSD,2019-05-17 20:00:00,2019-05-21 12:00:00,1275.85,1271.97,1269.4522,1288.64561,1.5003,-38.8,-58.21,-58.61,10,time_exit,22.96666,4.2652,-3.04458,0.10472,new_york,2019
XAUUSD,2019-05-22 12:00:00,2019-05-23 16:00:00,1274.45,1284.174,1269.588,1284.174,1.9621,97.2,190.79,190.39,7,take_profit,41.21796,3.24133,-2.46182,-1.25291,london,2019
XAUUSD,2019-05-24 20:00:00,2019-05-28 12:00:00,1284.56,1279.19695,1279.19695,1295.28609,1.8143,-53.6,-97.3,-97.7,10,stop_loss,29.90089,3.57536,0.84968,-1.14343,new_york,2019
XAUUSD,2019-05-30 16:00:00,2019-05-31 00:00:00,1281.29,1291.38687,1276.24157,1291.38687,1.908,101.0,192.65,192.25,2,take_profit,16.57713,3.36562,-0.11711,-0.95853,new_york,2019
XAUUSD,2019-06-03 08:00:00,2019-06-03 20:00:00,1312.58,1324.9123,1306.41385,1324.9123,1.5933,123.3,196.49,196.09,3,take_profit,34.51954,4.11077,6.10826,0.31134,london,2019
XAUUSD,2019-06-05 20:00:00,2019-06-07 12:00:00,1328.78,1341.55,1319.08013,1348.17975,1.0331,127.7,131.93,131.53,10,time_exit,54.81526,6.46658,3.69642,2.04155,new_york,2019
XAUUSD,2019-06-11 00:00:00,2019-06-12 16:00:00,1328.29,1332.56,1319.59139,1345.68721,1.1671,42.7,49.84,49.44,10,time_exit,42.27654,5.79907,1.36521,3.64488,,2019
XAUUSD,2019-06-19 00:00:00,2019-06-20 00:00:00,1346.41,1365.25017,1336.98992,1365.25017,1.083,188.4,204.04,203.64,6,take_profit,28.44359,6.28006,1.76257,3.912,,2019
XAUUSD,2019-06-20 20:00:00,2019-06-24 12:00:00,1387.86,1405.88,1375.01922,1413.54156,0.8103,180.2,146.02,145.62,10,time_exit,40.74497,8.56052,4.92167,3.4369,new_york,2019
XAUUSD,2019-06-24 20:00:00,2019-06-26 12:00:00,1415.06,1409.46,1400.0825,1445.015,0.7045,-56.0,-39.45,-39.85,10,time_exit,55.79148,9.985,4.83594,4.10117,new_york,2019
XAUUSD,2019-07-01 20:00:00,2019-07-02 20:00:00,1386.5,1415.05747,1372.22127,1415.05747,0.7361,285.6,210.21,209.81,6,take_profit,30.82234,9.51916,-0.93012,5.01331,new_york,2019
XAUUSD,2019-07-05 00:00:00,2019-07-05 12:00:00,1415.41,1403.6166,1403.6166,1438.99679,0.9091,-117.9,-107.21,-107.61,3,stop_loss,22.60039,7.86226,1.39095,5.82485,,2019
XAUUSD,2019-07-12 08:00:00,2019-07-16 00:00:00,1407.65,1414.37,1395.89939,1431.15121,0.9032,67.2,60.7,60.3,10,time_exit,18.44997,7.83374,0.27488,4.36675,london,2019
XAUUSD,2019-07-16 08:00:00,2019-07-16 16:00:00,1414.16,1403.9353,1403.9353,1434.60941,1.0439,-102.2,-106.74,-107.14,2,stop_loss,11.78468,6.81647,0.85461,4.74636,london,2019
XAUUSD,2019-07-17 16:00:00,2019-07-17 20:00:00,1406.04,1426.35578,1395.88211,1426.35578,1.0402,203.2,211.32,210.92,1,take_profit,14.30798,6.77193,-0.28194,4.37236,new_york,2019
XAUUSD,2019-07-18 00:00:00,2019-07-18 12:00:00,1426.45,1415.22934,1415.22934,1448.89131,0.9605,-112.2,-107.77,-108.17,3,stop_loss,15.31286,7.48044,2.29027,4.00485,,2019
XAUUSD,2019-07-19 12:00:00,2019-07-19 16:00:00,1439.69,1426.50709,1426.50709,1466.05582,0.8093,-131.8,-106.69,-107.09,1,stop_loss,22.44009,8.78861,2.66161,3.69405,london,2019
XAUUSD,2019-07-23 00:00:00,2019-07-24 16:00:00,1425.33,1422.42,1413.65563,1448.67873,0.9047,-29.1,-26.33,-26.73,10,time_exit,14.87212,7.78291,0.67476,4.09782,,2019
XAUUSD,2019-07-24 16:00:00,2019-07-25 16:00:00,1424.94,1414.5525,1414.5525,1445.715,1.0143,-103.9,-105.36,-105.76,6,stop_loss,12.45202,6.925,0.71993,4.22405,new_york,2019
XAUUSD,2019-08-01 12:00:00,2019-08-01 20:00:00,1404.94,1425.09911,1394.86044,1425.09911,1.0347,201.6,208.59,208.19,2,take_profit,22.27506,6.7197,-2.37271,3.14172,london,2019
