symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-18 12:00:00,2019-02-19 16:00:00,142.754,144.00775,142.12712,144.00775,0.1753,125.4,200.0,199.68,7,take_profit,23.13335,0.41792,1.10345,1.62811,london,2019
GBPJPY,2019-02-26 08:00:00,2019-02-26 16:00:00,145.453,146.83939,144.75981,146.83939,0.1617,138.6,204.0,203.68,2,take_profit,36.14006,0.46213,3.17822,3.37147,london,2019
GBPJPY,2019-02-27 00:00:00,2019-02-28 16:00:00,146.522,148.18883,145.68859,148.18883,0.1372,166.7,208.11,207.79,10,take_profit,44.74047,0.55561,3.95625,3.15192,,2019
GBPJPY,2019-03-05 16:00:00,2019-03-07 08:00:00,146.795,147.06,146.05993,148.26514,0.1586,26.5,38.25,37.93,10,time_exit,34.20117,0.49005,0.55167,5.56158,new_york,2019
GBPJPY,2019-03-13 20:00:00,2019-03-15 12:00:00,147.001,147.775,145.85244,149.29812,0.1019,77.4,71.77,71.45,10,time_exit,23.46344,0.76571,1.09764,2.14864,new_york,2019
GBPJPY,2019-03-19 04:00:00,2019-03-20 12:00:00,147.618,146.67586,146.67586,149.50227,0.125,-94.2,-107.17,-107.49,8,stop_loss,22.45935,0.62809,0.75471,3.1876,,2019
GBPJPY,2019-03-25 12:00:00,2019-03-27 04:00:00,145.459,145.811,144.42548,147.52605,0.1128,35.2,36.13,35.81,10,time_exit,45.50496,0.68902,-1.24823,1.39804,london,2019
GBPJPY,2019-04-02 08:00:00,2019-04-04 00:00:00,145.487,146.899,144.5073,147.4464,0.1194,141.2,153.42,153.1,10,time_exit,20.02292,0.65313,-0.05546,0.27607,london,2019
GBPJPY,2019-04-04 04:00:00,2019-04-04 16:00:00,146.899,145.99074,145.99074,148.71552,0.1307,-90.8,-108.03,-108.34,3,stop_loss,18.56201,0.60551,1.79022,0.61653,,2019
GBPJPY,2019-04-08 00:00:00,2019-04-09 16:00:00,145.632,144.86581,144.86581,147.16438,0.1534,-76.6,-106.96,-107.27,10,stop_loss,15.56985,0.51079,-0.57722,0.75452,,2019
GBPJPY,2019-04-09 20:00:00,2019-04-11 12:00:00,144.853,145.588,144.15025,146.2585,0.1655,73.5,110.69,110.38,10,time_exit,18.54759,0.4685,-1.88179,0.49714,new_york,2019
GBPJPY,2019-04-12 08:00:00,2019-04-16 00:00:00,146.092,146.684,145.51444,147.24711,0.2035,59.2,109.63,109.31,10,time_exit,12.6645,0.38504,1.18095,0.35969,london,2019
GBPJPY,2019-04-17 16:00:00,2019-04-18 08:00:00,145.985,145.48255,145.48255,146.9899,0.2363,-50.2,-108.04,-108.36,4,stop_loss,17.00573,0.33497,-0.24015,1.17699,new_york,2019
GBPJPY,2019-04-18 08:00:00,2019-04-18 16:00:00,145.933,145.46805,145.46805,146.86289,0.2528,-46.5,-106.96,-107.28,2,stop_loss,16.84316,0.30996,-0.39537,1.19851,london,2019
GBPJPY,2019-04-19 08:00:00,2019-04-23 00:00:00,145.481,145.04678,145.04678,146.34944,0.268,-43.4,-105.9,-106.22,10,stop_loss,25.52707,0.28948,-1.55809,0.89769,london,2019
GBPJPY,2019-04-24 00:00:00,2019-04-25 08:00:00,144.711,144.31385,144.31385,145.5053,0.2901,-39.7,-104.84,-105.16,8,stop_loss,34.85071,0.26477,-3.3107,-0.05751,,2019
GBPJPY,2019-04-25 20:00:00,2019-04-29 12:00:00,144.019,144.511,143.56138,144.93423,0.2492,49.2,111.57,111.25,10,time_exit,32.14307,0.30508,-3.91598,-0.93543,new_york,2019
GBPJPY,2019-04-29 16:00:00,2019-04-30 08:00:00,144.511,144.07222,144.07222,145.38855,0.2627,-43.9,-104.89,-105.21,4,stop_loss,26.05068,0.29252,-1.28155,-1.65832,new_york,2019
GBPJPY,2019-05-03 00:00:00,2019-05-03 16:00:00,145.28,146.2954,144.7723,146.2954,0.2248,101.5,207.72,207.4,4,take_profit,19.32739,0.33847,0.70767,-0.74585,,2019
GBPJPY,2019-05-08 04:00:00,2019-05-08 12:00:00,143.983,143.36438,143.36438,145.22024,0.1882,-61.9,-105.95,-106.26,2,stop_loss,24.83554,0.41241,-2.52188,-0.64352,,2019
GBPJPY,2019-05-14 04:00:00,2019-05-15 12:00:00,141.879,141.14776,141.14776,143.34148,0.1576,-73.1,-104.87,-105.19,8,stop_loss,48.72118,0.48749,-3.4383,-2.43938,,2019
GBPJPY,2019-05-16 08:00:00,2019-05-17 12:00:00,140.668,139.98792,139.98792,142.02817,0.1677,-68.0,-103.79,-104.1,7,stop_loss,58.11954,0.45339,-4.25956,-3.79233,london,2019
GBPJPY,2019-05-17 12:00:00,2019-05-21 04:00:00,140.115,140.182,139.51629,141.31243,0.1886,6.7,11.5,11.18,10,time_exit,64.21396,0.39914,-4.90399,-4.96871,london,2019
GBPJPY,2019-05-21 12:00:00,2019-05-21 16:00:00,139.791,140.94385,139.21458,140.94385,0.1961,115.3,205.73,205.41,1,take_profit,59.79521,0.38428,-3.94736,-5.98227,london,2019
GBPJPY,2019-05-22 20:00:00,2019-05-23 08:00:00,139.736,138.98708,138.98708,141.23385,0.154,-74.9,-104.95,-105.27,3,stop_loss,38.06314,0.49928,-2.5498,-4.67658,new_york,2019
GBPJPY,2019-05-29 12:00:00,2019-05-31 04:00:00,138.126,137.52985,137.52985,139.31831,0.1915,-59.6,-103.89,-104.21,10,stop_loss,23.19574,0.39744,-3.50306,-6.88205,london,2019
GBPJPY,2019-06-05 12:00:00,2019-06-06 08:00:00,137.628,137.06987,137.06987,138.74427,0.2025,-55.8,-102.85,-103.17,5,stop_loss,31.79403,0.37209,-0.9676,-8.10093,london,2019
GBPJPY,2019-06-06 08:00:00,2019-06-10 00:00:00,137.289,137.952,136.77723,138.31254,0.2186,66.3,131.89,131.57,10,time_exit,25.33787,0.34118,-1.7503,-8.61822,london,2019
GBPJPY,2019-06-13 08:00:00,2019-06-14 08:00:00,137.542,137.07345,137.07345,138.47909,0.2419,-46.9,-103.14,-103.46,6,stop_loss,24.01256,0.31236,-0.93989,-7.06397,london,2019
GBPJPY,2019-06-18 08:00:00,2019-06-19 16:00:00,135.799,136.79514,135.30093,136.79514,0.2252,99.6,204.14,203.82,8,take_profit,32.84446,0.33205,-4.44201,-6.73303,london,2019
GBPJPY,2019-06-24 08:00:00,2019-06-25 04:00:00,136.977,136.37785,136.37785,138.1753,0.191,-59.9,-104.14,-104.46,5,stop_loss,17.6165,0.39943,0.52829,-5.21529,london,2019
GBPJPY,2019-06-28 16:00:00,2019-07-02 08:00:00,136.914,136.545,136.3436,138.05479,0.1986,-36.9,-66.69,-67.01,10,time_exit,13.05836,0.38026,0.70451,-4.41708,new_york,2019
GBPJPY,2019-07-03 00:00:00,2019-07-03 08:00:00,135.835,135.21266,135.21266,137.07968,0.1808,-62.2,-102.39,-102.71,2,stop_loss,16.93961,0.41489,-1.94848,-3.41458,,2019
GBPJPY,2019-07-03 16:00:00,2019-07-05 08:00:00,135.44,135.627,134.86021,136.59958,0.1922,18.7,32.71,32.39,10,time_exit,23.7232,0.38653,-2.83526,-3.86482,new_york,2019
GBPJPY,2019-07-12 08:00:00,2019-07-15 08:00:00,135.867,135.40964,135.40964,136.78173,0.2444,-45.7,-101.72,-102.04,6,stop_loss,17.47624,0.30491,-0.14659,-4.47868,london,2019
GBPJPY,2019-07-16 16:00:00,2019-07-18 00:00:00,134.453,133.93832,133.93832,135.48236,0.215,-51.5,-100.7,-101.02,8,stop_loss,23.67659,0.34312,-3.43102,-4.0565,new_york,2019
GBPJPY,2019-07-30 16:00:00,2019-08-01 08:00:00,132.104,132.123,131.42028,133.47144,0.1602,1.9,2.77,2.45,10,time_exit,38.69381,0.45581,-4.75103,-3.40461,new_york,2019
GBPJPY,2019-08-02 12:00:00,2019-08-05 04:00:00,129.574,128.79438,128.79438,131.13323,0.1405,-78.0,-99.68,-100.0,4,stop_loss,47.84964,0.51974,-6.29805,-4.42459,london,2019
GBPJPY,2019-08-05 08:00:00,2019-08-07 00:00:00,128.877,129.434,128.01351,130.60397,0.1256,55.7,63.66,63.34,10,time_exit,50.43161,0.57566,-5.82581,-4.58403,london,2019
GBPJPY,2019-08-09 12:00:00,2019-08-09 16:00:00,128.326,127.50215,127.50215,129.9737,0.1325,-82.4,-99.34,-99.65,1,stop_loss,37.04843,0.54923,-3.28272,-6.24398,london,2019
