symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-22 16:00:00,2019-02-25 16:00:00,143.836,145.19594,143.15603,145.19594,0.1616,136.0,199.99,199.67,6,take_profit,32.41397,0.45331,0.80203,2.90275,new_york,2019
GBPJPY,2019-02-27 12:00:00,2019-02-28 16:00:00,146.665,148.17272,145.91114,148.17272,0.1487,150.8,204.02,203.7,7,take_profit,48.1471,0.50257,4.14449,3.75235,london,2019
GBPJPY,2019-03-06 08:00:00,2019-03-07 16:00:00,146.873,146.14961,146.14961,148.31978,0.158,-72.3,-104.01,-104.33,8,stop_loss,26.88893,0.48226,0.54345,5.56226,london,2019
GBPJPY,2019-03-07 20:00:00,2019-03-08 00:00:00,146.547,145.86637,145.86637,147.90825,0.1663,-68.1,-103.0,-103.32,1,stop_loss,20.07952,0.45375,-0.36649,5.5639,new_york,2019
GBPJPY,2019-03-15 04:00:00,2019-03-18 20:00:00,148.12,147.673,146.84298,150.67404,0.0877,-44.7,-35.67,-35.99,10,time_exit,28.69727,0.85135,1.67505,2.23477,,2019
GBPJPY,2019-03-20 16:00:00,2019-03-21 08:00:00,146.586,145.76534,145.76534,148.22731,0.136,-82.1,-101.56,-101.88,4,stop_loss,16.88412,0.5471,-1.28742,3.53337,new_york,2019
GBPJPY,2019-03-21 12:00:00,2019-03-21 16:00:00,145.379,144.43537,144.43537,147.26625,0.1171,-94.4,-100.55,-100.87,1,stop_loss,25.4218,0.62908,-2.70087,2.67485,london,2019
GBPJPY,2019-03-21 16:00:00,2019-03-25 08:00:00,145.124,145.465,144.16388,147.04424,0.114,34.1,35.38,35.06,10,time_exit,27.83202,0.64008,-2.93315,2.51341,new_york,2019
GBPJPY,2019-03-26 04:00:00,2019-03-27 20:00:00,145.434,145.776,144.39102,147.51996,0.1053,34.2,32.77,32.45,10,time_exit,41.98266,0.69532,-1.06103,1.16898,,2019
GBPJPY,2019-04-03 20:00:00,2019-04-04 16:00:00,146.801,145.84582,145.84582,148.71135,0.1153,-95.5,-100.22,-100.54,5,stop_loss,18.83675,0.63678,1.67509,0.50087,new_york,2019
GBPJPY,2019-04-17 20:00:00,2019-04-18 08:00:00,145.97,145.46958,145.46958,146.97084,0.2179,-50.0,-99.23,-99.55,3,stop_loss,16.91334,0.33361,-0.27487,1.16164,new_york,2019
GBPJPY,2019-04-22 00:00:00,2019-04-23 00:00:00,145.412,145.03097,145.03097,146.17406,0.2833,-38.1,-98.23,-98.55,6,stop_loss,27.64696,0.25402,-2.03203,0.76899,,2019
GBPJPY,2019-04-23 16:00:00,2019-04-23 20:00:00,145.098,144.71453,144.71453,145.86494,0.2787,-38.3,-97.25,-97.57,1,stop_loss,34.37581,0.25565,-2.23358,0.15389,new_york,2019
GBPJPY,2019-04-26 00:00:00,2019-04-29 16:00:00,144.012,144.644,143.56703,144.90193,0.2378,63.2,136.76,136.45,10,time_exit,33.28727,0.29664,-3.89529,-1.0711,,2019
GBPJPY,2019-04-30 12:00:00,2019-05-01 04:00:00,144.526,145.41589,144.08106,145.41589,0.2412,89.0,195.32,195.0,4,take_profit,20.10706,0.29663,-0.96477,-1.73501,london,2019
GBPJPY,2019-05-01 04:00:00,2019-05-02 20:00:00,145.336,145.327,144.88244,146.24313,0.2413,-0.9,-1.98,-2.29,10,time_exit,20.31581,0.30238,1.52059,-1.48169,,2019
GBPJPY,2019-05-02 20:00:00,2019-05-03 16:00:00,145.22,146.26181,144.69909,146.26181,0.2101,104.2,199.19,198.87,5,take_profit,19.6947,0.34727,0.40976,-0.75547,new_york,2019
GBPJPY,2019-05-03 20:00:00,2019-05-06 00:00:00,146.233,145.63162,145.63162,147.43575,0.1856,-60.1,-101.57,-101.89,1,stop_loss,19.77725,0.40092,2.69398,-0.47824,new_york,2019
GBPJPY,2019-05-06 20:00:00,2019-05-07 12:00:00,145.135,144.50913,144.50913,146.38673,0.1765,-62.6,-100.52,-100.84,4,stop_loss,18.99606,0.41724,-0.14516,-0.36057,new_york,2019
GBPJPY,2019-05-08 08:00:00,2019-05-08 12:00:00,143.759,143.14085,143.14085,144.99529,0.1769,-61.8,-99.51,-99.83,1,stop_loss,26.5208,0.4121,-2.94708,-0.72737,london,2019
GBPJPY,2019-05-10 12:00:00,2019-05-13 12:00:00,142.859,142.18137,142.18137,144.21425,0.1598,-67.8,-98.54,-98.86,6,stop_loss,44.40394,0.45175,-2.8624,-1.86068,london,2019
GBPJPY,2019-05-13 16:00:00,2019-05-13 20:00:00,142.227,141.59081,141.59081,143.49938,0.1685,-63.6,-97.55,-97.87,1,stop_loss,44.2229,0.42413,-3.71322,-2.44683,new_york,2019
