symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,2019-02-20 00:00:00,2019-02-21 16:00:00,110.621,110.802,110.34976,111.16347,0.4051,18.1,66.72,66.5,10,time_exit,18.53032,0.18082,1.08682,3.48122,tokyo,2019
USDJPY,2019-02-22 00:00:00,2019-02-25 16:00:00,110.679,111.192,110.38071,111.27557,0.3709,51.3,173.15,172.92,10,time_exit,14.41807,0.19886,0.85126,3.2762,tokyo,2019
USDJPY,2019-02-26 00:00:00,2019-02-26 04:00:00,111.06,110.76051,110.76051,111.65898,0.3757,-29.9,-102.39,-102.62,1,stop_loss,16.86396,0.19966,2.14022,3.23458,tokyo,2019
USDJPY,2019-03-08 00:00:00,2019-03-08 04:00:00,111.531,111.25412,111.25412,112.08476,0.4023,-27.7,-101.36,-101.59,1,stop_loss,15.37866,0.18459,0.58675,4.94024,tokyo,2019
USDJPY,2019-03-14 16:00:00,2019-03-18 08:00:00,111.649,111.527,111.32541,112.29619,0.3408,-12.2,-37.84,-38.06,10,time_exit,27.58696,0.21573,1.3158,2.90127,new_york,2019
USDJPY,2019-03-22 16:00:00,2019-03-25 00:00:00,110.221,109.84104,109.84104,110.98093,0.2891,-38.0,-99.96,-100.19,2,stop_loss,28.10007,0.25331,-3.67022,1.07132,new_york,2019
USDJPY,2019-03-26 16:00:00,2019-03-28 08:00:00,110.476,110.05452,110.05452,111.31896,0.258,-42.1,-98.96,-99.18,10,stop_loss,36.69545,0.28099,-0.93995,-0.16613,new_york,2019
USDJPY,2019-03-28 16:00:00,2019-04-01 08:00:00,110.515,111.011,110.10747,111.33005,0.2642,49.6,119.25,119.02,10,time_exit,23.79255,0.27168,-0.40699,-0.45012,new_york,2019
USDJPY,2019-04-03 20:00:00,2019-04-05 12:00:00,111.471,111.641,111.15794,112.09713,0.3481,17.0,53.85,53.62,10,time_exit,29.23814,0.20871,2.27189,0.75381,new_york,2019
USDJPY,2019-04-08 08:00:00,2019-04-09 12:00:00,111.397,111.12383,111.12383,111.94333,0.4011,-27.3,-99.71,-99.93,7,stop_loss,29.41246,0.18211,0.75782,1.74649,tokyo,2019
USDJPY,2019-04-09 20:00:00,2019-04-10 20:00:00,111.125,110.8595,110.8595,111.65601,0.4085,-26.6,-98.7,-98.92,6,stop_loss,26.53233,0.177,-0.87611,1.72317,new_york,2019
USDJPY,2019-04-16 12:00:00,2019-04-18 04:00:00,111.942,111.89,111.72614,112.37372,0.4974,-5.2,-23.54,-23.76,10,time_exit,33.73082,0.14391,2.6014,3.01783,london,2019
USDJPY,2019-04-18 04:00:00,2019-04-19 20:00:00,111.963,111.919,111.75895,112.3711,0.525,-4.4,-21.02,-21.25,10,time_exit,32.71728,0.13603,1.8297,3.65445,tokyo,2019
