symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,2019-02-21 08:00:00,2019-02-21 16:00:00,1338.97,1332.44072,1332.44072,1352.02857,1.5316,-65.3,-100.0,-100.4,2,stop_loss,33.18107,4.35286,3.29499,4.06587,london,2019
XAUUSD,2019-02-25 04:00:00,2019-02-26 20:00:00,1330.43,1328.94,1322.97208,1345.34584,1.3274,-14.9,-19.78,-20.18,10,time_exit,24.44682,4.97195,0.88859,3.38363,,2019
XAUUSD,2019-02-27 04:00:00,2019-02-27 16:00:00,1328.79,1322.37843,1322.37843,1341.61315,1.5409,-64.1,-98.8,-99.2,3,stop_loss,18.88254,4.27438,0.50067,3.62032,,2019
XAUUSD,2019-02-27 16:00:00,2019-02-27 20:00:00,1326.29,1320.36531,1320.36531,1338.13937,1.6508,-59.2,-97.8,-98.2,1,stop_loss,18.39256,3.94979,-0.12987,3.80437,new_york,2019
XAUUSD,2019-02-28 16:00:00,2019-02-28 20:00:00,1320.96,1314.28158,1314.28158,1334.31685,1.4497,-66.8,-96.82,-97.22,1,stop_loss,20.85101,4.45228,-1.00504,2.95415,new_york,2019
XAUUSD,2019-03-07 16:00:00,2019-03-08 12:00:00,1284.9,1298.54391,1278.07804,1298.54391,1.405,136.4,191.7,191.3,5,take_profit,48.86338,4.54797,-3.48947,-1.37685,new_york,2019
XAUUSD,2019-03-14 08:00:00,2019-03-14 12:00:00,1303.1,1297.31311,1297.31311,1314.67379,1.6894,-57.9,-97.76,-98.16,1,stop_loss,32.20075,3.85793,0.77148,-1.24427,london,2019
XAUUSD,2019-03-14 12:00:00,2019-03-14 16:00:00,1301.93,1296.23931,1296.23931,1313.31137,1.7007,-56.9,-96.78,-97.18,1,stop_loss,30.89613,3.79379,0.45745,-1.23878,london,2019
XAUUSD,2019-03-15 20:00:00,2019-03-19 12:00:00,1302.57,1308.5,1296.41137,1314.88726,1.5557,59.3,92.25,91.85,10,time_exit,23.1608,4.10575,0.66715,-1.11336,new_york,2019
XAUUSD,2019-03-19 20:00:00,2019-03-20 16:00:00,1306.3,1300.49285,1300.49285,1317.91431,1.6656,-58.1,-96.72,-97.12,5,stop_loss,22.08023,3.87144,1.20142,-0.71554,new_york,2019
XAUUSD,2019-03-21 04:00:00,2019-03-21 16:00:00,1316.07,1308.50362,1308.50362,1331.20276,1.2655,-75.7,-95.75,-96.15,3,stop_loss,20.17817,5.04425,2.56163,-0.28725,,2019
XAUUSD,2019-03-22 08:00:00,2019-03-25 20:00:00,1308.17,1323.24303,1300.63348,1323.24303,1.2578,150.7,189.59,189.19,9,take_profit,19.79258,5.02434,0.56502,0.04049,london,2019
XAUUSD,2019-03-26 04:00:00,2019-03-26 12:00:00,1320.91,1314.44105,1314.44105,1333.84791,1.4946,-64.7,-96.68,-97.08,2,stop_loss,19.88631,4.31264,2.66557,0.72064,,2019
XAUUSD,2019-03-26 20:00:00,2019-03-27 16:00:00,1316.03,1309.5395,1309.5395,1329.01101,1.4747,-64.9,-95.72,-96.12,5,stop_loss,17.63734,4.327,1.2624,0.88554,new_york,2019
XAUUSD,2019-03-29 16:00:00,2019-04-01 08:00:00,1297.46,1290.121,1290.121,1312.138,1.2911,-73.4,-94.75,-95.15,4,stop_loss,27.73624,4.89267,-1.89933,0.08485,new_york,2019
XAUUSD,2019-04-02 00:00:00,2019-04-03 16:00:00,1287.38,1290.89,1279.92892,1302.28216,1.2589,35.1,44.19,43.79,10,time_exit,26.09417,4.96739,-3.02155,-0.52166,,2019
XAUUSD,2019-04-12 12:00:00,2019-04-15 04:00:00,1293.66,1287.54547,1287.54547,1305.88905,1.5412,-61.1,-94.24,-94.64,4,stop_loss,28.33669,4.07635,-1.15764,-0.80241,london,2019
XAUUSD,2019-04-15 08:00:00,2019-04-15 16:00:00,1289.29,1283.33512,1283.33512,1301.19976,1.5667,-59.5,-93.3,-93.7,2,stop_loss,27.94782,3.96992,-1.93762,-1.03958,london,2019
XAUUSD,2019-04-15 20:00:00,2019-04-16 12:00:00,1289.46,1283.03977,1283.03977,1302.30045,1.4385,-64.2,-92.35,-92.75,4,stop_loss,30.21216,4.28015,-1.5003,-1.12894,new_york,2019
XAUUSD,2019-04-25 00:00:00,2019-04-26 16:00:00,1275.76,1287.06083,1270.10958,1287.06083,1.6181,113.0,182.86,182.46,10,take_profit,30.42512,3.76694,-1.05489,-3.54296,,2019
XAUUSD,2019-04-29 08:00:00,2019-04-29 16:00:00,1285.36,1279.6998,1279.6998,1296.68039,1.6475,-56.6,-93.25,-93.65,2,stop_loss,24.79869,3.77346,1.35311,-2.93496,london,2019
XAUUSD,2019-04-29 16:00:00,2019-05-01 08:00:00,1281.63,1281.05,1275.78692,1293.31615,1.5799,-5.8,-9.16,-9.56,10,time_exit,21.66629,3.89538,0.32059,-2.76071,new_york,2019
XAUUSD,2019-05-02 00:00:00,2019-05-02 12:00:00,1276.52,1270.02752,1270.02752,1289.50496,1.4204,-64.9,-92.22,-92.62,3,stop_loss,14.53671,4.32832,-0.95195,-2.10477,,2019
XAUUSD,2019-05-02 12:00:00,2019-05-06 00:00:00,1270.84,1283.42419,1264.54791,1283.42419,1.4509,125.8,182.58,182.18,9,take_profit,17.92371,4.19473,-2.18389,-2.24004,london,2019
XAUUSD,2019-05-07 16:00:00,2019-05-08 12:00:00,1279.46,1291.21173,1273.58414,1291.21173,1.5847,117.5,186.23,185.83,5,take_profit,15.25547,3.91724,0.05329,-2.08615,new_york,2019
XAUUSD,2019-05-09 00:00:00,2019-05-10 16:00:00,1280.73,1288.03,1274.73263,1292.72475,1.5836,73.0,115.6,115.2,10,time_exit,13.63268,3.99825,0.00132,-1.61044,,2019
XAUUSD,2019-05-13 04:00:00,2019-05-13 16:00:00,1287.52,1298.87361,1281.84319,1298.87361,1.6933,113.5,192.25,191.85,3,take_profit,18.55856,3.78454,1.29738,-1.14853,,2019
XAUUSD,2019-05-15 00:00:00,2019-05-16 12:00:00,1297.22,1290.99831,1290.99831,1309.66339,1.5759,-62.2,-98.05,-98.45,9,stop_loss,25.99819,4.1478,2.31269,-0.12937,,2019
XAUUSD,2019-05-16 16:00:00,2019-05-17 04:00:00,1291.02,1285.07596,1285.07596,1302.90809,1.6329,-59.4,-97.06,-97.46,3,stop_loss,17.01721,3.9627,0.18473,0.40795,new_york,2019
XAUUSD,2019-05-17 20:00:00,2019-05-21 12:00:00,1275.85,1271.97,1269.4522,1288.64561,1.5019,-38.8,-58.27,-58.67,10,time_exit,22.96666,4.2652,-3.04458,0.10472,new_york,2019
XAUUSD,2019-05-27 04:00:00,2019-05-28 12:00:00,1284.73,1279.75554,1279.75554,1294.67893,1.9198,-49.7,-95.5,-95.9,8,stop_loss,28.033,3.31631,0.88902,-1.15245,,2019
XAUUSD,2019-06-03 08:00:00,2019-06-03 20:00:00,1312.58,1324.9123,1306.41385,1324.9123,1.5332,123.3,189.08,188.68,3,take_profit,34.51954,4.11077,6.10826,0.31134,london,2019
XAUUSD,2019-06-04 00:00:00,2019-06-05 12:00:00,1325.05,1339.61499,1317.76751,1339.61499,1.3241,145.6,192.85,192.45,9,take_profit,45.12495,4.855,6.70417,0.96134,,2019
XAUUSD,2019-06-12 20:00:00,2019-06-14 08:00:00,1332.56,1348.67622,1324.50189,1348.67622,1.2205,161.2,196.7,196.3,9,take_profit,26.15707,5.37207,1.68921,3.97968,new_york,2019
XAUUSD,2019-06-20 04:00:00,2019-06-20 20:00:00,1371.42,1393.15681,1360.5516,1393.15681,0.923,217.4,200.63,200.23,4,take_profit,29.8443,7.2456,4.42959,3.54875,,2019
XAUUSD,2019-06-25 08:00:00,2019-06-25 20:00:00,1436.03,1420.55417,1420.55417,1466.98165,0.6611,-154.8,-102.31,-102.71,3,stop_loss,60.0089,10.31722,6.05538,4.33929,london,2019
