symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-22 12:00:00,2019-02-25 16:00:00,144.294,145.60993,143.63603,145.60993,0.167,131.6,199.98,199.66,7,take_profit,34.31149,0.43864,1.90909,3.00447,london,2019
GBPJPY,2019-02-26 16:00:00,2019-02-27 12:00:00,145.888,147.42335,145.12032,147.42335,0.146,153.5,203.99,203.67,5,take_profit,40.31654,0.51178,3.41775,3.20829,new_york,2019
GBPJPY,2019-02-27 12:00:00,2019-02-28 16:00:00,146.665,148.17272,145.91114,148.17272,0.1516,150.8,208.0,207.68,7,take_profit,48.1471,0.50257,4.14449,3.75235,london,2019
GBPJPY,2019-03-05 12:00:00,2019-03-05 16:00:00,147.643,146.97381,146.97381,148.98138,0.1742,-66.9,-106.08,-106.4,1,stop_loss,36.75289,0.44613,2.53601,6.15186,london,2019
GBPJPY,2019-03-13 04:00:00,2019-03-13 20:00:00,145.509,147.9653,144.28085,147.9653,0.094,245.6,210.11,209.79,4,take_profit,28.31965,0.81877,-0.73308,2.04174,,2019
GBPJPY,2019-03-18 16:00:00,2019-03-20 08:00:00,147.685,147.557,146.69551,149.66398,0.119,-12.8,-13.86,-14.18,10,time_exit,27.14854,0.65966,0.89763,3.06837,new_york,2019
GBPJPY,2019-03-25 12:00:00,2019-03-27 04:00:00,145.459,145.811,144.42548,147.52605,0.1138,35.2,36.45,36.13,10,time_exit,45.50496,0.68902,-1.24823,1.39804,london,2019
GBPJPY,2019-03-28 00:00:00,2019-03-28 08:00:00,145.716,144.72152,144.72152,147.70497,0.1186,-99.4,-107.33,-107.65,2,stop_loss,23.28287,0.66299,-0.44427,0.99252,,2019
GBPJPY,2019-04-03 12:00:00,2019-04-04 16:00:00,146.884,145.91157,145.91157,148.82887,0.1201,-97.2,-106.28,-106.6,7,stop_loss,17.97699,0.64829,1.90888,0.39929,london,2019
GBPJPY,2019-04-08 00:00:00,2019-04-09 16:00:00,145.632,144.86581,144.86581,147.16438,0.1509,-76.6,-105.21,-105.53,10,stop_loss,15.56985,0.51079,-0.57722,0.75452,,2019
GBPJPY,2019-04-11 16:00:00,2019-04-12 12:00:00,145.588,146.83771,144.96315,146.83771,0.1832,125.0,208.34,208.02,5,take_profit,13.10835,0.41657,-0.00691,0.2604,new_york,2019
GBPJPY,2019-04-17 16:00:00,2019-04-18 08:00:00,145.985,145.48255,145.48255,146.9899,0.2324,-50.2,-106.26,-106.58,4,stop_loss,17.00573,0.33497,-0.24015,1.17699,new_york,2019
GBPJPY,2019-04-30 12:00:00,2019-05-01 04:00:00,144.526,145.41589,144.08106,145.41589,0.2598,89.0,210.39,210.07,4,take_profit,20.10706,0.29663,-0.96477,-1.73501,london,2019
GBPJPY,2019-05-02 04:00:00,2019-05-02 16:00:00,145.631,145.15296,145.15296,146.58708,0.2466,-47.8,-107.28,-107.59,3,stop_loss,23.31312,0.31869,1.94401,-1.01753,,2019
GBPJPY,2019-05-03 12:00:00,2019-05-03 16:00:00,145.155,146.07923,144.69289,146.07923,0.2526,92.4,212.45,212.13,1,take_profit,18.48725,0.30808,0.15915,-0.75339,london,2019
GBPJPY,2019-05-03 20:00:00,2019-05-06 00:00:00,146.233,145.63162,145.63162,147.43575,0.1979,-60.1,-108.3,-108.62,1,stop_loss,19.77725,0.40092,2.69398,-0.47824,new_york,2019
GBPJPY,2019-05-08 04:00:00,2019-05-08 12:00:00,143.983,143.36438,143.36438,145.22024,0.1905,-61.9,-107.24,-107.56,2,stop_loss,24.83554,0.41241,-2.52188,-0.64352,,2019
GBPJPY,2019-05-09 00:00:00,2019-05-09 08:00:00,143.164,142.5587,142.5587,144.3746,0.1927,-60.5,-106.14,-106.46,2,stop_loss,34.22589,0.40353,-3.78731,-1.157,,2019
GBPJPY,2019-05-13 00:00:00,2019-05-13 16:00:00,142.66,142.01872,142.01872,143.94256,0.1801,-64.1,-105.1,-105.42,4,stop_loss,43.5731,0.42752,-2.36735,-2.14981,,2019
GBPJPY,2019-05-15 04:00:00,2019-05-15 12:00:00,141.495,140.83139,140.83139,142.82222,0.1723,-66.4,-104.05,-104.37,2,stop_loss,51.12981,0.44241,-3.76514,-3.18121,,2019
GBPJPY,2019-05-20 20:00:00,2019-05-21 16:00:00,139.911,141.14088,139.29606,141.14088,0.1841,123.0,206.04,205.72,5,take_profit,63.32552,0.40996,-3.94095,-5.42622,new_york,2019
GBPJPY,2019-05-30 20:00:00,2019-05-31 04:00:00,138.339,137.72567,137.72567,139.56566,0.1882,-61.3,-105.04,-105.36,2,stop_loss,24.00779,0.40889,-2.11023,-6.73079,new_york,2019
GBPJPY,2019-05-31 08:00:00,2019-05-31 12:00:00,137.445,136.81263,136.81263,138.70974,0.1807,-63.2,-103.99,-104.3,1,stop_loss,27.34202,0.42158,-3.79317,-6.61208,london,2019
GBPJPY,2019-06-05 16:00:00,2019-06-07 08:00:00,137.466,137.976,136.90423,138.58953,0.2014,51.0,93.47,93.15,10,time_exit,30.76369,0.37451,-1.33667,-8.00917,new_york,2019
GBPJPY,2019-06-21 08:00:00,2019-06-25 00:00:00,136.027,136.739,135.41189,137.25722,0.1856,71.2,120.25,119.94,10,time_exit,18.80812,0.41007,-1.91197,-5.31172,london,2019
GBPJPY,2019-06-27 12:00:00,2019-06-27 16:00:00,137.056,136.47673,136.47673,138.21454,0.1994,-57.9,-105.11,-105.43,1,stop_loss,16.54474,0.38618,1.05558,-4.66357,london,2019
GBPJPY,2019-07-08 04:00:00,2019-07-09 12:00:00,135.941,135.51409,135.51409,136.79481,0.2678,-42.7,-104.04,-104.35,8,stop_loss,24.31498,0.2846,-0.75646,-5.43341,,2019
GBPJPY,2019-07-09 12:00:00,2019-07-11 00:00:00,135.817,135.38315,135.38315,136.68471,0.2609,-43.4,-103.01,-103.32,9,stop_loss,18.62602,0.28924,-1.00361,-5.05617,london,2019
GBPJPY,2019-07-16 20:00:00,2019-07-18 04:00:00,134.436,133.91791,133.91791,135.47219,0.2163,-51.8,-101.98,-102.3,8,stop_loss,26.15203,0.3454,-3.30533,-4.09034,new_york,2019
GBPJPY,2019-07-26 00:00:00,2019-07-26 16:00:00,135.241,134.74551,134.74551,136.23198,0.2239,-49.5,-100.96,-101.27,4,stop_loss,14.47796,0.33033,1.15182,-3.8502,,2019
GBPJPY,2019-07-26 20:00:00,2019-07-29 08:00:00,134.608,134.11761,134.11761,135.58877,0.2239,-49.0,-99.92,-100.23,3,stop_loss,14.07713,0.32692,-1.0181,-3.64552,new_york,2019
GBPJPY,2019-08-01 00:00:00,2019-08-01 12:00:00,132.212,131.54188,131.54188,133.55224,0.1622,-67.0,-98.91,-99.23,3,stop_loss,45.69585,0.44675,-3.24187,-4.13123,,2019
GBPJPY,2019-08-01 12:00:00,2019-08-01 16:00:00,132.123,131.48276,131.48276,133.40348,0.1681,-64.0,-97.94,-98.26,1,stop_loss,41.18049,0.42683,-3.30723,-4.47272,london,2019
GBPJPY,2019-08-07 08:00:00,2019-08-09 00:00:00,129.112,128.639,128.19668,130.94264,0.1164,-47.3,-50.1,-50.42,10,time_exit,38.58194,0.61021,-3.21547,-5.16409,london,2019
GBPJPY,2019-08-14 08:00:00,2019-08-14 16:00:00,128.468,127.57832,127.57832,130.24735,0.1191,-89.0,-96.42,-96.74,2,stop_loss,36.81795,0.59312,-0.65573,-6.3272,london,2019
GBPJPY,2019-08-15 04:00:00,2019-08-16 12:00:00,127.779,129.50083,126.91809,129.50083,0.1219,172.2,191.0,190.68,8,take_profit,28.36977,0.57394,-1.56988,-6.4483,,2019
