symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,2019-02-21 00:00:00,2019-02-22 16:00:00,110.838,110.58,110.54263,111.42874,0.372,-25.8,-87.34,-87.57,10,time_exit,19.72632,0.19691,1.82373,3.32546,tokyo,2019
USDJPY,2019-02-25 08:00:00,2019-02-25 16:00:00,110.63,111.18238,110.35381,111.18238,0.3944,55.2,198.25,198.03,2,take_profit,11.31774,0.18413,0.27404,3.42447,tokyo,2019
USDJPY,2019-02-28 08:00:00,2019-02-28 16:00:00,110.808,111.39458,110.51471,111.39458,0.3788,58.7,202.2,201.97,2,take_profit,13.97499,0.19553,0.63345,3.0534,tokyo,2019
USDJPY,2019-03-06 20:00:00,2019-03-08 04:00:00,111.696,111.41615,111.41615,112.2557,0.4049,-28.0,-103.11,-103.34,8,stop_loss,20.84024,0.18657,1.51612,4.97478,new_york,2019
USDJPY,2019-03-13 04:00:00,2019-03-14 20:00:00,111.302,111.705,110.97773,111.95055,0.346,40.3,126.89,126.66,10,time_exit,32.80992,0.21618,-0.19247,3.09283,tokyo,2019
USDJPY,2019-03-18 20:00:00,2019-03-20 12:00:00,111.385,111.464,111.09126,111.97248,0.3867,7.9,27.8,27.57,10,time_exit,16.04457,0.19583,-0.35902,3.12474,new_york,2019
USDJPY,2019-03-22 00:00:00,2019-03-22 12:00:00,110.811,110.44343,110.44343,111.54614,0.3098,-36.8,-103.62,-103.85,3,stop_loss,25.68538,0.24505,-1.80553,1.47448,tokyo,2019
USDJPY,2019-03-25 20:00:00,2019-03-27 12:00:00,110.039,110.466,109.62196,110.87307,0.2703,42.7,105.03,104.8,10,time_exit,37.93821,0.27802,-2.98008,0.1718,new_york,2019
USDJPY,2019-03-28 20:00:00,2019-04-01 12:00:00,110.616,110.94,110.20319,111.44162,0.2759,32.4,81.35,81.12,10,time_exit,22.44489,0.27521,-0.03691,-0.44106,new_york,2019
USDJPY,2019-04-04 20:00:00,2019-04-08 12:00:00,111.547,111.359,111.27257,112.09586,0.4183,-18.8,-71.56,-71.79,10,time_exit,27.4401,0.18295,2.45844,1.21302,new_york,2019
USDJPY,2019-04-08 20:00:00,2019-04-09 12:00:00,111.455,111.18543,111.18543,111.99414,0.4229,-27.0,-103.74,-103.97,4,stop_loss,24.40114,0.17971,0.98643,1.79446,new_york,2019
USDJPY,2019-04-10 08:00:00,2019-04-10 16:00:00,111.122,110.8734,110.8734,111.6192,0.454,-24.9,-102.71,-102.93,2,stop_loss,30.38046,0.16573,-0.85426,1.71685,tokyo,2019
USDJPY,2019-04-16 12:00:00,2019-04-18 04:00:00,111.942,111.89,111.72614,112.37372,0.5176,-5.2,-24.49,-24.72,10,time_exit,33.73082,0.14391,2.6014,3.01783,london,2019
USDJPY,2019-05-02 04:00:00,2019-05-03 16:00:00,111.53,111.22836,111.22836,112.13327,0.3695,-30.2,-101.42,-101.65,9,stop_loss,19.05391,0.20109,-0.49497,0.93266,tokyo,2019
USDJPY,2019-05-06 00:00:00,2019-05-06 04:00:00,110.6,110.32837,110.32837,111.14326,0.4062,-27.2,-100.41,-100.63,1,stop_loss,16.05551,0.18109,-2.46109,0.62937,tokyo,2019
USDJPY,2019-05-06 16:00:00,2019-05-07 16:00:00,110.908,110.53845,110.53845,111.6471,0.2956,-37.0,-99.41,-99.64,6,stop_loss,25.37023,0.24637,-2.1129,0.06928,new_york,2019
USDJPY,2019-05-13 08:00:00,2019-05-13 12:00:00,109.776,109.37837,109.37837,110.57125,0.2719,-39.8,-98.38,-98.61,1,stop_loss,45.4006,0.26508,-2.58245,-2.34406,tokyo,2019
USDJPY,2019-05-15 00:00:00,2019-05-15 12:00:00,109.612,109.209,109.209,110.418,0.2656,-40.3,-97.4,-97.63,3,stop_loss,34.95218,0.26867,-1.99683,-2.93404,tokyo,2019
USDJPY,2019-05-16 12:00:00,2019-05-20 04:00:00,109.553,110.217,109.16047,110.33806,0.27,66.4,163.14,162.92,10,time_exit,28.6388,0.26169,-1.49884,-3.29245,london,2019
USDJPY,2019-05-20 08:00:00,2019-05-20 12:00:00,110.217,109.84053,109.84053,110.96995,0.2863,-37.6,-98.08,-98.31,1,stop_loss,20.45701,0.25098,1.13988,-3.11054,tokyo,2019
USDJPY,2019-05-21 12:00:00,2019-05-23 04:00:00,110.114,110.332,109.77838,110.78523,0.3179,21.8,63.07,62.84,10,time_exit,14.87763,0.22374,0.67374,-3.14749,london,2019
USDJPY,2019-05-28 16:00:00,2019-05-30 08:00:00,109.443,109.707,109.13774,110.05351,0.3518,26.4,84.52,84.29,10,time_exit,19.11154,0.2035,-1.71744,-3.1893,new_york,2019
USDJPY,2019-06-03 20:00:00,2019-06-04 00:00:00,108.273,107.90777,107.90777,109.00346,0.2965,-36.5,-98.55,-98.77,1,stop_loss,30.21682,0.24349,-4.03604,-3.60118,new_york,2019
USDJPY,2019-06-04 20:00:00,2019-06-05 12:00:00,108.229,107.82521,107.82521,109.03659,0.2655,-40.4,-97.56,-97.79,4,stop_loss,33.60603,0.2692,-2.89234,-3.73674,new_york,2019
USDJPY,2019-06-10 16:00:00,2019-06-12 08:00:00,108.466,108.241,108.07043,109.25714,0.2683,-22.5,-54.93,-55.16,10,time_exit,17.56898,0.26371,-0.47869,-4.04919,new_york,2019
USDJPY,2019-06-13 00:00:00,2019-06-13 04:00:00,108.505,108.19303,108.19303,109.12895,0.3383,-31.2,-96.04,-96.27,1,stop_loss,12.24122,0.20798,-0.22225,-4.60389,tokyo,2019
USDJPY,2019-06-13 12:00:00,2019-06-17 04:00:00,108.391,108.607,108.08033,109.01234,0.3363,21.6,66.1,65.88,10,time_exit,14.63199,0.20711,-0.70515,-4.54086,london,2019
USDJPY,2019-06-18 00:00:00,2019-06-18 04:00:00,108.53,108.26184,108.26184,109.06632,0.3923,-26.8,-95.73,-95.96,1,stop_loss,12.79386,0.17877,0.0629,-4.5915,tokyo,2019
USDJPY,2019-06-26 20:00:00,2019-06-28 12:00:00,107.665,107.764,107.28786,108.41927,0.2762,9.9,24.88,24.66,10,time_exit,22.66653,0.25142,-0.18508,-4.18709,new_york,2019
USDJPY,2019-07-23 04:00:00,2019-07-24 20:00:00,108.008,108.179,107.68587,108.65227,0.3241,17.1,50.43,50.21,10,time_exit,13.28104,0.21476,0.16814,-1.55553,tokyo,2019
USDJPY,2019-07-31 20:00:00,2019-08-01 00:00:00,108.593,109.07372,108.35264,109.07372,0.4367,48.1,191.04,190.81,1,take_profit,15.93839,0.16024,1.08666,0.34839,new_york,2019
USDJPY,2019-08-09 12:00:00,2019-08-09 16:00:00,105.907,105.40044,105.40044,106.92012,0.2114,-50.7,-97.45,-97.68,1,stop_loss,26.7666,0.33771,-2.63987,-2.91309,london,2019
USDJPY,2019-08-13 04:00:00,2019-08-13 16:00:00,105.394,106.32502,104.92849,106.32502,0.2277,93.1,192.91,192.69,3,take_profit,38.7109,0.31034,-3.04574,-3.9218,tokyo,2019
USDJPY,2019-08-13 16:00:00,2019-08-13 20:00:00,105.209,106.13408,104.74646,106.13408,0.2337,92.5,196.73,196.51,1,take_profit,38.24263,0.30836,-3.29033,-4.10991,new_york,2019
USDJPY,2019-08-13 20:00:00,2019-08-14 12:00:00,106.568,105.94725,105.94725,107.8095,0.1776,-62.1,-100.32,-100.55,4,stop_loss,37.51341,0.41383,0.8019,-3.00751,new_york,2019
USDJPY,2019-08-19 00:00:00,2019-08-20 16:00:00,106.247,106.312,105.7207,107.2996,0.2074,6.5,12.27,12.04,10,time_exit,19.52015,0.35087,0.43954,-2.97658,tokyo,2019
USDJPY,2019-08-21 08:00:00,2019-08-23 00:00:00,106.465,106.577,106.08392,107.22716,0.2868,11.2,29.23,29.0,10,time_exit,16.16292,0.25405,0.60641,-3.31159,tokyo,2019
USDJPY,2019-09-02 00:00:00,2019-09-03 16:00:00,106.068,105.874,105.66083,106.88235,0.2692,-19.4,-47.52,-47.75,10,time_exit,15.42664,0.27145,0.32691,-2.26047,tokyo,2019
