symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,2019-02-18 20:00:00,2019-02-20 12:00:00,110.561,110.797,110.30061,111.08177,0.422,23.6,90.63,90.4,10,time_exit,21.87871,0.17359,1.28162,3.59,new_york,2019
USDJPY,2019-02-22 08:00:00,2019-02-26 00:00:00,110.757,110.914,110.47492,111.32117,0.3931,15.7,56.16,55.93,10,time_exit,12.92957,0.18806,1.08659,3.45481,tokyo,2019
USDJPY,2019-02-28 00:00:00,2019-02-28 08:00:00,110.984,110.68142,110.68142,111.58915,0.3685,-30.3,-101.46,-101.69,2,stop_loss,15.76012,0.20172,1.59928,2.96793,tokyo,2019
USDJPY,2019-02-28 12:00:00,2019-02-28 16:00:00,110.789,111.37504,110.49598,111.37504,0.3767,58.6,200.89,200.66,1,take_profit,13.55321,0.19535,0.51572,3.04152,london,2019
USDJPY,2019-03-04 00:00:00,2019-03-05 16:00:00,111.838,111.924,111.49483,112.52435,0.3281,8.6,25.68,25.45,10,time_exit,24.49645,0.22878,4.09769,3.314,tokyo,2019
USDJPY,2019-03-06 08:00:00,2019-03-07 16:00:00,111.806,111.51852,111.51852,112.38096,0.3926,-28.7,-102.71,-102.93,8,stop_loss,20.96659,0.19165,2.30775,4.80221,tokyo,2019
USDJPY,2019-03-11 00:00:00,2019-03-12 16:00:00,111.011,111.368,110.67163,111.68974,0.3292,35.7,106.95,106.72,10,time_exit,26.66795,0.22625,-1.00829,3.56147,tokyo,2019
USDJPY,2019-03-19 12:00:00,2019-03-20 20:00:00,111.274,110.9953,110.9953,111.83141,0.4051,-27.9,-102.74,-102.97,8,stop_loss,18.54961,0.1858,-0.8595,3.0823,london,2019
USDJPY,2019-03-21 20:00:00,2019-03-22 12:00:00,110.781,110.39785,110.39785,111.5473,0.2917,-38.3,-101.71,-101.93,4,stop_loss,25.84743,0.25543,-1.92024,1.48202,new_york,2019
USDJPY,2019-04-03 00:00:00,2019-04-04 16:00:00,111.314,111.547,110.99289,111.95621,0.3446,23.3,73.07,72.84,10,time_exit,26.14118,0.21407,1.98019,0.40728,tokyo,2019
USDJPY,2019-04-10 04:00:00,2019-04-10 16:00:00,111.163,110.91305,110.91305,111.66291,0.4459,-25.0,-101.42,-101.65,3,stop_loss,29.44727,0.16664,-0.64426,1.75086,tokyo,2019
USDJPY,2019-04-11 04:00:00,2019-04-11 20:00:00,111.068,111.6048,110.7996,111.6048,0.4111,53.7,200.82,200.59,4,take_profit,33.96864,0.17893,-0.88232,1.35403,tokyo,2019
USDJPY,2019-04-15 20:00:00,2019-04-17 12:00:00,111.971,111.988,111.73503,112.44295,0.4769,1.7,7.38,7.15,10,time_exit,35.16493,0.15732,3.01618,2.52778,new_york,2019
USDJPY,2019-04-25 08:00:00,2019-04-25 16:00:00,111.972,111.70908,111.70908,112.49785,0.4283,-26.3,-102.47,-102.7,2,stop_loss,19.8518,0.17528,0.61869,2.61761,tokyo,2019
USDJPY,2019-05-02 16:00:00,2019-05-03 16:00:00,111.516,111.23128,111.23128,112.08544,0.3916,-28.5,-101.46,-101.69,6,stop_loss,16.3401,0.18981,-0.53971,0.91565,new_york,2019
USDJPY,2019-05-03 20:00:00,2019-05-06 00:00:00,111.226,110.95402,110.95402,111.76997,0.4058,-27.2,-100.44,-100.67,1,stop_loss,15.46044,0.18132,-1.91293,0.71048,new_york,2019
USDJPY,2019-05-09 16:00:00,2019-05-13 08:00:00,109.76,109.657,109.39349,110.49302,0.2981,-10.3,-27.94,-28.17,10,time_exit,48.22919,0.24434,-4.24433,-1.73095,new_york,2019
USDJPY,2019-05-13 08:00:00,2019-05-13 12:00:00,109.776,109.37837,109.37837,110.57125,0.274,-39.8,-99.14,-99.37,1,stop_loss,45.4006,0.26508,-2.58245,-2.34406,tokyo,2019
USDJPY,2019-05-14 16:00:00,2019-05-16 08:00:00,109.554,109.553,109.12831,110.40539,0.2534,-0.1,-0.23,-0.46,10,time_exit,38.07805,0.2838,-2.22359,-2.72009,new_york,2019
USDJPY,2019-05-16 20:00:00,2019-05-20 12:00:00,109.853,109.921,109.45855,110.6419,0.2735,6.8,16.92,16.7,10,time_exit,25.48887,0.26297,-0.30842,-3.24292,new_york,2019
