datetime,open,high,low,close,volume
2019-01-14 08:00:00,108.108,108.221,108.043,108.145,11249
2019-01-14 12:00:00,108.145,108.24,107.987,108.197,13910
2019-01-14 16:00:00,108.196,108.356,108.076,108.185,15750
2019-01-14 20:00:00,108.185,108.261,108.151,108.161,5151
2019-01-15 00:00:00,108.154,108.47,108.137,108.409,14353
2019-01-15 04:00:00,108.409,108.752,108.398,108.715,12108
2019-01-15 08:00:00,108.715,108.739,108.516,108.564,13404
2019-01-15 12:00:00,108.563,108.652,108.33,108.36,18359
2019-01-15 16:00:00,108.359,108.767,108.351,108.622,21257
2019-01-15 20:00:00,108.622,108.736,108.37,108.694,13608
2019-01-16 00:00:00,108.658,108.708,108.37,108.427,13761
2019-01-16 04:00:00,108.426,108.546,108.386,108.478,8865
2019-01-16 08:00:00,108.477,108.64,108.428,108.629,11168
2019-01-16 12:00:00,108.629,108.884,108.617,108.807,11601
2019-01-16 16:00:00,108.807,108.996,108.675,108.968,14929
2019-01-16 20:00:00,108.968,109.196,108.831,109.094,11911
2019-01-17 00:00:00,109.088,109.122,108.834,108.901,24062
2019-01-17 04:00:00,108.901,109.064,108.86,108.946,14854
2019-01-17 08:00:00,108.946,108.946,108.702,108.737,21930
2019-01-17 12:00:00,108.737,108.898,108.686,108.847,13361
2019-01-17 16:00:00,108.848,109.102,108.792,108.978,16191
2019-01-17 20:00:00,108.978,109.404,108.931,109.243,18769
2019-01-18 00:00:00,109.242,109.398,109.056,109.357,17324
2019-01-18 04:00:00,109.357,109.44,109.27,109.36,10632
2019-01-18 08:00:00,109.361,109.596,109.306,109.568,12944
2019-01-18 12:00:00,109.568,109.57,109.341,109.427,12020
2019-01-18 16:00:00,109.428,109.861,109.401,109.841,21457
2019-01-18 20:00:00,109.841,109.891,109.654,109.766,8272
2019-01-21 00:00:00,109.682,109.761,109.475,109.523,18828
2019-01-21 04:00:00,109.523,109.722,109.514,109.552,9536
2019-01-21 08:00:00,109.552,109.681,109.513,109.674,8826
2019-01-21 12:00:00,109.674,109.687,109.564,109.672,6584
2019-01-21 16:00:00,109.672,109.691,109.593,109.637,5858
2019-01-21 20:00:00,109.638,109.685,109.62,109.654,6032
2019-01-22 00:00:00,109.648,109.693,109.552,109.631,11810
2019-01-22 04:00:00,109.631,109.644,109.385,109.431,8531
2019-01-22 08:00:00,109.431,109.479,109.324,109.466,11400
2019-01-22 12:00:00,109.466,109.505,109.373,109.446,8462
2019-01-22 16:00:00,109.446,109.468,109.285,109.324,14799
2019-01-22 20:00:00,109.324,109.445,109.145,109.364,12473
2019-01-23 00:00:00,109.369,109.692,109.321,109.66,12945
2019-01-23 04:00:00,109.66,109.799,109.591,109.625,10551
2019-01-23 08:00:00,109.625,109.722,109.531,109.666,11551
2019-01-23 12:00:00,109.666,109.868,109.589,109.846,10567
2019-01-23 16:00:00,109.844,110.0,109.395,109.463,19210
2019-01-23 20:00:00,109.461,109.627,109.442,109.612,7546
2019-01-24 00:00:00,109.571,109.642,109.451,109.486,15288
2019-01-24 04:00:00,109.486,109.623,109.436,109.615,10100
2019-01-24 08:00:00,109.615,109.75,109.597,109.748,11442
2019-01-24 12:00:00,109.748,109.8,109.541,109.56,14717
2019-01-24 16:00:00,109.561,109.74,109.421,109.675,19093
2019-01-24 20:00:00,109.675,109.706,109.547,109.637,7551
2019-01-25 00:00:00,109.637,109.795,109.515,109.741,13821
2019-01-25 04:00:00,109.741,109.873,109.667,109.794,10146
2019-01-25 08:00:00,109.794,109.908,109.71,109.794,12680
2019-01-25 12:00:00,109.794,109.951,109.748,109.898,10830
2019-01-25 16:00:00,109.899,109.911,109.531,109.771,19197
2019-01-25 20:00:00,109.771,109.817,109.455,109.547,10766
2019-01-28 00:00:00,109.538,109.574,109.265,109.42,12483
2019-01-28 04:00:00,109.42,109.45,109.285,109.309,9887
2019-01-28 08:00:00,109.31,109.469,109.273,109.393,12221
2019-01-28 12:00:00,109.393,109.525,109.371,109.419,10124
2019-01-28 16:00:00,109.419,109.419,109.162,109.263,16638
2019-01-28 20:00:00,109.263,109.4,109.224,109.331,7620
2019-01-29 00:00:00,109.314,109.353,109.13,109.185,15242
2019-01-29 04:00:00,109.185,109.339,109.172,109.318,8893
2019-01-29 08:00:00,109.319,109.456,109.207,109.448,10432
2019-01-29 12:00:00,109.448,109.541,109.378,109.485,8865
2019-01-29 16:00:00,109.484,109.499,109.281,109.381,14834
2019-01-29 20:00:00,109.381,109.443,109.269,109.366,8776
2019-01-30 00:00:00,109.374,109.441,109.212,109.27,13107
2019-01-30 04:00:00,109.27,109.401,109.231,109.273,8637
2019-01-30 08:00:00,109.273,109.393,109.243,109.36,11147
2019-01-30 12:00:00,109.36,109.582,109.351,109.573,10997
2019-01-30 16:00:00,109.572,109.743,109.52,109.524,13576
2019-01-30 20:00:00,109.524,109.555,108.809,109.048,19348
2019-01-31 00:00:00,109.026,109.065,108.842,108.897,15430
2019-01-31 04:00:00,108.897,108.925,108.696,108.737,10280
2019-01-31 08:00:00,108.739,108.806,108.523,108.562,12580
2019-01-31 12:00:00,108.562,108.674,108.528,108.566,11850
2019-01-31 16:00:00,108.565,108.901,108.497,108.82,16661
2019-01-31 20:00:00,108.82,108.944,108.788,108.857,6908
2019-02-01 00:00:00,108.843,108.968,108.725,108.813,11279
2019-02-01 04:00:00,108.813,108.937,108.78,108.893,8884
2019-02-01 08:00:00,108.893,108.972,108.853,108.917,9786
2019-02-01 12:00:00,108.917,109.085,108.862,108.982,11729
2019-02-01 16:00:00,108.982,109.582,108.982,109.558,19485
2019-02-01 20:00:00,109.558,109.578,109.457,109.502,6256
2019-02-04 00:00:00,109.513,109.604,109.433,109.544,11996
2019-02-04 04:00:00,109.544,109.786,109.497,109.749,7101
2019-02-04 08:00:00,109.749,109.922,109.738,109.879,8808
2019-02-04 12:00:00,109.879,110.026,109.844,109.997,8749
2019-02-04 16:00:00,109.997,110.164,109.864,109.907,13643
2019-02-04 20:00:00,109.906,109.945,109.827,109.907,4562
2019-02-05 00:00:00,109.856,110.041,109.836,110.026,16075
2019-02-05 04:00:00,110.026,110.037,109.779,109.819,5963
2019-02-05 08:00:00,109.818,110.004,109.817,110.0,7920
2019-02-05 12:00:00,110.0,110.041,109.794,109.88,8451
2019-02-05 16:00:00,109.88,109.998,109.823,109.92,12374
2019-02-05 20:00:00,109.92,109.992,109.841,109.963,5814
2019-02-06 00:00:00,109.958,110.004,109.812,109.987,9917
2019-02-06 04:00:00,109.987,110.053,109.627,109.756,11092
2019-02-06 08:00:00,109.756,109.824,109.559,109.658,10576
2019-02-06 12:00:00,109.658,109.842,109.618,109.791,8222
2019-02-06 16:00:00,109.791,109.844,109.655,109.75,11531
2019-02-06 20:00:00,109.75,110.043,109.75,109.976,6632
2019-02-07 00:00:00,109.971,110.034,109.725,109.817,11996
2019-02-07 04:00:00,109.817,110.006,109.751,109.948,7088
2019-02-07 08:00:00,109.948,110.088,109.895,110.012,9389
2019-02-07 12:00:00,110.012,110.015,109.606,109.765,13754
2019-02-07 16:00:00,109.764,109.842,109.619,109.794,19596
2019-02-07 20:00:00,109.794,109.877,109.747,109.821,8355
2019-02-08 00:00:00,109.807,109.843,109.672,109.734,15432
2019-02-08 04:00:00,109.734,109.797,109.648,109.742,8723
2019-02-08 08:00:00,109.741,109.898,109.678,109.838,9949
2019-02-08 12:00:00,109.838,109.884,109.747,109.821,9139
2019-02-08 16:00:00,109.821,109.845,109.665,109.721,14098
2019-02-08 20:00:00,109.721,109.821,109.71,109.759,5200
2019-02-11 00:00:00,109.736,109.865,109.733,109.802,8865
2019-02-11 04:00:00,109.802,110.016,109.79,109.983,8444
2019-02-11 08:00:00,109.983,110.282,109.943,110.251,10788
2019-02-11 12:00:00,110.251,110.412,110.106,110.364,11067
2019-02-11 16:00:00,110.364,110.462,110.315,110.455,13226
2019-02-11 20:00:00,110.455,110.468,110.356,110.386,5561
2019-02-12 00:00:00,110.373,110.541,110.347,110.467,16247
2019-02-12 04:00:00,110.467,110.652,110.403,110.573,9059
2019-02-12 08:00:00,110.573,110.648,110.493,110.548,9571
2019-02-12 12:00:00,110.548,110.564,110.366,110.434,7524
2019-02-12 16:00:00,110.434,110.551,110.346,110.516,9712
2019-02-12 20:00:00,110.516,110.521,110.436,110.484,5264
2019-02-13 00:00:00,110.463,110.64,110.418,110.582,15845
2019-02-13 04:00:00,110.586,110.704,110.569,110.629,6868
2019-02-13 08:00:00,110.629,110.768,110.578,110.687,8926
2019-02-13 12:00:00,110.687,110.87,110.591,110.852,9836
2019-02-13 16:00:00,110.853,110.932,110.752,110.889,11246
2019-02-13 20:00:00,110.889,111.054,110.869,111.001,4701
2019-02-14 00:00:00,111.003,111.059,110.865,110.98,11311
2019-02-14 04:00:00,110.98,111.129,110.953,111.027,8990
2019-02-14 08:00:00,111.027,111.125,110.958,110.996,11041
2019-02-14 12:00:00,110.998,111.086,110.586,110.607,13529
2019-02-14 16:00:00,110.607,110.821,110.501,110.59,21713
2019-02-14 20:00:00,110.591,110.649,110.458,110.481,6688
2019-02-15 00:00:00,110.476,110.55,110.305,110.343,14628
2019-02-15 04:00:00,110.343,110.353,110.262,110.336,7182
2019-02-15 08:00:00,110.338,110.474,110.25,110.401,11745
2019-02-15 12:00:00,110.401,110.647,110.388,110.57,12158
2019-02-15 16:00:00,110.57,110.584,110.379,110.561,15655
2019-02-15 20:00:00,110.561,110.577,110.396,110.439,6024
2019-02-18 00:00:00,110.437,110.577,110.437,110.53,13356
2019-02-18 04:00:00,110.53,110.564,110.488,110.532,5674
2019-02-18 08:00:00,110.532,110.614,110.531,110.543,7688
2019-02-18 12:00:00,110.543,110.591,110.518,110.59,6039
2019-02-18 16:00:00,110.591,110.613,110.556,110.561,5162
2019-02-18 20:00:00,110.561,110.651,110.561,110.604,16824
2019-02-19 00:00:00,110.588,110.627,110.452,110.518,9527
2019-02-19 04:00:00,110.521,110.699,110.459,110.621,9589
2019-02-19 08:00:00,110.621,110.813,110.606,110.767,10168
2019-02-19 12:00:00,110.767,110.825,110.631,110.657,8431
2019-02-19 16:00:00,110.656,110.704,110.507,110.519,12275
2019-02-19 20:00:00,110.519,110.702,110.49,110.602,6080
2019-02-20 00:00:00,110.621,110.933,110.52,110.871,11679
2019-02-20 04:00:00,110.872,110.888,110.729,110.874,8263
2019-02-20 08:00:00,110.874,110.95,110.77,110.787,9530
2019-02-20 12:00:00,110.787,110.843,110.732,110.797,8987
2019-02-20 16:00:00,110.797,110.879,110.652,110.669,10766
2019-02-20 20:00:00,110.669,110.904,110.624,110.85,11031
2019-02-21 00:00:00,110.838,110.863,110.592,110.71,9993
2019-02-21 04:00:00,110.711,110.856,110.699,110.725,10604
2019-02-21 08:00:00,110.725,110.829,110.663,110.702,12174
2019-02-21 12:00:00,110.702,110.772,110.565,110.64,11060
2019-02-21 16:00:00,110.64,110.816,110.572,110.802,14165
2019-02-21 20:00:00,110.803,110.836,110.661,110.708,5860
2019-02-22 00:00:00,110.679,110.755,110.619,110.707,11431
2019-02-22 04:00:00,110.706,110.809,110.703,110.758,7836
2019-02-22 08:00:00,110.757,110.854,110.71,110.836,8352
2019-02-22 12:00:00,110.836,110.907,110.663,110.692,8811
2019-02-22 16:00:00,110.692,110.772,110.557,110.58,12778
2019-02-22 20:00:00,110.58,110.7,110.572,110.651,7500
2019-02-25 00:00:00,110.648,110.862,110.648,110.68,16296
2019-02-25 04:00:00,110.68,110.71,110.582,110.63,8598
2019-02-25 08:00:00,110.63,110.72,110.578,110.69,8161
2019-02-25 12:00:00,110.689,110.828,110.662,110.81,8330
2019-02-25 16:00:00,110.81,111.236,110.759,111.192,13778
2019-02-25 20:00:00,111.192,111.196,111.017,111.061,6651
2019-02-26 00:00:00,111.06,111.076,110.913,110.914,11520
2019-02-26 04:00:00,110.914,110.915,110.752,110.787,7198
2019-02-26 08:00:00,110.787,110.887,110.758,110.837,7227
2019-02-26 12:00:00,110.837,110.893,110.665,110.683,8742
2019-02-26 16:00:00,110.683,110.868,110.676,110.721,13231
2019-02-26 20:00:00,110.721,110.757,110.42,110.578,6980
2019-02-27 00:00:00,110.58,110.618,110.514,110.604,8471
2019-02-27 04:00:00,110.604,110.626,110.553,110.571,8187
2019-02-27 08:00:00,110.572,110.581,110.354,110.427,9874
2019-02-27 12:00:00,110.426,110.728,110.407,110.693,9148
2019-02-27 16:00:00,110.694,110.99,110.687,110.946,17786
2019-02-27 20:00:00,110.946,111.074,110.937,110.993,5954
2019-02-28 00:00:00,110.984,110.994,110.817,110.892,9843
2019-02-28 04:00:00,110.892,110.938,110.8,110.808,6750
2019-02-28 08:00:00,110.808,110.853,110.66,110.789,9746
2019-02-28 12:00:00,110.789,111.134,110.727,111.095,12476
2019-02-28 16:00:00,111.095,111.441,111.02,111.328,18103
2019-02-28 20:00:00,111.328,111.494,111.297,111.382,6503
2019-03-01 00:00:00,111.387,111.678,111.324,111.649,10349
2019-03-01 04:00:00,111.649,111.769,111.629,111.712,6589
2019-03-01 08:00:00,111.712,111.983,111.707,111.908,8461
2019-03-01 12:00:00,111.908,111.937,111.765,111.851,9016
2019-03-01 16:00:00,111.852,111.979,111.638,111.97,16926
2019-03-01 20:00:00,111.97,112.078,111.915,111.924,7891
2019-03-04 00:00:00,111.838,112.014,111.755,111.993,11697
2019-03-04 04:00:00,111.994,111.997,111.939,111.962,5191
2019-03-04 08:00:00,111.962,111.978,111.824,111.849,10108
2019-03-04 12:00:00,111.848,111.961,111.817,111.92,6881
2019-03-04 16:00:00,111.92,111.986,111.64,111.716,12017
2019-03-04 20:00:00,111.716,111.758,111.678,111.747,5947
2019-03-05 00:00:00,111.73,111.941,111.711,111.814,10107
2019-03-05 04:00:00,111.813,111.946,111.807,111.909,6021
2019-03-05 08:00:00,111.91,111.99,111.864,111.965,6140
2019-03-05 12:00:00,111.964,111.976,111.896,111.904,6685
2019-03-05 16:00:00,111.904,112.138,111.789,111.924,12877
2019-03-05 20:00:00,111.921,111.945,111.795,111.884,5042
2019-03-06 00:00:00,111.884,111.911,111.725,111.753,9689
2019-03-06 04:00:00,111.753,111.843,111.73,111.805,5280
2019-03-06 08:00:00,111.806,111.924,111.761,111.862,7121
2019-03-06 12:00:00,111.862,111.89,111.766,111.798,7850
2019-03-06 16:00:00,111.798,111.823,111.615,111.693,11812
2019-03-06 20:00:00,111.696,111.81,111.689,111.774,5900
2019-03-07 00:00:00,111.76,111.768,111.574,111.631,6989
2019-03-07 04:00:00,111.632,111.725,111.623,111.705,4991
2019-03-07 08:00:00,111.705,111.8,111.689,111.704,6096
2019-03-07 12:00:00,111.704,111.856,111.63,111.722,9152
2019-03-07 16:00:00,111.72,111.76,111.483,111.625,14072
2019-03-07 20:00:00,111.625,111.7,111.503,111.583,7264
2019-03-08 00:00:00,111.531,111.652,111.448,111.502,10636
2019-03-08 04:00:00,111.501,111.536,111.047,111.077,7668
2019-03-08 08:00:00,111.077,111.122,110.952,111.1,9079
2019-03-08 12:00:00,111.099,111.213,110.782,110.95,10573
2019-03-08 16:00:00,110.95,111.2,110.832,111.041,15248
2019-03-08 20:00:00,111.041,111.183,111.026,111.174,6552
2019-03-11 00:00:00,111.011,111.158,110.88,110.887,6173
2019-03-11 04:00:00,110.887,111.152,110.878,111.118,8411
2019-03-11 08:00:00,111.118,111.308,111.077,111.223,5925
2019-03-11 12:00:00,111.223,111.253,111.092,111.125,8012
2019-03-11 16:00:00,111.125,111.277,111.029,111.241,8411
2019-03-11 20:00:00,111.241,111.276,111.19,111.211,5552
2019-03-12 00:00:00,111.183,111.44,111.145,111.423,10707
2019-03-12 04:00:00,111.423,111.455,111.347,111.347,5669
2019-03-12 08:00:00,111.347,111.417,111.265,111.407,6245
2019-03-12 12:00:00,111.407,111.467,111.123,111.197,11423
2019-03-12 16:00:00,111.197,111.402,111.11,111.368,10857
2019-03-12 20:00:00,111.368,111.368,111.199,111.347,6767
2019-03-13 00:00:00,111.358,111.38,111.246,111.303,6817
2019-03-13 04:00:00,111.302,111.333,111.144,111.294,8714
2019-03-13 08:00:00,111.294,111.388,111.281,111.339,6417
2019-03-13 12:00:00,111.339,111.465,111.294,111.394,6748
2019-03-13 16:00:00,111.394,111.403,111.194,111.249,9427
2019-03-13 20:00:00,111.249,111.271,111.005,111.144,8771
2019-03-14 00:00:00,111.138,111.307,111.12,111.216,10187
2019-03-14 04:00:00,111.216,111.628,111.215,111.593,10884
2019-03-14 08:00:00,111.593,111.708,111.542,111.689,8008
2019-03-14 12:00:00,111.689,111.734,111.547,111.648,10996
2019-03-14 16:00:00,111.649,111.833,111.515,111.732,12210
2019-03-14 20:00:00,111.732,111.756,111.664,111.705,5625
2019-03-15 00:00:00,111.676,111.897,111.605,111.856,8957
2019-03-15 04:00:00,111.856,111.902,111.489,111.697,9906
2019-03-15 08:00:00,111.697,111.732,111.626,111.672,7322
2019-03-15 12:00:00,111.672,111.763,111.617,111.653,6920
2019-03-15 16:00:00,111.654,111.667,111.384,111.515,12366
2019-03-15 20:00:00,111.515,111.524,111.459,111.512,4941
2019-03-18 00:00:00,111.462,111.581,111.462,111.549,5111
2019-03-18 04:00:00,111.549,111.629,111.516,111.532,7098
2019-03-18 08:00:00,111.532,111.582,111.482,111.527,6251
2019-03-18 12:00:00,111.527,111.584,111.438,111.527,7182
2019-03-18 16:00:00,111.527,111.591,111.297,111.385,9125
2019-03-18 20:00:00,111.385,111.444,111.324,111.424,4495
2019-03-19 00:00:00,111.425,111.45,111.248,111.298,8383
2019-03-19 04:00:00,111.299,111.372,111.158,111.276,7226
2019-03-19 08:00:00,111.276,111.313,111.219,111.275,5441
2019-03-19 12:00:00,111.274,111.435,111.187,111.425,6157
2019-03-19 16:00:00,111.425,111.477,111.247,111.364,9832
2019-03-19 20:00:00,111.365,111.426,111.321,111.412,5500
2019-03-20 00:00:00,111.393,111.624,111.285,111.615,9116
2019-03-20 04:00:00,111.615,111.694,111.565,111.587,5924
2019-03-20 08:00:00,111.587,111.622,111.525,111.598,6956
2019-03-20 12:00:00,111.598,111.599,111.447,111.464,6480
2019-03-20 16:00:00,111.463,111.522,111.374,111.485,10127
2019-03-20 20:00:00,111.485,111.5,110.536,110.699,17760
2019-03-21 00:00:00,110.683,110.747,110.582,110.67,10720
2019-03-21 04:00:00,110.671,110.737,110.405,110.493,6299
2019-03-21 08:00:00,110.493,110.554,110.299,110.454,8272
2019-03-21 12:00:00,110.453,110.658,110.38,110.543,10416
2019-03-21 16:00:00,110.542,110.959,110.539,110.781,14330
2019-03-21 20:00:00,110.781,110.883,110.773,110.811,6905
2019-03-22 00:00:00,110.811,110.898,110.696,110.754,6674
2019-03-22 04:00:00,110.754,110.795,110.653,110.778,8139
2019-03-22 08:00:00,110.778,110.842,110.5,110.519,11826
2019-03-22 12:00:00,110.519,110.593,110.199,110.221,13892
2019-03-22 16:00:00,110.221,110.29,109.742,109.934,23299
2019-03-22 20:00:00,109.934,110.174,109.896,109.946,10941
2019-03-25 00:00:00,109.908,110.14,109.751,109.813,8143
2019-03-25 04:00:00,109.812,110.01,109.707,109.978,11710
2019-03-25 08:00:00,109.978,110.179,109.877,110.101,12184
2019-03-25 12:00:00,110.101,110.241,110.002,110.067,10881
2019-03-25 16:00:00,110.067,110.145,109.921,110.038,16805
2019-03-25 20:00:00,110.039,110.079,109.753,109.962,9838
2019-03-26 00:00:00,109.957,110.195,109.905,110.181,13785
2019-03-26 04:00:00,110.181,110.244,109.993,110.042,9406
2019-03-26 08:00:00,110.042,110.2,110.028,110.145,10603
2019-03-26 12:00:00,110.145,110.541,110.145,110.476,13214
2019-03-26 16:00:00,110.476,110.689,110.423,110.517,15165
2019-03-26 20:00:00,110.516,110.651,110.415,110.625,8213
2019-03-27 00:00:00,110.628,110.663,110.408,110.547,11593
2019-03-27 04:00:00,110.547,110.643,110.432,110.601,10902
2019-03-27 08:00:00,110.6,110.713,110.514,110.54,11032
2019-03-27 12:00:00,110.54,110.643,110.235,110.466,15682
2019-03-27 16:00:00,110.466,110.583,110.288,110.371,21838
2019-03-27 20:00:00,110.371,110.556,110.347,110.51,9314
2019-03-28 00:00:00,110.509,110.532,110.271,110.307,10770
2019-03-28 04:00:00,110.307,110.331,110.112,110.167,11862
2019-03-28 08:00:00,110.167,110.321,110.019,110.286,12821
2019-03-28 12:00:00,110.286,110.543,110.251,110.516,13290
2019-03-28 16:00:00,110.515,110.832,110.511,110.616,21117
2019-03-28 20:00:00,110.616,110.701,110.533,110.653,7200
2019-03-29 00:00:00,110.589,110.93,110.534,110.849,8789
2019-03-29 04:00:00,110.849,110.902,110.662,110.754,9729
2019-03-29 08:00:00,110.754,110.848,110.554,110.759,11289
2019-03-29 12:00:00,110.76,110.896,110.636,110.81,11019
2019-03-29 16:00:00,110.811,110.95,110.642,110.825,16933
2019-03-29 20:00:00,110.825,110.858,110.721,110.833,6339
2019-04-01 00:00:00,111.018,111.086,110.864,111.082,8754
2019-04-01 04:00:00,111.081,111.185,111.008,111.017,9438
2019-04-01 08:00:00,111.017,111.144,110.996,111.011,11364
2019-04-01 12:00:00,111.011,111.047,110.807,110.94,9663
2019-04-01 16:00:00,110.94,111.443,110.87,111.424,13745
2019-04-01 20:00:00,111.424,111.433,111.33,111.347,4509
2019-04-02 00:00:00,111.342,111.456,111.311,111.389,6863
2019-04-02 04:00:00,111.389,111.402,111.29,111.345,6327
2019-04-02 08:00:00,111.344,111.422,111.285,111.391,7277
2019-04-02 12:00:00,111.391,111.402,111.293,111.372,9072
2019-04-02 16:00:00,111.373,111.433,111.248,111.352,10299
2019-04-02 20:00:00,111.352,111.398,111.307,111.318,5802
2019-04-03 00:00:00,111.314,111.515,111.209,111.477,10332
2019-04-03 04:00:00,111.477,111.531,111.358,111.36,8228
2019-04-03 08:00:00,111.36,111.579,111.36,111.508,11083
2019-04-03 12:00:00,111.508,111.537,111.412,111.458,7823
2019-04-03 16:00:00,111.459,111.51,111.328,111.47,10054
2019-04-03 20:00:00,111.471,111.514,111.41,111.491,5718
2019-04-04 00:00:00,111.484,111.522,111.356,111.479,7974
2019-04-04 04:00:00,111.479,111.513,111.366,111.405,6464
2019-04-04 08:00:00,111.405,111.447,111.336,111.414,7467
2019-04-04 12:00:00,111.414,111.506,111.375,111.483,7988
2019-04-04 16:00:00,111.483,111.629,111.471,111.547,11157
2019-04-04 20:00:00,111.547,111.655,111.508,111.655,4592
2019-04-05 00:00:00,111.643,111.801,111.596,111.734,9952
2019-04-05 04:00:00,111.734,111.755,111.665,111.698,5849
2019-04-05 08:00:00,111.694,111.722,111.618,111.687,6731
2019-04-05 12:00:00,111.687,111.823,111.549,111.641,9533
2019-04-05 16:00:00,111.642,111.79,111.628,111.733,10018
2019-04-05 20:00:00,111.733,111.749,111.667,111.709,4167
2019-04-08 00:00:00,111.66,111.741,111.405,111.505,8605
2019-04-08 04:00:00,111.506,111.53,111.344,111.397,8159
2019-04-08 08:00:00,111.397,111.5,111.364,111.46,6595
2019-04-08 12:00:00,111.461,111.479,111.359,111.359,6512
2019-04-08 16:00:00,111.359,111.527,111.281,111.455,8768
2019-04-08 20:00:00,111.455,111.537,111.455,111.495,3373
2019-04-09 00:00:00,111.452,111.579,111.388,111.399,9031
2019-04-09 04:00:00,111.4,111.406,111.28,111.357,6809
2019-04-09 08:00:00,111.357,111.368,111.238,111.331,7434
2019-04-09 12:00:00,111.331,111.38,111.08,111.082,8004
2019-04-09 16:00:00,111.081,111.155,110.98,111.125,9066
2019-04-09 20:00:00,111.125,111.163,111.096,111.144,3356
2019-04-10 00:00:00,111.13,111.194,111.06,111.163,6663
2019-04-10 04:00:00,111.163,111.23,111.076,111.123,7234
2019-04-10 08:00:00,111.122,111.237,111.116,111.144,5698
2019-04-10 12:00:00,111.144,111.279,111.11,111.177,8485
2019-04-10 16:00:00,111.177,111.202,110.868,110.872,10304
2019-04-10 20:00:00,110.872,111.012,110.844,111.007,5178
2019-04-11 00:00:00,111.0,111.131,110.897,111.068,10711
2019-04-11 04:00:00,111.068,111.107,111.03,111.056,5656
2019-04-11 08:00:00,111.056,111.168,111.05,111.11,6703
2019-04-11 12:00:00,111.11,111.336,111.091,111.321,6937
2019-04-11 16:00:00,111.321,111.576,111.274,111.569,10059
2019-04-11 20:00:00,111.569,111.696,111.556,111.657,5455
2019-04-12 00:00:00,111.641,111.814,111.586,111.771,11982
2019-04-12 04:00:00,111.771,111.816,111.695,111.744,6193
2019-04-12 08:00:00,111.743,111.969,111.74,111.938,7386
2019-04-12 12:00:00,111.938,111.994,111.844,111.952,9214
