datetime,open,high,low,close,volume
2018-12-31 21:00:00,0.70431,0.70432,0.70423,0.70423,94
2019-01-02 00:00:00,0.70512,0.70522,0.70435,0.70437,2642
2019-01-02 01:00:00,0.70436,0.70497,0.70432,0.70479,8373
2019-01-02 02:00:00,0.70479,0.70485,0.7038,0.70407,7972
2019-01-02 03:00:00,0.70407,0.70446,0.70224,0.70249,9940
2019-01-02 04:00:00,0.7025,0.70251,0.70016,0.70148,14755
2019-01-02 05:00:00,0.70146,0.70147,0.70076,0.70108,7260
2019-01-02 06:00:00,0.70108,0.70209,0.70036,0.7019,8821
2019-01-02 07:00:00,0.70189,0.703,0.70176,0.7026,11281
2019-01-02 08:00:00,0.7026,0.70447,0.7025,0.70371,11093
2019-01-02 09:00:00,0.7037,0.7041,0.70283,0.70328,18481
2019-01-02 10:00:00,0.7033,0.70376,0.70097,0.70183,22205
2019-01-02 11:00:00,0.70183,0.7022,0.70119,0.70153,14009
2019-01-02 12:00:00,0.70153,0.70175,0.70083,0.70088,13263
2019-01-02 13:00:00,0.70086,0.70128,0.70076,0.70083,11393
2019-01-02 14:00:00,0.70082,0.70124,0.70032,0.70042,10138
2019-01-02 15:00:00,0.70042,0.70043,0.6982,0.6986,12738
2019-01-02 16:00:00,0.69861,0.69954,0.69832,0.69918,12772
2019-01-02 17:00:00,0.69919,0.70022,0.6987,0.69986,15489
2019-01-02 18:00:00,0.69988,0.70108,0.69973,0.69986,12429
2019-01-02 19:00:00,0.69986,0.70032,0.69945,0.69984,11530
2019-01-02 20:00:00,0.69984,0.69992,0.69907,0.69927,9367
2019-01-02 21:00:00,0.69927,0.6999,0.69882,0.69981,9233
2019-01-02 22:00:00,0.69981,0.69999,0.69948,0.69999,8720
2019-01-02 23:00:00,0.7,0.70005,0.69815,0.69849,5832
2019-01-03 00:00:00,0.69838,0.69843,0.67307,0.68689,9228
2019-01-03 01:00:00,0.68688,0.69229,0.68318,0.69164,17312
2019-01-03 02:00:00,0.69165,0.69374,0.69165,0.69289,14332
2019-01-03 03:00:00,0.69289,0.69396,0.69174,0.69366,18187
2019-01-03 04:00:00,0.69364,0.69424,0.69287,0.69398,16679
2019-01-03 05:00:00,0.69398,0.69457,0.69314,0.69335,10891
2019-01-03 06:00:00,0.69335,0.69478,0.69323,0.69424,7359
2019-01-03 07:00:00,0.69427,0.69462,0.69299,0.69424,12555
2019-01-03 08:00:00,0.69424,0.69445,0.69335,0.69427,10432
2019-01-03 09:00:00,0.69428,0.69656,0.69398,0.69617,20651
2019-01-03 10:00:00,0.69616,0.6974,0.69573,0.69662,23015
2019-01-03 11:00:00,0.69662,0.6972,0.69613,0.69626,15433
2019-01-03 12:00:00,0.69627,0.69696,0.69555,0.69677,15619
2019-01-03 13:00:00,0.69677,0.69708,0.6951,0.69543,8863
2019-01-03 14:00:00,0.69544,0.69692,0.69536,0.69652,6838
2019-01-03 15:00:00,0.69653,0.69882,0.69623,0.69876,12943
2019-01-03 16:00:00,0.69876,0.69914,0.69818,0.69864,12182
2019-01-03 17:00:00,0.69866,0.69986,0.6981,0.69963,23518
2019-01-03 18:00:00,0.69963,0.70194,0.69892,0.70144,19700
2019-01-03 19:00:00,0.70144,0.70191,0.70093,0.70161,12781
2019-01-03 20:00:00,0.70161,0.70169,0.70053,0.7009,11723
2019-01-03 21:00:00,0.7009,0.70118,0.70012,0.70018,10059
2019-01-03 22:00:00,0.70019,0.70058,0.69992,0.70026,9665
2019-01-03 23:00:00,0.70027,0.70067,0.70013,0.70051,3397
2019-01-04 00:00:00,0.70048,0.70071,0.69978,0.70036,2897
2019-01-04 01:00:00,0.70036,0.70142,0.70018,0.70059,9634
2019-01-04 02:00:00,0.70058,0.70074,0.69934,0.69979,12399
2019-01-04 03:00:00,0.69978,0.70184,0.69937,0.70165,13248
2019-01-04 04:00:00,0.70166,0.70251,0.70157,0.70219,11827
2019-01-04 05:00:00,0.7022,0.70301,0.70198,0.70293,11282
2019-01-04 06:00:00,0.70293,0.70297,0.70185,0.70234,9046
2019-01-04 07:00:00,0.70234,0.70274,0.70176,0.70196,8356
2019-01-04 08:00:00,0.70197,0.70216,0.70155,0.70208,6774
2019-01-04 09:00:00,0.70208,0.70276,0.70198,0.7023,12386
2019-01-04 10:00:00,0.7023,0.70307,0.70218,0.70297,13572
2019-01-04 11:00:00,0.70297,0.70544,0.70291,0.70474,14058
2019-01-04 12:00:00,0.70475,0.70489,0.70403,0.70423,12629
2019-01-04 13:00:00,0.70423,0.70493,0.70409,0.70433,11551
2019-01-04 14:00:00,0.70433,0.70476,0.70407,0.70463,11211
2019-01-04 15:00:00,0.70463,0.70474,0.7026,0.70436,18238
2019-01-04 16:00:00,0.70436,0.70453,0.70345,0.70392,14565
2019-01-04 17:00:00,0.70392,0.71053,0.70352,0.71052,26216
2019-01-04 18:00:00,0.71053,0.71126,0.70943,0.71069,17988
2019-01-04 19:00:00,0.7107,0.71178,0.70999,0.71102,11060
2019-01-04 20:00:00,0.71102,0.71214,0.71092,0.7118,9680
2019-01-04 21:00:00,0.7118,0.71246,0.71138,0.71162,9357
2019-01-04 22:00:00,0.71161,0.7117,0.71111,0.71153,8532
2019-01-04 23:00:00,0.71155,0.71223,0.71132,0.71181,3489
2019-01-07 00:00:00,0.71145,0.71221,0.7109,0.71169,4364
2019-01-07 01:00:00,0.71167,0.71246,0.71157,0.71234,10237
2019-01-07 02:00:00,0.71235,0.71263,0.71147,0.71149,10533
2019-01-07 03:00:00,0.7115,0.71312,0.71147,0.71294,12864
2019-01-07 04:00:00,0.71294,0.71359,0.71239,0.7127,11860
2019-01-07 05:00:00,0.7127,0.71378,0.71218,0.71351,10701
2019-01-07 06:00:00,0.7135,0.71379,0.71314,0.71318,9657
2019-01-07 07:00:00,0.71318,0.71353,0.71303,0.71308,8290
2019-01-07 08:00:00,0.71308,0.7135,0.71255,0.71325,8976
2019-01-07 09:00:00,0.71325,0.71392,0.7122,0.71367,12257
2019-01-07 10:00:00,0.71366,0.71417,0.7133,0.71358,11848
2019-01-07 11:00:00,0.71357,0.71407,0.7128,0.71285,10607
2019-01-07 12:00:00,0.71286,0.71324,0.71241,0.71262,9692
2019-01-07 13:00:00,0.71262,0.71283,0.71218,0.71251,9400
2019-01-07 14:00:00,0.71251,0.71357,0.71246,0.71341,10251
2019-01-07 15:00:00,0.71341,0.71403,0.71321,0.71346,8840
2019-01-07 16:00:00,0.71346,0.71392,0.7126,0.71327,10875
2019-01-07 17:00:00,0.71328,0.71384,0.71232,0.71371,15339
2019-01-07 18:00:00,0.71371,0.71453,0.7126,0.71431,11418
2019-01-07 19:00:00,0.71431,0.71468,0.71401,0.71466,6846
2019-01-07 20:00:00,0.71467,0.71497,0.71411,0.71421,7203
2019-01-07 21:00:00,0.7142,0.71452,0.71394,0.71427,6484
2019-01-07 22:00:00,0.71426,0.71477,0.71413,0.71444,7156
2019-01-07 23:00:00,0.71444,0.71484,0.71422,0.71482,2952
2019-01-08 00:00:00,0.71475,0.7148,0.71422,0.71423,1591
2019-01-08 01:00:00,0.71421,0.71471,0.71405,0.71444,6461
2019-01-08 02:00:00,0.71444,0.71494,0.71366,0.71418,9545
2019-01-08 03:00:00,0.71418,0.71448,0.71326,0.71333,12911
2019-01-08 04:00:00,0.71332,0.71489,0.71286,0.71427,11295
2019-01-08 05:00:00,0.71427,0.71444,0.71231,0.71277,12641
2019-01-08 06:00:00,0.71277,0.71316,0.71222,0.7127,7207
2019-01-08 07:00:00,0.7127,0.7132,0.71236,0.71238,8200
2019-01-08 08:00:00,0.71239,0.71312,0.71212,0.71254,7872
2019-01-08 09:00:00,0.71255,0.71322,0.71165,0.71204,12173
2019-01-08 10:00:00,0.71204,0.71347,0.71203,0.71337,11959
2019-01-08 11:00:00,0.71338,0.71391,0.71285,0.71292,13002
2019-01-08 12:00:00,0.71292,0.71293,0.71225,0.71244,13986
2019-01-08 13:00:00,0.71244,0.71372,0.71232,0.71372,10109
2019-01-08 14:00:00,0.71372,0.71463,0.71323,0.71367,11055
2019-01-08 15:00:00,0.71367,0.71398,0.71277,0.71282,11535
2019-01-08 16:00:00,0.71282,0.7145,0.71267,0.71384,12741
2019-01-08 17:00:00,0.71382,0.71406,0.71179,0.71282,16932
2019-01-08 18:00:00,0.71284,0.71338,0.71259,0.71327,12612
2019-01-08 19:00:00,0.71328,0.71448,0.71311,0.71438,8886
2019-01-08 20:00:00,0.71438,0.71459,0.71381,0.71381,7188
2019-01-08 21:00:00,0.71381,0.71412,0.71365,0.71396,4879
2019-01-08 22:00:00,0.71394,0.71405,0.71355,0.71388,6138
2019-01-08 23:00:00,0.71387,0.71432,0.71378,0.71398,3641
2019-01-09 00:00:00,0.71396,0.71453,0.71339,0.71376,3494
2019-01-09 01:00:00,0.71376,0.71712,0.71376,0.71651,9206
2019-01-09 02:00:00,0.71651,0.71692,0.71433,0.71468,11622
2019-01-09 03:00:00,0.71468,0.71629,0.7144,0.71585,11029
2019-01-09 04:00:00,0.71585,0.7167,0.71534,0.71569,11771
2019-01-09 05:00:00,0.7157,0.71646,0.71569,0.71618,7409
2019-01-09 06:00:00,0.71618,0.71619,0.71493,0.71532,6016
2019-01-09 07:00:00,0.71535,0.7159,0.71516,0.71546,6701
2019-01-09 08:00:00,0.71546,0.71549,0.71481,0.71483,5761
2019-01-09 09:00:00,0.71482,0.71597,0.71459,0.71547,9461
2019-01-09 10:00:00,0.71547,0.71617,0.71536,0.71558,12728
2019-01-09 11:00:00,0.71557,0.71636,0.71532,0.71579,11354
2019-01-09 12:00:00,0.71579,0.71644,0.71563,0.71602,9212
2019-01-09 13:00:00,0.71602,0.71709,0.71598,0.71697,10154
2019-01-09 14:00:00,0.71697,0.71697,0.71607,0.71655,8701
2019-01-09 15:00:00,0.71655,0.71707,0.71634,0.7169,8655
2019-01-09 16:00:00,0.7169,0.71853,0.71644,0.71807,15847
2019-01-09 17:00:00,0.71804,0.7194,0.71566,0.71657,23177
2019-01-09 18:00:00,0.71657,0.71789,0.71627,0.71724,10758
2019-01-09 19:00:00,0.71724,0.71796,0.71686,0.71793,2355
2019-01-09 20:00:00,0.71793,0.71865,0.71763,0.71827,2496
2019-01-09 21:00:00,0.71827,0.71912,0.71722,0.71796,5694
2019-01-09 22:00:00,0.71796,0.71878,0.71744,0.71812,2781
2019-01-09 23:00:00,0.71813,0.71816,0.71685,0.71705,1125
2019-01-10 00:00:00,0.71691,0.71749,0.71675,0.71733,821
2019-01-10 01:00:00,0.71736,0.71766,0.7168,0.71746,1502
2019-01-10 02:00:00,0.71747,0.71796,0.71694,0.71709,2902
2019-01-10 03:00:00,0.71709,0.7173,0.7146,0.71614,4632
2019-01-10 04:00:00,0.71614,0.71644,0.71539,0.71611,2727
2019-01-10 05:00:00,0.71611,0.71873,0.71611,0.71865,3777
2019-01-10 06:00:00,0.71865,0.71874,0.71804,0.71842,2479
2019-01-10 07:00:00,0.71842,0.71902,0.71815,0.71897,2661
2019-01-10 08:00:00,0.71897,0.71915,0.71825,0.71876,2277
2019-01-10 09:00:00,0.71876,0.71895,0.71723,0.71728,3885
2019-01-10 10:00:00,0.71728,0.71847,0.71712,0.71759,3916
2019-01-10 11:00:00,0.71759,0.71851,0.71746,0.71826,3205
2019-01-10 12:00:00,0.71826,0.71891,0.7179,0.71854,2930
2019-01-10 13:00:00,0.71854,0.71903,0.71843,0.71868,3046
2019-01-10 14:00:00,0.71868,0.71914,0.71849,0.71899,2878
2019-01-10 15:00:00,0.71898,0.71976,0.7182,0.71831,3663
2019-01-10 16:00:00,0.71832,0.71877,0.71785,0.71839,4290
2019-01-10 17:00:00,0.71839,0.71921,0.71787,0.71915,4206
2019-01-10 18:00:00,0.71917,0.71943,0.71866,0.71893,3386
2019-01-10 19:00:00,0.71893,0.71906,0.7183,0.71847,3740
2019-01-10 20:00:00,0.71848,0.71874,0.7172,0.71787,4186
2019-01-10 21:00:00,0.71787,0.71861,0.71787,0.71826,1966
2019-01-10 22:00:00,0.71825,0.71859,0.71801,0.71833,1591
2019-01-10 23:00:00,0.71833,0.71895,0.71818,0.71854,1183
2019-01-11 00:00:00,0.71847,0.71869,0.71819,0.71824,822
2019-01-11 01:00:00,0.71824,0.71871,0.71823,0.71868,1968
2019-01-11 02:00:00,0.71868,0.72047,0.71868,0.71915,3465
2019-01-11 03:00:00,0.71915,0.71989,0.71823,0.71925,4064
2019-01-11 04:00:00,0.71925,0.71979,0.71879,0.71962,3228
2019-01-11 05:00:00,0.71958,0.72058,0.71942,0.72047,2365
2019-01-11 06:00:00,0.72047,0.72196,0.71998,0.72185,2478
2019-01-11 07:00:00,0.72185,0.72189,0.72099,0.72125,2310
2019-01-11 08:00:00,0.72125,0.72168,0.72106,0.72114,2203
2019-01-11 09:00:00,0.72114,0.72164,0.72066,0.72138,3121
2019-01-11 10:00:00,0.72138,0.72179,0.72091,0.72163,4053
2019-01-11 11:00:00,0.72163,0.72254,0.72138,0.72181,2909
2019-01-11 12:00:00,0.72181,0.72351,0.72179,0.72314,3546
2019-01-11 13:00:00,0.72315,0.72338,0.72242,0.72276,3433
2019-01-11 14:00:00,0.72276,0.72341,0.72175,0.72206,3338
2019-01-11 15:00:00,0.72206,0.72274,0.72105,0.72146,4903
2019-01-11 16:00:00,0.72146,0.72165,0.71838,0.71901,6993
2019-01-11 17:00:00,0.71901,0.72006,0.7189,0.72005,4485
2019-01-11 18:00:00,0.72005,0.7206,0.71963,0.72035,3246
2019-01-11 19:00:00,0.72035,0.72104,0.72033,0.72073,2521
2019-01-11 20:00:00,0.72072,0.72084,0.72029,0.7205,1817
2019-01-11 21:00:00,0.7205,0.72073,0.72032,0.72067,1401
2019-01-11 22:00:00,0.72067,0.72071,0.72015,0.72034,2000
2019-01-11 23:00:00,0.72035,0.72142,0.72033,0.72139,1810
2019-01-14 00:00:00,0.72108,0.72108,0.72081,0.72093,1773
2019-01-14 01:00:00,0.72093,0.72105,0.72012,0.72013,2200
2019-01-14 02:00:00,0.72013,0.72124,0.71999,0.72103,1528
2019-01-14 03:00:00,0.72103,0.7218,0.72096,0.72101,2551
2019-01-14 04:00:00,0.72102,0.7212,0.71923,0.71942,2158
2019-01-14 05:00:00,0.71942,0.71942,0.71796,0.71877,2816
2019-01-14 06:00:00,0.71877,0.71895,0.71839,0.71841,1186
2019-01-14 07:00:00,0.71841,0.71882,0.71818,0.71844,1341
2019-01-14 08:00:00,0.71844,0.71874,0.71756,0.71823,2135
2019-01-14 09:00:00,0.71823,0.71891,0.71765,0.71862,3731
2019-01-14 10:00:00,0.71862,0.7195,0.7185,0.71922,3052
2019-01-14 11:00:00,0.71921,0.71965,0.71862,0.71862,2958
2019-01-14 12:00:00,0.71862,0.71963,0.71816,0.71912,3062
2019-01-14 13:00:00,0.71911,0.72004,0.71884,0.71951,3551
2019-01-14 14:00:00,0.71951,0.71971,0.7191,0.71926,3111
2019-01-14 15:00:00,0.71925,0.71996,0.7189,0.71952,3251
2019-01-14 16:00:00,0.71952,0.71989,0.71901,0.7196,3018
2019-01-14 17:00:00,0.7196,0.72099,0.71949,0.72051,4227
2019-01-14 18:00:00,0.72052,0.72055,0.7195,0.71981,3569
2019-01-14 19:00:00,0.71981,0.72062,0.71969,0.72041,1847
2019-01-14 20:00:00,0.72041,0.72066,0.72014,0.72025,1155
2019-01-14 21:00:00,0.72026,0.72034,0.7198,0.71984,1461
2019-01-14 22:00:00,0.71984,0.71994,0.71954,0.71973,1075
