symbol,direction,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
XAUUSD,-1,2019-02-21 00:00:00,2019-02-21 20:00:00,1338.2,1324.82994,1344.88503,1324.82994,1.4959,133.7,200.0,199.6,5,take_profit,33.55311,4.45669,3.3654,3.85825,,2019
XAUUSD,-1,2019-02-27 04:00:00,2019-02-28 16:00:00,1328.79,1315.96685,1335.20157,1315.96685,1.5908,128.2,203.99,203.59,9,take_profit,18.88254,4.27438,0.50067,3.62032,,2019
XAUUSD,1,2019-03-07 08:00:00,2019-03-08 12:00:00,1284.46,1297.36607,1278.00696,1297.36607,1.6121,129.1,208.06,207.66,7,take_profit,49.22066,4.30202,-4.08068,-1.26215,london,2019
XAUUSD,-1,2019-03-12 08:00:00,2019-03-13 00:00:00,1296.79,1302.94253,1302.94253,1284.48493,1.7246,-61.5,-106.11,-106.51,4,stop_loss,25.08592,4.10169,-0.19686,-1.81888,london,2019
XAUUSD,1,2019-03-21 00:00:00,2019-03-21 16:00:00,1312.92,1305.21582,1305.21582,1328.32836,1.3635,-77.0,-105.05,-105.45,4,stop_loss,19.8716,5.13612,1.92537,-0.36235,,2019
XAUUSD,-1,2019-04-01 16:00:00,2019-04-03 08:00:00,1294.83,1292.45,1302.01685,1280.45631,1.4469,23.8,34.44,34.04,10,time_exit,26.66534,4.79123,-1.87372,-0.36701,new_york,2019
XAUUSD,1,2019-04-08 04:00:00,2019-04-09 20:00:00,1293.91,1304.06,1287.56529,1306.59942,1.6444,101.5,166.91,166.51,10,time_exit,23.33904,4.22981,-0.26946,-1.63458,,2019
XAUUSD,1,2019-04-24 04:00:00,2019-04-25 16:00:00,1270.61,1281.06636,1265.38182,1281.06636,2.0274,104.6,211.99,211.59,9,take_profit,34.59089,3.48545,-2.97284,-3.72059,,2019
XAUUSD,1,2019-05-06 00:00:00,2019-05-07 16:00:00,1280.75,1284.23,1274.38848,1293.47304,1.6994,34.8,59.14,58.74,10,time_exit,24.0802,4.24101,0.22076,-2.33937,,2019
XAUUSD,-1,2019-05-07 16:00:00,2019-05-07 20:00:00,1279.46,1285.33586,1285.33586,1267.70827,1.8499,-58.8,-108.7,-109.1,1,stop_loss,15.25547,3.91724,0.05329,-2.08615,new_york,2019
XAUUSD,1,2019-05-09 04:00:00,2019-05-10 20:00:00,1281.97,1285.75,1276.17494,1293.56012,1.8569,37.8,70.19,69.79,10,time_exit,12.7172,3.86337,0.29228,-1.64117,,2019
XAUUSD,1,2019-05-13 04:00:00,2019-05-13 16:00:00,1287.52,1298.87361,1281.84319,1298.87361,1.9078,113.5,216.6,216.2,3,take_profit,18.55856,3.78454,1.29738,-1.14853,,2019
XAUUSD,1,2019-05-17 12:00:00,2019-05-17 16:00:00,1286.89,1281.20962,1281.20962,1298.25076,1.9447,-56.8,-110.47,-110.87,1,stop_loss,20.56313,3.78692,-0.71393,0.27024,london,2019
XAUUSD,1,2019-05-23 20:00:00,2019-05-27 12:00:00,1285.75,1285.62,1280.04196,1297.16609,1.9159,-1.3,-2.49,-2.89,10,time_exit,36.89567,3.80536,1.24836,-1.24895,new_york,2019
XAUUSD,-1,2019-06-03 20:00:00,2019-06-04 08:00:00,1320.6,1327.58076,1327.58076,1306.63848,1.5661,-69.8,-109.33,-109.73,3,stop_loss,42.41595,4.65384,6.39412,0.7978,new_york,2019
XAUUSD,-1,2019-06-06 04:00:00,2019-06-06 16:00:00,1329.1,1338.42321,1338.42321,1310.45358,1.1609,-93.2,-108.23,-108.63,3,stop_loss,54.56032,6.21547,3.59214,2.30967,,2019
XAUUSD,1,2019-06-10 00:00:00,2019-06-10 08:00:00,1336.48,1327.12334,1327.12334,1355.19332,1.1451,-93.6,-107.14,-107.54,2,stop_loss,54.8735,6.23777,3.6484,3.29563,,2019
XAUUSD,-1,2019-06-18 00:00:00,2019-06-18 12:00:00,1340.29,1349.19254,1349.19254,1322.48492,1.1915,-89.0,-106.07,-106.47,3,stop_loss,28.23229,5.93503,1.16571,4.03103,,2019
XAUUSD,-1,2019-06-19 08:00:00,2019-06-19 20:00:00,1345.53,1354.34188,1354.34188,1327.90624,1.1916,-88.1,-105.0,-105.4,3,stop_loss,27.42507,5.87459,1.58092,4.19549,london,2019
XAUUSD,1,2019-06-20 08:00:00,2019-06-21 04:00:00,1378.61,1403.76989,1366.03005,1403.76989,0.8263,251.6,207.9,207.5,5,take_profit,32.83992,8.38663,4.50284,3.17258,london,2019
XAUUSD,-1,2019-06-21 04:00:00,2019-06-21 08:00:00,1393.24,1405.84511,1405.84511,1368.02978,0.8411,-126.1,-106.02,-106.42,1,stop_loss,45.51745,8.40341,5.23839,3.73866,,2019
XAUUSD,1,2019-06-21 12:00:00,2019-06-24 20:00:00,1389.47,1420.27014,1374.06993,1420.27014,0.6816,308.0,209.93,209.53,8,take_profit,48.81156,10.26671,3.56908,3.26239,london,2019
XAUUSD,-1,2019-06-27 04:00:00,2019-06-28 20:00:00,1410.11,1409.46,1425.35031,1379.62938,0.7025,6.5,4.57,4.17,10,time_exit,48.12852,10.16021,2.12408,4.98335,,2019
XAUUSD,1,2019-07-02 08:00:00,2019-07-02 20:00:00,1390.65,1416.70673,1377.62163,1416.70673,0.822,260.6,214.19,213.79,3,take_profit,31.61608,8.68558,-0.43201,5.25052,london,2019
XAUUSD,1,2019-07-05 04:00:00,2019-07-05 12:00:00,1415.83,1403.91792,1403.91792,1439.65417,0.917,-119.1,-109.23,-109.63,2,stop_loss,22.75325,7.94139,1.38116,5.7515,,2019
