symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
USDJPY,2019-02-19 04:00:00,2019-02-20 20:00:00,110.521,110.85,110.26878,111.02544,0.4357,32.9,130.44,130.22,10,time_exit,20.49524,0.16815,0.96604,3.708,tokyo,2019
USDJPY,2019-02-22 04:00:00,2019-02-25 20:00:00,110.706,111.061,110.41445,111.2891,0.3818,35.5,123.34,123.11,10,time_exit,13.81998,0.19437,0.83183,3.34386,tokyo,2019
USDJPY,2019-03-01 00:00:00,2019-03-01 20:00:00,111.387,112.0574,111.0518,112.0574,0.3361,67.0,205.04,204.81,5,take_profit,15.36404,0.22347,2.80897,2.79886,tokyo,2019
USDJPY,2019-03-07 20:00:00,2019-03-08 04:00:00,111.625,111.34955,111.34955,112.1759,0.4172,-27.5,-104.57,-104.8,2,stop_loss,15.46244,0.18363,0.84259,4.99769,new_york,2019
USDJPY,2019-03-08 12:00:00,2019-03-12 04:00:00,111.099,111.347,110.7916,111.71379,0.3701,24.8,83.52,83.3,10,time_exit,19.80939,0.20493,-1.68839,4.21431,london,2019
USDJPY,2019-03-12 04:00:00,2019-03-13 20:00:00,111.423,111.08524,111.08524,112.09852,0.3396,-33.8,-104.38,-104.61,10,stop_loss,32.99717,0.22517,0.32743,3.1691,tokyo,2019
USDJPY,2019-03-15 04:00:00,2019-03-15 16:00:00,111.856,111.5271,111.5271,112.51381,0.3452,-32.9,-103.32,-103.55,3,stop_loss,25.19618,0.21927,2.03589,2.92334,tokyo,2019
USDJPY,2019-03-15 16:00:00,2019-03-18 16:00:00,111.654,111.32632,111.32632,112.30937,0.343,-32.8,-102.28,-102.51,6,stop_loss,22.49905,0.21846,0.97765,2.94835,new_york,2019
USDJPY,2019-03-20 20:00:00,2019-03-21 00:00:00,111.485,111.21356,111.21356,112.02788,0.4099,-27.1,-101.25,-101.48,1,stop_loss,14.61875,0.18096,0.18341,2.99053,new_york,2019
USDJPY,2019-03-21 16:00:00,2019-03-22 16:00:00,110.542,110.17784,110.17784,111.27033,0.3025,-36.4,-100.25,-100.47,6,stop_loss,26.02195,0.24278,-3.08316,1.63713,new_york,2019
