symbol,entry_dt,exit_dt,entry,exit,stop_loss,take_profit,size,pnl_pips,pnl_gross,pnl,bars_held,exit_reason,adx_entry,atr_entry,ema_distance,trend_gap,session,year
GBPJPY,2019-02-19 04:00:00,2019-02-19 16:00:00,142.63,143.77755,142.05623,143.77755,0.1915,114.8,199.98,199.66,3,take_profit,24.97739,0.38252,0.67514,1.86035,,2019
GBPJPY,2019-02-19 16:00:00,2019-02-19 20:00:00,143.312,144.5273,142.70435,144.5273,0.1845,121.5,204.04,203.72,1,take_profit,25.24109,0.4051,2.12633,1.84712,new_york,2019
GBPJPY,2019-02-22 12:00:00,2019-02-25 16:00:00,144.294,145.60993,143.63603,145.60993,0.1738,131.6,208.12,207.81,7,take_profit,34.31149,0.43864,1.90909,3.00447,london,2019
GBPJPY,2019-03-01 20:00:00,2019-03-04 16:00:00,147.853,147.13777,147.13777,149.28347,0.163,-71.5,-106.09,-106.41,5,stop_loss,52.66119,0.47682,3.9995,5.43521,new_york,2019
GBPJPY,2019-03-05 12:00:00,2019-03-05 16:00:00,147.643,146.97381,146.97381,148.98138,0.1725,-66.9,-105.05,-105.36,1,stop_loss,36.75289,0.44613,2.53601,6.15186,london,2019
GBPJPY,2019-03-06 16:00:00,2019-03-07 16:00:00,146.866,146.15612,146.15612,148.28577,0.161,-71.0,-104.01,-104.32,6,stop_loss,24.12867,0.47326,0.48115,5.59875,new_york,2019
GBPJPY,2019-03-11 08:00:00,2019-03-11 16:00:00,144.218,145.88447,143.38477,145.88447,0.1358,166.6,205.94,205.62,2,take_profit,39.22223,0.55549,-3.51633,3.44766,london,2019
GBPJPY,2019-03-18 00:00:00,2019-03-18 16:00:00,148.2,147.07291,147.07291,150.45418,0.1024,-112.7,-105.03,-105.35,4,stop_loss,29.00363,0.75139,1.71575,2.64323,,2019
GBPJPY,2019-03-20 08:00:00,2019-03-20 12:00:00,147.93,147.18774,147.18774,149.41453,0.1539,-74.2,-103.95,-104.27,1,stop_loss,16.70843,0.49484,1.25415,4.01489,london,2019
GBPJPY,2019-03-21 00:00:00,2019-03-21 08:00:00,146.053,145.14471,145.14471,147.86958,0.1245,-90.8,-102.9,-103.22,2,stop_loss,19.66379,0.60553,-1.9727,3.05563,,2019
GBPJPY,2019-03-29 12:00:00,2019-04-01 16:00:00,144.246,146.22408,143.25696,146.22408,0.1132,197.8,203.77,203.45,7,take_profit,25.09175,0.65936,-2.17226,0.4833,london,2019
GBPJPY,2019-04-02 04:00:00,2019-04-03 20:00:00,145.593,146.688,144.5639,147.6512,0.111,109.5,110.61,110.29,10,time_exit,20.96639,0.68607,0.09518,0.26709,,2019
GBPJPY,2019-04-08 08:00:00,2019-04-09 16:00:00,145.547,144.83234,144.83234,146.97632,0.1615,-71.5,-105.03,-105.35,8,stop_loss,16.62628,0.47644,-0.66354,0.7482,london,2019
GBPJPY,2019-04-11 16:00:00,2019-04-12 12:00:00,145.588,146.83771,144.96315,146.83771,0.1828,125.0,207.89,207.57,5,take_profit,13.10835,0.41657,-0.00691,0.2604,new_york,2019
GBPJPY,2019-04-18 16:00:00,2019-04-22 08:00:00,145.585,145.392,145.10818,146.53865,0.2444,-19.3,-42.92,-43.24,10,time_exit,19.82418,0.31788,-1.37314,1.06827,new_york,2019
GBPJPY,2019-04-25 16:00:00,2019-04-29 08:00:00,144.143,144.686,143.69991,145.02918,0.2619,54.3,129.41,129.09,10,time_exit,30.91086,0.29539,-3.7863,-0.85138,new_york,2019
GBPJPY,2019-04-30 00:00:00,2019-04-30 16:00:00,144.41,145.28242,143.97379,145.28242,0.2693,87.2,213.8,213.48,4,take_profit,22.74061,0.29081,-1.51115,-1.70517,,2019
GBPJPY,2019-05-08 16:00:00,2019-05-09 08:00:00,143.246,142.6044,142.6044,144.5292,0.1867,-64.2,-109.01,-109.32,4,stop_loss,30.37268,0.42773,-3.76877,-0.89095,new_york,2019
GBPJPY,2019-05-22 16:00:00,2019-05-23 08:00:00,139.678,138.94439,138.94439,141.14522,0.1617,-73.4,-107.95,-108.27,4,stop_loss,39.47595,0.48907,-2.84013,-4.7421,new_york,2019
GBPJPY,2019-05-24 20:00:00,2019-05-28 08:00:00,139.05,138.34083,138.34083,140.46834,0.1656,-70.9,-106.87,-107.19,9,stop_loss,33.70481,0.47278,-2.55811,-5.51007,new_york,2019
GBPJPY,2019-05-28 16:00:00,2019-05-29 08:00:00,138.663,138.03934,138.03934,139.91031,0.1864,-62.4,-105.79,-106.11,4,stop_loss,21.85845,0.41577,-2.67244,-6.4401,new_york,2019
GBPJPY,2019-06-03 16:00:00,2019-06-05 08:00:00,136.846,137.626,136.21266,138.11268,0.1817,78.0,128.97,128.65,10,time_exit,41.46766,0.42223,-3.81598,-7.09719,new_york,2019
GBPJPY,2019-06-11 04:00:00,2019-06-12 20:00:00,137.644,137.678,137.14587,138.64025,0.2339,3.4,7.24,6.92,10,time_exit,22.85655,0.33208,-0.45335,-7.65164,,2019
GBPJPY,2019-06-14 04:00:00,2019-06-14 12:00:00,137.333,136.85917,136.85917,138.28066,0.246,-47.4,-106.07,-106.39,2,stop_loss,18.92701,0.31589,-1.35927,-6.80959,,2019
GBPJPY,2019-06-18 20:00:00,2019-06-20 12:00:00,136.138,136.576,135.58663,137.24074,0.2093,43.8,83.42,83.1,10,time_exit,37.15605,0.36758,-2.64013,-6.23463,new_york,2019
GBPJPY,2019-06-21 16:00:00,2019-06-25 08:00:00,136.096,136.647,135.47798,137.33205,0.1882,55.1,94.37,94.05,10,time_exit,17.34522,0.41202,-1.60889,-5.27598,new_york,2019
GBPJPY,2019-06-25 08:00:00,2019-06-27 00:00:00,136.197,136.717,135.6212,137.34861,0.2038,52.0,96.44,96.12,10,time_exit,14.81999,0.38387,-1.39409,-5.17381,london,2019
GBPJPY,2019-06-28 00:00:00,2019-07-01 00:00:00,136.536,137.72519,135.9414,137.72519,0.1991,118.9,215.46,215.14,6,take_profit,15.41855,0.3964,-0.25245,-4.38767,,2019
GBPJPY,2019-07-02 20:00:00,2019-07-03 04:00:00,136.089,135.44475,135.44475,137.3775,0.1875,-64.4,-109.93,-110.24,2,stop_loss,15.95293,0.4295,-1.53761,-3.27369,new_york,2019
GBPJPY,2019-07-05 20:00:00,2019-07-09 12:00:00,135.803,135.469,135.36642,136.67617,0.2738,-33.4,-83.22,-83.54,10,time_exit,27.29896,0.29106,-1.28589,-5.36316,new_york,2019
GBPJPY,2019-07-10 04:00:00,2019-07-11 00:00:00,135.745,135.30444,135.30444,136.62613,0.2693,-44.1,-107.97,-108.28,5,stop_loss,21.27629,0.29371,-0.99359,-4.95978,,2019
GBPJPY,2019-07-12 16:00:00,2019-07-15 12:00:00,135.759,135.30396,135.30396,136.66908,0.2581,-45.5,-106.88,-107.19,5,stop_loss,15.57501,0.30336,-0.4816,-4.43106,new_york,2019
GBPJPY,2019-07-17 00:00:00,2019-07-18 16:00:00,134.285,134.557,133.78473,135.28553,0.2324,27.2,57.52,57.21,10,time_exit,28.45066,0.33351,-3.74981,-4.30818,,2019
GBPJPY,2019-07-24 04:00:00,2019-07-25 16:00:00,134.551,135.51069,134.07115,135.51069,0.2436,96.0,212.74,212.42,9,take_profit,17.18769,0.3199,-0.98426,-4.56945,,2019
